sku,mpn,name,product_websites,attribute_set_code,product_type,storage,condition,categories,price,qty,is_in_stock,description,short_description,weight,visibility,tax_class_name,meta_title,meta_description,meta_keyword,image,small_image,thumbnail,brand,processor_cores,processor_clock_speed,processor_socket,errors
btd-005186,SLBZX,SLBZX Intel Core i3-380M Dual-Core 2.53GHz 2.50GT/s DMI 3MB L3 Cache Socket PGA 988 Mobile Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Category/Mobile CPU,157.16,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> SLBZX</li><li><strong>Processor Type :</strong> Desktop</li><li><strong>Series :</strong> Core i3 Desktop</li><li><strong>Core Model Type/ProcNo. :</strong> i3-380M</li><li><strong>Processor Code Name :</strong> Arrandale</li><li><strong>Core Stepping :</strong> k0</li><li><strong>Manufacturing Technology :</strong> 32 nm</li><li><strong>CPU ID String :</strong> 20655</li><li><strong># of Cores :</strong> 2</li><li><strong># of Threads :</strong> 4</li><li><strong>Clock Speed :</strong> 2.53 GHz</li><li><strong>L3 Cache Size :</strong> 3 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 2.50 GT/s</li><li><strong>Thermal Power :</strong> 35 Watts</li><li><strong>CPU Socket Type :</strong> PGA 988</li><li><strong>Product Condition :</strong> OEM</li><li><strong>Standard Warranty :</strong> 21 days</li></ul>",<ul> <li><strong>Part No. :</strong> SLBZX</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,SLBZX Intel Core i3-380M Dual-Core 2.53GHz 2.50GT/s DMI 3MB L3 Cache Socket PGA 988 Mobile Processor,,,btd-005186.jpeg,btd-005186.jpeg,btd-005186.jpeg,Intel,2-Core,2.53 GHz,PGA 988,
btd-005187,SLB47,SLB47 Intel Core 2 Duo T9600 Dual-Core 2.80GHz 1066MHz FSB 6MB L2 Cache Socket BGA479 Mobile Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Category/Mobile CPU,200.62,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> SLB47</li><li><strong>Processor Type :</strong> Mobile</li><li><strong>Series :</strong> Core2 Duo Mobile</li><li><strong>Core Model Type/ProcNo. :</strong> T9600</li><li><strong>Processor Code Name :</strong> Penryn</li><li><strong>Core Stepping :</strong> C0</li><li><strong>Manufacturing Technology :</strong> 45 nm</li><li><strong>CPU ID String :</strong> 10676h</li><li><strong># of Cores :</strong> 2</li><li><strong># of Threads :</strong> 2</li><li><strong>Clock Speed :</strong> 2.80 GHz</li><li><strong>L2 Cache Size :</strong> 6 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 1066 MHz</li><li><strong>Thermal Power :</strong> 35 Watts</li><li><strong>VID Voltage Range :</strong> 1.050V - 1.162V</li><li><strong>CPU Socket Type :</strong> PGA 478</li></ul>",<ul> <li><strong>Part No. :</strong> SLB47</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,SLB47 Intel Core 2 Duo T9600 Dual-Core 2.80GHz 1066MHz FSB 6MB L2 Cache Socket BGA479 Mobile Processor,,,btd-005187.jpeg,btd-005187.jpeg,btd-005187.jpeg,Intel,2-Core,2.80 GHz,PGA 478,
btd-005188,i7-2630QM,i7-2630QM Intel Core i7 Quad Core 2.00GHz 5.00GT/s DMI 6MB L3 Cache Mobile Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Category/Mobile CPU,350.49,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> i7-2630QM</li><li><strong>Processor Type :</strong> Mobile</li><li><strong>Series :</strong> Core i7 Mobile</li><li><strong>Core Model Type/ProcNo. :</strong> i7-2630QM</li><li><strong>Processor Code Name :</strong> Sandy Bridge</li><li><strong>Core Stepping :</strong> D2</li><li><strong>Manufacturing Technology :</strong> 32 nm</li><li><strong># of Cores :</strong> 4</li><li><strong># of Threads :</strong> 8</li><li><strong>Clock Speed :</strong> 2.00 GHz</li><li><strong>L3 Cache Size :</strong> 6 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 5.00 GT/s</li><li><strong>Thermal Power :</strong> 45 Watts</li><li><strong>CPU Socket Type :</strong> PGA 988</li></ul>",<ul> <li><strong>Part No. :</strong> i7-2630QM</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 4-Core</li> ,,"Catalog, Search",Taxable Goods,i7-2630QM Intel Core i7 Quad Core 2.00GHz 5.00GT/s DMI 6MB L3 Cache Mobile Processor,,,btd-005188.jpeg,btd-005188.jpeg,btd-005188.jpeg,Intel,4-Core,2.00 GHz,PGA 988,
btd-005189,SLAYP,SLAYP Intel Core 2 Duo T8100 2.10GHz 800MHz FSB 3MB L2 Cache Socket PGA 478 Mobile Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Category/Mobile CPU,86.06,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> SLAYP</li><li><strong>Processor Type :</strong> Mobile</li><li><strong>Series :</strong> Core2 Duo Mobile</li><li><strong>Core Model Type/ProcNo. :</strong> T8100</li><li><strong>Processor Code Name :</strong> Penryn</li><li><strong>Core Stepping :</strong> M0</li><li><strong>Manufacturing Technology :</strong> 45 nm</li><li><strong>CPU ID String :</strong> 10676</li><li><strong># of Cores :</strong> 2</li><li><strong># of Threads :</strong> 2</li><li><strong>Clock Speed :</strong> 2.10 GHz</li><li><strong>L2 Cache Size :</strong> 3 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 800 MHz</li><li><strong>Thermal Power :</strong> 35 Watts</li><li><strong>VID Voltage Range :</strong> 1.000V-1.250V</li><li><strong>CPU Socket Type :</strong> Socket P</li><li><strong>Product Condition :</strong> OEM</li><li><strong>Standard Warranty :</strong> 21 days</li></ul>",<ul> <li><strong>Part No. :</strong> SLAYP</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,SLAYP Intel Core 2 Duo T8100 2.10GHz 800MHz FSB 3MB L2 Cache Socket PGA 478 Mobile Processor,,,btd-005189.jpeg,btd-005189.jpeg,btd-005189.jpeg,Intel,2-Core,2.10 GHz,Socket P,
btd-005190,SR04J,SR04J Intel Core i3-2330M Dual-Core 2.20GHz 5.00GT/s DMI 3MB L3 Cache Socket PGA 988 Mobile Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Category/Mobile CPU,86.06,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> SR04J</li><li><strong>Processor Type :</strong> Mobile</li><li><strong>Series :</strong> Core i3 Mobile</li><li><strong>Core Model Type/ProcNo. :</strong> i3-2330M</li><li><strong>Processor Code Name :</strong> Sandy Bridge</li><li><strong>Core Stepping :</strong> J1</li><li><strong>Manufacturing Technology :</strong> 32 nm</li><li><strong># of Cores :</strong> 2</li><li><strong># of Threads :</strong> 4</li><li><strong>Clock Speed :</strong> 2.20 GHz</li><li><strong>L3 Cache Size :</strong> 3 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 5.00 GT/s</li><li><strong>Thermal Power :</strong> 35 Watts</li><li><strong>CPU Socket Type :</strong> PGA 988</li></ul>",<ul> <li><strong>Part No. :</strong> SR04J</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,SR04J Intel Core i3-2330M Dual-Core 2.20GHz 5.00GT/s DMI 3MB L3 Cache Socket PGA 988 Mobile Processor,,,btd-005190.jpeg,btd-005190.jpeg,btd-005190.jpeg,Intel,2-Core,2.20 GHz,PGA 988,
btd-005191,I7-820QM,I7-820QM Intel Core i7 Quad Core 1.73GHz 2.50GT/s DMI 8MB L3 Cache Mobile Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Category/Mobile CPU,191.55,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> I7-820QM</li><li><strong>Processor Type :</strong> Mobile</li><li><strong>Series :</strong> Core M</li><li><strong>Core Model Type/ProcNo. :</strong> i7-820QM</li><li><strong>Processor Code Name :</strong> Clarksfield</li><li><strong>Core Stepping :</strong> B1</li><li><strong>Manufacturing Technology :</strong> 45 nm</li><li><strong>CPU ID String :</strong> 106E5</li><li><strong># of Cores :</strong> 4</li><li><strong># of Threads :</strong> 8</li><li><strong>Clock Speed :</strong> 1.73 GHz</li><li><strong>L3 Cache Size :</strong> 8 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 2.50 GT/s</li><li><strong>Thermal Power :</strong> 45 Watts</li><li><strong>VID Voltage Range :</strong> 0.65V - 1.400V</li><li><strong>CPU Socket Type :</strong> PGA 988</li><li><strong>Product Condition :</strong> OEM</li><li><strong>Standard Warranty :</strong> 21 days</li></ul>",<ul> <li><strong>Part No. :</strong> I7-820QM</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 4-Core</li> ,,"Catalog, Search",Taxable Goods,I7-820QM Intel Core i7 Quad Core 1.73GHz 2.50GT/s DMI 8MB L3 Cache Mobile Processor,,,btd-005191.jpeg,btd-005191.jpeg,btd-005191.jpeg,Intel,4-Core,1.73 GHz,PGA 988,
btd-005192,SLC27,SLC27 Intel Core i5-480M Dual-Core 2.66GHz 2.50GT/s DMI 3MB L3 Cache Socket PGA 988 Mobile Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Category/Mobile CPU,139.01,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> SLC27</li><li><strong>Processor Type :</strong> Mobile</li><li><strong>Series :</strong> Core i5 Mobile</li><li><strong>Core Model Type/ProcNo. :</strong> i5-480M</li><li><strong>Processor Code Name :</strong> Arrandale</li><li><strong>Core Stepping :</strong> K0</li><li><strong>Manufacturing Technology :</strong> 32 nm</li><li><strong># of Cores :</strong> 2</li><li><strong># of Threads :</strong> 4</li><li><strong>Clock Speed :</strong> 2.66 GHz</li><li><strong>L3 Cache Size :</strong> 3 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 2.50 GT/s</li><li><strong>Thermal Power :</strong> 35 Watts</li><li><strong>CPU Socket Type :</strong> PGA 988</li></ul>",<ul> <li><strong>Part No. :</strong> SLC27</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,SLC27 Intel Core i5-480M Dual-Core 2.66GHz 2.50GT/s DMI 3MB L3 Cache Socket PGA 988 Mobile Processor,,,btd-005192.jpeg,btd-005192.jpeg,btd-005192.jpeg,Intel,2-Core,2.66 GHz,PGA 988,
btd-005193,U2400,U2400 Intel Core Duo Dual Core 1.06GHz 533MHz FSB 2MB L2 Cache Mobile Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Category/Mobile CPU,81.44,1,1,"Specifications:
 <ul><li><strong>Processor Type :</strong> Mobile</li><li><strong>Series :</strong> Core2 Duo Mobile Processor</li><li><strong>Core Model Type/ProcNo. :</strong> U2400</li><li><strong>Processor Code Name :</strong> Yonah</li><li><strong>Core Stepping :</strong> C0</li><li><strong>Manufacturing Technology :</strong> 65 nm</li><li><strong>CPU ID String :</strong> 6E8</li><li><strong># of Cores :</strong> 2</li><li><strong># of Threads :</strong> 2</li><li><strong>Clock Speed :</strong> 1.06 GHz</li><li><strong>L2 Cache Size :</strong> 2 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 533 MHz</li><li><strong>Thermal Power :</strong> 9 Watts</li><li><strong>VID Voltage Range :</strong> 0.8-1.1V</li><li><strong>CPU Socket Type :</strong> Socket 479</li><li><strong>Product Condition :</strong> OEM</li><li><strong>Standard Warranty :</strong> 21 days</li></ul>",<ul> <li><strong>Part No. :</strong> U2400</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,U2400 Intel Core Duo Dual Core 1.06GHz 533MHz FSB 2MB L2 Cache Mobile Processor,,,btd-005193.jpeg,btd-005193.jpeg,btd-005193.jpeg,Intel,2-Core,1.06 GHz,Socket 479,
btd-005194,SLB46,SLB46 Intel Core 2 Duo T9400 2.53GHz 1066MHz FSB 6MB L2 Cache Socket PGA 478 Mobile Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Category/Mobile CPU,153.90,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> SLB46</li><li><strong>Processor Type :</strong> Mobile</li><li><strong>Series :</strong> Core2 Duo Mobile Processor</li><li><strong>Core Model Type/ProcNo. :</strong> T9400</li><li><strong>Processor Code Name :</strong> Penryn</li><li><strong>Core Stepping :</strong> C0</li><li><strong>Manufacturing Technology :</strong> 45 nm</li><li><strong>CPU ID String :</strong> 676</li><li><strong># of Cores :</strong> 2</li><li><strong># of Threads :</strong> 2</li><li><strong>Clock Speed :</strong> 2.53 GHz</li><li><strong>L2 Cache Size :</strong> 6 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 1066 MHz</li><li><strong>Thermal Power :</strong> 35 Watts</li><li><strong>VID Voltage Range :</strong> 1.050V-1.162V</li><li><strong>CPU Socket Type :</strong> PGA 478</li><li><strong>Product Condition :</strong> OEM</li><li><strong>Standard Warranty :</strong> 21 days</li></ul>",<ul> <li><strong>Part No. :</strong> SLB46</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,SLB46 Intel Core 2 Duo T9400 2.53GHz 1066MHz FSB 6MB L2 Cache Socket PGA 478 Mobile Processor,,,btd-005194.jpeg,btd-005194.jpeg,btd-005194.jpeg,Intel,2-Core,2.53 GHz,PGA 478,
btd-005195,SLAQG,SLAQG Intel Core 2 Duo T9300 2.50GHz 800MHz FSB 6MB L2 Cache Socket PGA 478 Mobile Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Category/Mobile CPU,139.01,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> SLAQG</li><li><strong>Processor Type :</strong> Mobile</li><li><strong>Series :</strong> Core2 Duo Mobile</li><li><strong>Core Model Type/ProcNo. :</strong> T9300</li><li><strong>Processor Code Name :</strong> Penryn</li><li><strong>Core Stepping :</strong> C0</li><li><strong>Manufacturing Technology :</strong> 45 nm</li><li><strong>CPU ID String :</strong> 10676h</li><li><strong># of Cores :</strong> 2</li><li><strong># of Threads :</strong> 2</li><li><strong>Clock Speed :</strong> 2.50 GHz</li><li><strong>L2 Cache Size :</strong> 6 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 800 MHz</li><li><strong>Thermal Power :</strong> 35 Watts</li><li><strong>VID Voltage Range :</strong> 1.062V - 1.150V</li><li><strong>CPU Socket Type :</strong> PGA 478</li></ul>",<ul> <li><strong>Part No. :</strong> SLAQG</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,SLAQG Intel Core 2 Duo T9300 2.50GHz 800MHz FSB 6MB L2 Cache Socket PGA 478 Mobile Processor,,,btd-005195.jpeg,btd-005195.jpeg,btd-005195.jpeg,Intel,2-Core,2.50 GHz,PGA 478,
btd-005196,SLGFD,SLGFD Intel Core 2 Duo P8600 Dual-Core 2.40GHz 1066MHz FSB 3MB L2 Cache Socket PGA 478 Mobile Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Category/Mobile CPU,139.01,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> SLGFD</li><li><strong>Processor Type :</strong> Mobile</li><li><strong>Series :</strong> Core2 Duo Mobile Processor</li><li><strong>Core Model Type/ProcNo. :</strong> P8600</li><li><strong>Processor Code Name :</strong> Penryn</li><li><strong>Core Stepping :</strong> M0</li><li><strong>Manufacturing Technology :</strong> 45 nm</li><li><strong>CPU ID String :</strong> 10676</li><li><strong># of Cores :</strong> 2</li><li><strong># of Threads :</strong> 2</li><li><strong>Clock Speed :</strong> 2.40 GHz</li><li><strong>L2 Cache Size :</strong> 3 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 1066 MHz</li><li><strong>Thermal Power :</strong> 25 Watts</li><li><strong>VID Voltage Range :</strong> 1.050V-1.150V</li><li><strong>CPU Socket Type :</strong> Socket P</li><li><strong>Product Condition :</strong> OEM</li><li><strong>Standard Warranty :</strong> 21 days</li></ul>",<ul> <li><strong>Part No. :</strong> SLGFD</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,SLGFD Intel Core 2 Duo P8600 Dual-Core 2.40GHz 1066MHz FSB 3MB L2 Cache Socket PGA 478 Mobile Processor,,,btd-005196.jpeg,btd-005196.jpeg,btd-005196.jpeg,Intel,2-Core,2.40 GHz,Socket P,
btd-005197,SR044,SR044 Intel Core i5-2540M Dual Core 2.60GHz 5.00GT/s DMI 3MB L3 Cache Socket PGA 988 Mobile Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Category/Mobile CPU,119.85,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> SR044</li><li><strong>Processor Type :</strong> Mobile</li><li><strong>Series :</strong> Core i5 Mobile</li><li><strong>Core Model Type/ProcNo. :</strong> i5-2540M</li><li><strong>Processor Code Name :</strong> Sandy Bridge</li><li><strong>Core Stepping :</strong> J1</li><li><strong>Manufacturing Technology :</strong> 32 nm</li><li><strong>CPU ID String :</strong> 0206A7h</li><li><strong># of Cores :</strong> 2</li><li><strong># of Threads :</strong> 4</li><li><strong>Clock Speed :</strong> 2.60 GHz</li><li><strong>L3 Cache Size :</strong> 3 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 5.00 GT/s</li><li><strong>Thermal Power :</strong> 35 Watts</li><li><strong>CPU Socket Type :</strong> PGA 988</li></ul>",<ul> <li><strong>Part No. :</strong> SR044</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,SR044 Intel Core i5-2540M Dual Core 2.60GHz 5.00GT/s DMI 3MB L3 Cache Socket PGA 988 Mobile Processor,,,btd-005197.jpeg,btd-005197.jpeg,btd-005197.jpeg,Intel,2-Core,2.60 GHz,PGA 988,
btd-005198,i7-2860QM,i7-2860QM Intel Core i7 Quad Core 2.50GHz 5.00GT/s DMI 8MB L3 Cache Mobile Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Category/Mobile CPU,172.53,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> i7-2860QM</li><li><strong>Processor Type :</strong> Mobile</li><li><strong>Series :</strong> Core i7 Mobile</li><li><strong>Core Model Type/ProcNo. :</strong> i7-2860QM</li><li><strong>Processor Code Name :</strong> Sandy Bridge</li><li><strong>Core Stepping :</strong> D2</li><li><strong>Manufacturing Technology :</strong> 32 nm</li><li><strong># of Cores :</strong> 4</li><li><strong># of Threads :</strong> 8</li><li><strong>Clock Speed :</strong> 3.60 GHz</li><li><strong>L3 Cache Size :</strong> 8 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 5.00 GT/s</li><li><strong>Thermal Power :</strong> 45 Watts</li><li><strong>CPU Socket Type :</strong> BGA1224</li></ul>",<ul> <li><strong>Part No. :</strong> i7-2860QM</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 4-Core</li> ,,"Catalog, Search",Taxable Goods,i7-2860QM Intel Core i7 Quad Core 2.50GHz 5.00GT/s DMI 8MB L3 Cache Mobile Processor,,,btd-005198.jpeg,btd-005198.jpeg,btd-005198.jpeg,Intel,4-Core,3.60 GHz,BGA1224,
btd-005199,SLB5J,SLB5J Intel Core 2 Extreme QX9300 Quad Core 2.53GHz 1066MHz FSB 12MB L2 Cache Socket PGA 478 Mobile Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Category/Mobile CPU,240.74,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> SLB5J</li><li><strong>Processor Type :</strong> Mobile</li><li><strong>Series :</strong> Core2 Extreme Mobile</li><li><strong>Core Model Type/ProcNo. :</strong> QX9300</li><li><strong>Processor Code Name :</strong> Penryn</li><li><strong>Core Stepping :</strong> E0</li><li><strong>Manufacturing Technology :</strong> 45 nm</li><li><strong># of Cores :</strong> 4</li><li><strong># of Threads :</strong> 4</li><li><strong>Clock Speed :</strong> 2.53 GHz</li><li><strong>L2 Cache Size :</strong> 12 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 1066 MHz</li><li><strong>Thermal Power :</strong> 45 Watts</li><li><strong>VID Voltage Range :</strong> 1.050V - 1.175V</li><li><strong>CPU Socket Type :</strong> PGA 478</li></ul>",<ul> <li><strong>Part No. :</strong> SLB5J</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 4-Core</li> ,,"Catalog, Search",Taxable Goods,SLB5J Intel Core 2 Extreme QX9300 Quad Core 2.53GHz 1066MHz FSB 12MB L2 Cache Socket PGA 478 Mobile Processor,,,btd-005199.jpeg,btd-005199.jpeg,btd-005199.jpeg,Intel,4-Core,2.53 GHz,PGA 478,
btd-005200,I7-620M,I7-620M Intel Core i7 Dual-Core 2.66GHz 2.50GT/s DMI 4MB L3 Cache Socket BGA1288 Mobile Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Category/Mobile CPU,72.92,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> I7-620M</li><li><strong>Processor Type :</strong> Mobile</li><li><strong>Series :</strong> Core i7 Mobile</li><li><strong>Core Model Type/ProcNo. :</strong> i7-620M</li><li><strong>Processor Code Name :</strong> Arrandale</li><li><strong>Core Stepping :</strong> K0</li><li><strong>Manufacturing Technology :</strong> 45 nm</li><li><strong># of Cores :</strong> 2</li><li><strong># of Threads :</strong> 4</li><li><strong>Clock Speed :</strong> 2.66 GHz</li><li><strong>L3 Cache Size :</strong> 4 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 4.80 GT/s</li><li><strong>Thermal Power :</strong> 35 Watts</li><li><strong>CPU Socket Type :</strong> PGA 988</li></ul>",<ul> <li><strong>Part No. :</strong> I7-620M</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,I7-620M Intel Core i7 Dual-Core 2.66GHz 2.50GT/s DMI 4MB L3 Cache Socket BGA1288 Mobile Processor,,,btd-005200.jpeg,btd-005200.jpeg,btd-005200.jpeg,Intel,2-Core,2.66 GHz,PGA 988,
btd-005201,T7200,T7200 Intel Core 2 Duo 2.00GHz 667MHz FSB 4MB L2 Cache Mobile Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Category/Mobile CPU,187.26,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> T7200</li><li><strong>Processor Type :</strong> Desktop</li><li><strong>Series :</strong> Core2 Duo Desktop</li><li><strong>Core Model Type/ProcNo. :</strong> T7200</li><li><strong>Processor Code Name :</strong> Merom</li><li><strong>Core Stepping :</strong> B2</li><li><strong>Manufacturing Technology :</strong> 65 nm</li><li><strong>CPU ID String :</strong> 6F6</li><li><strong># of Cores :</strong> 2</li><li><strong># of Threads :</strong> 2</li><li><strong>Clock Speed :</strong> 2.00 GHz</li><li><strong>L2 Cache Size :</strong> 4 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 667 MHz</li><li><strong>Thermal Power :</strong> 34 Watts</li><li><strong>VID Voltage Range :</strong> 1.0375V-1.300V</li><li><strong>CPU Socket Type :</strong> Socket 479</li><li><strong>Product Condition :</strong> OEM</li><li><strong>Standard Warranty :</strong> 21 days</li></ul>",<ul> <li><strong>Part No. :</strong> T7200</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,T7200 Intel Core 2 Duo 2.00GHz 667MHz FSB 4MB L2 Cache Mobile Processor,,,btd-005201.jpeg,btd-005201.jpeg,btd-005201.jpeg,Intel,2-Core,2.00 GHz,Socket 479,
btd-005202,P7550,P7550 Intel Core 2 Duo 2.26GHz 1066MHz FSB 3MB L2 Cache Mobile Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Category/Mobile CPU,171.91,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> P7550</li><li><strong>Processor Type :</strong> Mobile</li><li><strong>Series :</strong> Core2 Duo Mobile</li><li><strong>Core Model Type/ProcNo. :</strong> P7550</li><li><strong>Processor Code Name :</strong> Penryn</li><li><strong>Core Stepping :</strong> R0</li><li><strong>Manufacturing Technology :</strong> 45 nm</li><li><strong># of Cores :</strong> 2</li><li><strong># of Threads :</strong> 2</li><li><strong>Clock Speed :</strong> 2.26 GHz</li><li><strong>L2 Cache Size :</strong> 3 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 1066 MHz</li><li><strong>Thermal Power :</strong> 25 Watts</li><li><strong>CPU Socket Type :</strong> PGA 478</li></ul>",<ul> <li><strong>Part No. :</strong> P7550</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,P7550 Intel Core 2 Duo 2.26GHz 1066MHz FSB 3MB L2 Cache Mobile Processor,,,btd-005202.jpeg,btd-005202.jpeg,btd-005202.jpeg,Intel,2-Core,2.26 GHz,PGA 478,
