sku,mpn,name,product_websites,attribute_set_code,product_type,storage,condition,categories,price,qty,is_in_stock,description,short_description,weight,visibility,tax_class_name,meta_title,meta_description,meta_keyword,image,small_image,thumbnail,brand,processor_cores,processor_clock_speed,processor_socket,errors
btd-003214,SL8CN,SL8CN Intel Pentium D Dual-Core 830 3.00GHz 800MHz FSB 2MB L2 Cache Socket 775 Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/Intel/LGA 775,84.37,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> SL8CN</li><li><strong>Processor Type :</strong> Desktop</li><li><strong>Series :</strong> Pentium D</li><li><strong>Core Model Type/ProcNo. :</strong> 830</li><li><strong>Processor Code Name :</strong> Smithfield</li><li><strong>Core Stepping :</strong> B0</li><li><strong>Manufacturing Technology :</strong> 90 nm</li><li><strong>CPU ID String :</strong> 0F47h</li><li><strong># of Cores :</strong> 2</li><li><strong># of Threads :</strong> 2</li><li><strong>Clock Speed :</strong> 3.00 GHz</li><li><strong>L2 Cache Size :</strong> 2 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 800 MHz</li><li><strong>Thermal Power :</strong> 130 Watts</li><li><strong>VID Voltage Range :</strong> 1.25V - 1.4V</li><li><strong>CPU Socket Type :</strong> LGA 775</li></ul>",<ul> <li><strong>Part No. :</strong> SL8CN</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,SL8CN Intel Pentium D Dual-Core 830 3.00GHz 800MHz FSB 2MB L2 Cache Socket 775 Processor,,,btd-003214.jpeg,btd-003214.jpeg,btd-003214.jpeg,Intel,2-Core,3.00 GHz,LGA 775,
btd-003215,HH80557PJ0674MG,HH80557PJ0674MG Intel Core 2 Duo E6750 2.66GHz 1333MHz FSB 4MB L2 Cache Socket LGA 775 Desktop Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/Intel/LGA 775,33.45,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> HH80557PJ0674MG</li><li><strong>Processor Type :</strong> Server</li><li><strong>Series :</strong> Xeon</li><li><strong>Core Model Type/ProcNo. :</strong> E6750</li><li><strong>Processor Code Name :</strong> Conroe</li><li><strong>Core Stepping :</strong> E0</li><li><strong>Manufacturing Technology :</strong> 65 nm</li><li><strong>CPU ID String :</strong> 6F9</li><li><strong># of Cores :</strong> 2</li><li><strong># of Threads :</strong> 2</li><li><strong>Clock Speed :</strong> 2.66 GHz</li><li><strong>L2 Cache Size :</strong> 4 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 1333 MHz</li><li><strong>Thermal Power :</strong> 65 Watts</li><li><strong>VID Voltage Range :</strong> 0.85V - 1.5V</li><li><strong>CPU Socket Type :</strong> LGA 775</li><li><strong>Product Condition :</strong> OEM</li><li><strong>Standard Warranty :</strong> 21 days</li></ul>",<ul> <li><strong>Part No. :</strong> HH80557PJ0674MG</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,HH80557PJ0674MG Intel Core 2 Duo E6750 2.66GHz 1333MHz FSB 4MB L2 Cache Socket LGA 775 Desktop Processor,,,btd-003215.jpeg,btd-003215.jpeg,btd-003215.jpeg,Intel,2-Core,2.66 GHz,LGA 775,
btd-003216,SL96H,SL96H Intel Pentium 4 661 3.60GHz 800MHz FSB 2MB L2 Cache Socket 775 Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/Intel/LGA 775,172.11,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> SL96H</li><li><strong>Processor Type :</strong> Desktop</li><li><strong>Series :</strong> Pentium 4</li><li><strong>Core Model Type/ProcNo. :</strong> 661</li><li><strong>Processor Code Name :</strong> Cedar Mill</li><li><strong>Core Stepping :</strong> C1</li><li><strong>Manufacturing Technology :</strong> 65 nm</li><li><strong>CPU ID String :</strong> 0F64h</li><li><strong># of Cores :</strong> 1</li><li><strong>Clock Speed :</strong> 3.60 GHz</li><li><strong>L2 Cache Size :</strong> 2 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 800 MHz</li><li><strong>Thermal Power :</strong> 86 Watts</li><li><strong>VID Voltage Range :</strong> 1.200V - 1.325V</li><li><strong>CPU Socket Type :</strong> LGA 775</li></ul>",<ul> <li><strong>Part No. :</strong> SL96H</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 1-Core</li> ,,"Catalog, Search",Taxable Goods,SL96H Intel Pentium 4 661 3.60GHz 800MHz FSB 2MB L2 Cache Socket 775 Processor,,,btd-003216.jpeg,btd-003216.jpeg,btd-003216.jpeg,Intel,1-Core,3.60 GHz,LGA 775,
btd-003217,SL9CB,SL9CB Intel Pentium 4 531 3.00GHz 800MHz FSB 1MB L2 Cache Socket 775 Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/Intel/LGA 775,64.58,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> SL9CB</li><li><strong>Processor Type :</strong> Desktop</li><li><strong>Series :</strong> Pentium 4</li><li><strong>Core Model Type/ProcNo. :</strong> 530/530J</li><li><strong>Processor Code Name :</strong> Prescott</li><li><strong>Core Stepping :</strong> G1</li><li><strong>Manufacturing Technology :</strong> 90 nm</li><li><strong>CPU ID String :</strong> 0F49h</li><li><strong># of Cores :</strong> 1</li><li><strong>Clock Speed :</strong> 3.00 GHz</li><li><strong>L2 Cache Size :</strong> 1 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 800 MHz</li><li><strong>Thermal Power :</strong> 84 Watts</li><li><strong>VID Voltage Range :</strong> 1.25V - 1.400V</li><li><strong>CPU Socket Type :</strong> LGA 775</li></ul>",<ul> <li><strong>Part No. :</strong> SL9CB</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 1-Core</li> ,,"Catalog, Search",Taxable Goods,SL9CB Intel Pentium 4 531 3.00GHz 800MHz FSB 1MB L2 Cache Socket 775 Processor,,,btd-003217.jpeg,btd-003217.jpeg,btd-003217.jpeg,Intel,1-Core,3.00 GHz,LGA 775,
btd-003218,SL8Q9,SL8Q9 Intel Pentium 4 672 3.80GHz 800MHz FSB 2MB L2 Cache Socket 775 Processor with HT Technology,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/Intel/LGA 775,74.92,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> SL8Q9</li><li><strong>Processor Type :</strong> Desktop</li><li><strong>Series :</strong> Pentium 4</li><li><strong>Core Model Type/ProcNo. :</strong> 672</li><li><strong>Processor Code Name :</strong> Prescott</li><li><strong>Core Stepping :</strong> R0</li><li><strong>Manufacturing Technology :</strong> 90 nm</li><li><strong>CPU ID String :</strong> 0F4ah</li><li><strong># of Cores :</strong> 1</li><li><strong>Clock Speed :</strong> 3.80 GHz</li><li><strong>L2 Cache Size :</strong> 2 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 800 MHz</li><li><strong>Thermal Power :</strong> 115 Watts</li><li><strong>VID Voltage Range :</strong> 1.287V - 1.400V</li><li><strong>CPU Socket Type :</strong> LGA 775</li></ul>",<ul> <li><strong>Part No. :</strong> SL8Q9</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 1-Core</li> ,,"Catalog, Search",Taxable Goods,SL8Q9 Intel Pentium 4 672 3.80GHz 800MHz FSB 2MB L2 Cache Socket 775 Processor with HT Technology,,,btd-003218.jpeg,btd-003218.jpeg,btd-003218.jpeg,Intel,1-Core,3.80 GHz,LGA 775,
btd-003219,HH80547PG1122MM,HH80547PG1122MM Intel Pentium 4 670 3.80GHz 800MHz FSB 2MB L2 Cache Socket 775 Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/Intel/LGA 775,1312.77,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> HH80547PG1122MM</li><li><strong>Processor Type :</strong> Desktop</li><li><strong>Series :</strong> Pentium 4</li><li><strong>Core Model Type/ProcNo. :</strong> 670</li><li><strong>Processor Code Name :</strong> Prescott</li><li><strong>Core Stepping :</strong> R0</li><li><strong>Manufacturing Technology :</strong> 90 nm</li><li><strong>CPU ID String :</strong> 0F4ah</li><li><strong># of Cores :</strong> 1</li><li><strong>Clock Speed :</strong> 3.80 GHz</li><li><strong>L2 Cache Size :</strong> 2 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 800 MHz</li><li><strong>Thermal Power :</strong> 115 Watts</li><li><strong>VID Voltage Range :</strong> 1.287V - 1.400V</li><li><strong>CPU Socket Type :</strong> LGA 775</li></ul>",<ul> <li><strong>Part No. :</strong> HH80547PG1122MM</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 1-Core</li> ,,"Catalog, Search",Taxable Goods,HH80547PG1122MM Intel Pentium 4 670 3.80GHz 800MHz FSB 2MB L2 Cache Socket 775 Processor,,,btd-003219.jpeg,btd-003219.jpeg,btd-003219.jpeg,Intel,1-Core,3.80 GHz,LGA 775,
btd-003220,BX80547PG3400F,BX80547PG3400F Intel Pentium 4 650 3.40GHz 800MHz FSB 2MB L2 Cache Socket 775 Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/Intel/LGA 775,95.07,1,1,"Specifications:
 <ul><li><strong>64 Bit Support :</strong> Yes</li><li><strong>Virtualization Technology Support :</strong> No</li><li><strong>Cooling Device :</strong> No</li><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> BX80547PG3400F</li><li><strong>Processor Type :</strong> Desktop</li><li><strong>Series :</strong> Pentium 4</li><li><strong>Core Model Type/ProcNo. :</strong> 650</li><li><strong>Manufacturing Technology :</strong> 90 nm</li><li><strong>Processor Code Name :</strong> Prescott</li><li><strong>Core Stepping :</strong> R0</li><li><strong>CPU ID String :</strong> 0F4ah</li><li><strong># of Cores :</strong> 1</li><li><strong>Clock Speed :</strong> 3.40 GHz</li><li><strong>L2 Cache Size :</strong> 2 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 800 MHz</li><li><strong>Thermal Power :</strong> 84 Watts</li><li><strong>VID Voltage Range :</strong> 1.287V - 1.400V</li><li><strong>CPU Socket Type :</strong> LGA 775</li></ul>",<ul> <li><strong>Part No. :</strong> BX80547PG3400F</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 1-Core</li> ,,"Catalog, Search",Taxable Goods,BX80547PG3400F Intel Pentium 4 650 3.40GHz 800MHz FSB 2MB L2 Cache Socket 775 Processor,,,btd-003220.jpeg,btd-003220.jpeg,btd-003220.jpeg,Intel,1-Core,3.40 GHz,LGA 775,
btd-003221,SL8Q6,SL8Q6 Intel Pentium 4 640 3.20GHz 800MHz FSB 2MB L2 Cache Socket 775 Processor with HT Technology,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/Intel/LGA 775,111.1,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> SL8Q6</li><li><strong>Processor Type :</strong> Desktop</li><li><strong>Series :</strong> Pentium 4</li><li><strong>Core Model Type/ProcNo. :</strong> 640</li><li><strong>Processor Code Name :</strong> Prescott</li><li><strong>Core Stepping :</strong> R0</li><li><strong>Manufacturing Technology :</strong> 90 nm</li><li><strong>CPU ID String :</strong> 0F4ah</li><li><strong># of Cores :</strong> 1</li><li><strong>Clock Speed :</strong> 3.20 GHz</li><li><strong>L2 Cache Size :</strong> 2 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 800 MHz</li><li><strong>Thermal Power :</strong> 84 Watts</li><li><strong>VID Voltage Range :</strong> 1.287V - 1.400V</li><li><strong>CPU Socket Type :</strong> LGA 775</li></ul>",<ul> <li><strong>Part No. :</strong> SL8Q6</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 1-Core</li> ,,"Catalog, Search",Taxable Goods,SL8Q6 Intel Pentium 4 640 3.20GHz 800MHz FSB 2MB L2 Cache Socket 775 Processor with HT Technology,,,btd-003221.jpeg,btd-003221.jpeg,btd-003221.jpeg,Intel,1-Core,3.20 GHz,LGA 775,
btd-003222,SL94Y,SL94Y Intel Pentium 4 631 3.00GHz 800MHz FSB 2MB L2 Cache Socket 775 Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/Intel/LGA 775,55.95,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> SL94Y</li><li><strong>Processor Type :</strong> Desktop</li><li><strong>Series :</strong> Pentium 4</li><li><strong>Core Model Type/ProcNo. :</strong> 631</li><li><strong>Processor Code Name :</strong> Cedar Mill</li><li><strong>Core Stepping :</strong> B1</li><li><strong>Manufacturing Technology :</strong> 65 nm</li><li><strong>CPU ID String :</strong> 0F62h</li><li><strong># of Cores :</strong> 1</li><li><strong>Clock Speed :</strong> 3.00 GHz</li><li><strong>L2 Cache Size :</strong> 2 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 800 MHz</li><li><strong>Thermal Power :</strong> 86 Watts</li><li><strong>VID Voltage Range :</strong> 1.2V - 1.33V</li><li><strong>CPU Socket Type :</strong> LGA 775</li></ul>",<ul> <li><strong>Part No. :</strong> SL94Y</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 1-Core</li> ,,"Catalog, Search",Taxable Goods,SL94Y Intel Pentium 4 631 3.00GHz 800MHz FSB 2MB L2 Cache Socket 775 Processor,,,btd-003222.jpeg,btd-003222.jpeg,btd-003222.jpeg,Intel,1-Core,3.00 GHz,LGA 775,
btd-003223,BX80557E4700,BX80557E4700 Intel Core 2 Duo E4700 2.60GHz 800MHz FSB 2MB L2 Cache Socket LGA 775 Desktop Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/Intel/LGA 775,190.4,1,1,"Specifications:
 <ul><li><strong>64 Bit Support :</strong> Yes</li><li><strong>Virtualization Technology Support :</strong> No</li><li><strong>Cooling Device :</strong> No</li><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> BX80557E4700</li><li><strong>Processor Type :</strong> Desktop</li><li><strong>Series :</strong> Core2 Duo Desktop</li><li><strong>Core Model Type/ProcNo. :</strong> E4700</li><li><strong>Manufacturing Technology :</strong> 65 nm</li><li><strong>Processor Code Name :</strong> Conroe</li><li><strong>Core Stepping :</strong> G0</li><li><strong>CPU ID String :</strong> 06FBh</li><li><strong># of Cores :</strong> 2</li><li><strong># of Threads :</strong> 2</li><li><strong>Clock Speed :</strong> 2.60 GHz</li><li><strong>L2 Cache Size :</strong> 2 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 800 MHz</li><li><strong>Thermal Power :</strong> 65 Watts</li><li><strong>VID Voltage Range :</strong> 1.162V - 1.312V</li><li><strong>CPU Socket Type :</strong> LGA 775</li></ul>",<ul> <li><strong>Part No. :</strong> BX80557E4700</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,BX80557E4700 Intel Core 2 Duo E4700 2.60GHz 800MHz FSB 2MB L2 Cache Socket LGA 775 Desktop Processor,,,btd-003223.jpeg,btd-003223.jpeg,btd-003223.jpeg,Intel,2-Core,2.60 GHz,LGA 775,
btd-003224,SLAPP,SLAPP Intel Core 2 Duo E8200 2.66GHz 1333MHz FSB 6MB L2 Cache Socket LGA 775 Desktop Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/Intel/LGA 775,107.87,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> SLAPP</li><li><strong>Processor Type :</strong> Desktop</li><li><strong>Series :</strong> Core2 Duo Desktop</li><li><strong>Core Model Type/ProcNo. :</strong> E8200</li><li><strong>Processor Code Name :</strong> Wolfdale</li><li><strong>Core Stepping :</strong> C0</li><li><strong>Manufacturing Technology :</strong> 45 nm</li><li><strong>CPU ID String :</strong> 10676h</li><li><strong># of Cores :</strong> 2</li><li><strong># of Threads :</strong> 2</li><li><strong>Clock Speed :</strong> 2.66 GHz</li><li><strong>L2 Cache Size :</strong> 6 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 1333 MHz</li><li><strong>Thermal Power :</strong> 65 Watts</li><li><strong>VID Voltage Range :</strong> 0.85V - 1.3625V</li><li><strong>CPU Socket Type :</strong> LGA 775</li></ul>",<ul> <li><strong>Part No. :</strong> SLAPP</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,SLAPP Intel Core 2 Duo E8200 2.66GHz 1333MHz FSB 6MB L2 Cache Socket LGA 775 Desktop Processor,,,btd-003224.jpeg,btd-003224.jpeg,btd-003224.jpeg,Intel,2-Core,2.66 GHz,LGA 775,
btd-003225,SL9QR,SL9QR Intel Pentium D Dual-Core 935 3.20GHz 800MHz FSB 4MB L2 Cache Socket LGA 775 Desktop Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/Intel/LGA 775,160.3,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> SL9QR</li><li><strong>Processor Type :</strong> Desktop</li><li><strong>Series :</strong> Pentium D</li><li><strong>Core Model Type/ProcNo. :</strong> 935</li><li><strong>Processor Code Name :</strong> Presler</li><li><strong>Core Stepping :</strong> D0</li><li><strong>Manufacturing Technology :</strong> 65 nm</li><li><strong>CPU ID String :</strong> 0F65h</li><li><strong># of Cores :</strong> 2</li><li><strong># of Threads :</strong> 2</li><li><strong>Clock Speed :</strong> 3.20 GHz</li><li><strong>L2 Cache Size :</strong> 4 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 800 MHz</li><li><strong>Thermal Power :</strong> 95 Watts</li><li><strong>VID Voltage Range :</strong> 1.225V - 1.312V</li><li><strong>CPU Socket Type :</strong> LGA 775</li></ul>",<ul> <li><strong>Part No. :</strong> SL9QR</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,SL9QR Intel Pentium D Dual-Core 935 3.20GHz 800MHz FSB 4MB L2 Cache Socket LGA 775 Desktop Processor,,,btd-003225.jpeg,btd-003225.jpeg,btd-003225.jpeg,Intel,2-Core,3.20 GHz,LGA 775,
btd-003226,SL8ZZ,SL8ZZ Intel Pentium 4 524 3.06GHz 533MHz FSB 1MB L2 Cache Socket 775 Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/Intel/LGA 775,145.32,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> SL8ZZ</li><li><strong>Processor Type :</strong> Desktop</li><li><strong>Series :</strong> Pentium 4</li><li><strong>Core Model Type/ProcNo. :</strong> 524</li><li><strong>Processor Code Name :</strong> Prescott</li><li><strong>Core Stepping :</strong> G1</li><li><strong>Manufacturing Technology :</strong> 90 nm</li><li><strong>CPU ID String :</strong> 0F49h</li><li><strong># of Cores :</strong> 1</li><li><strong>Clock Speed :</strong> 3.06 GHz</li><li><strong>L2 Cache Size :</strong> 1 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 533 MHz</li><li><strong>Thermal Power :</strong> 84 Watts</li><li><strong>VID Voltage Range :</strong> 1.25V - 1.400V</li><li><strong>CPU Socket Type :</strong> LGA 775</li></ul>",<ul> <li><strong>Part No. :</strong> SL8ZZ</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 1-Core</li> ,,"Catalog, Search",Taxable Goods,SL8ZZ Intel Pentium 4 524 3.06GHz 533MHz FSB 1MB L2 Cache Socket 775 Processor,,,btd-003226.jpeg,btd-003226.jpeg,btd-003226.jpeg,Intel,1-Core,3.06 GHz,LGA 775,
btd-003227,SL9KB,SL9KB Intel Pentium D Dual-Core 915 2.80GHz 800MHz FSB 4MB L2 Cache Socket 775 Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/Intel/LGA 775,205.43,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> SL9KB</li><li><strong>Processor Type :</strong> Desktop</li><li><strong>Series :</strong> Pentium D</li><li><strong>Core Model Type/ProcNo. :</strong> 915</li><li><strong>Processor Code Name :</strong> Presler</li><li><strong>Core Stepping :</strong> D0</li><li><strong>Manufacturing Technology :</strong> 65 nm</li><li><strong>CPU ID String :</strong> 0F65h</li><li><strong># of Cores :</strong> 2</li><li><strong># of Threads :</strong> 2</li><li><strong>Clock Speed :</strong> 2.80 GHz</li><li><strong>L2 Cache Size :</strong> 4 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 800 MHz</li><li><strong>Thermal Power :</strong> 95 Watts</li><li><strong>VID Voltage Range :</strong> 1.225V - 1.312V</li><li><strong>CPU Socket Type :</strong> LGA 775</li></ul>",<ul> <li><strong>Part No. :</strong> SL9KB</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 2-Core</li> ,,"Catalog, Search",Taxable Goods,SL9KB Intel Pentium D Dual-Core 915 2.80GHz 800MHz FSB 4MB L2 Cache Socket 775 Processor,,,btd-003227.jpeg,btd-003227.jpeg,btd-003227.jpeg,Intel,2-Core,2.80 GHz,LGA 775,
btd-003228,SL9XP,SL9XP Intel Celeron 420 1.60GHz 800MHz FSB 512KB L2 Cache Socket LGA 775 Desktop Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/Intel/LGA 775,111.1,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> SL9XP</li><li><strong>Processor Type :</strong> Mobile</li><li><strong>Series :</strong> Celeron</li><li><strong>Core Model Type/ProcNo. :</strong> 420</li><li><strong>Processor Code Name :</strong> Yonah</li><li><strong>Core Stepping :</strong> C0</li><li><strong>Manufacturing Technology :</strong> 65 nm</li><li><strong>CPU ID String :</strong> 6E8</li><li><strong># of Cores :</strong> 1</li><li><strong># of Threads :</strong> 1</li><li><strong>Clock Speed :</strong> 1.60 GHz</li><li><strong>L2 Cache Size :</strong> 1 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 533 MHz</li><li><strong>Thermal Power :</strong> 35 Watts</li><li><strong>VID Voltage Range :</strong> 1.0V-1.3V</li><li><strong>CPU Socket Type :</strong> PGA 478</li><li><strong>Product Condition :</strong> OEM</li><li><strong>Standard Warranty :</strong> 21 days</li></ul>",<ul> <li><strong>Part No. :</strong> SL9XP</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 1-Core</li> ,,"Catalog, Search",Taxable Goods,SL9XP Intel Celeron 420 1.60GHz 800MHz FSB 512KB L2 Cache Socket LGA 775 Desktop Processor,,,btd-003228.jpeg,btd-003228.jpeg,btd-003228.jpeg,Intel,1-Core,1.60 GHz,PGA 478,
btd-003229,SL7J5,SL7J5 Intel Pentium 4 520 2.80GHz 800MHz FSB 1MB L2 Cache Socket LGA 775 Desktop Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/Intel/LGA 775,111.1,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> SL7J5</li><li><strong>Processor Type :</strong> Desktop</li><li><strong>Series :</strong> Pentium 4</li><li><strong>Core Model Type/ProcNo. :</strong> 520/520J</li><li><strong>Processor Code Name :</strong> Prescott</li><li><strong>Core Stepping :</strong> D0</li><li><strong>Manufacturing Technology :</strong> 90 nm</li><li><strong>CPU ID String :</strong> 0F34h</li><li><strong># of Cores :</strong> 1</li><li><strong>Clock Speed :</strong> 2.80 GHz</li><li><strong>L2 Cache Size :</strong> 1 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 800 MHz</li><li><strong>Thermal Power :</strong> 84 Watts</li><li><strong>VID Voltage Range :</strong> 1.4V</li><li><strong>CPU Socket Type :</strong> LGA 775</li></ul>",<ul> <li><strong>Part No. :</strong> SL7J5</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 1-Core</li> ,,"Catalog, Search",Taxable Goods,SL7J5 Intel Pentium 4 520 2.80GHz 800MHz FSB 1MB L2 Cache Socket LGA 775 Desktop Processor,,,btd-003229.jpeg,btd-003229.jpeg,btd-003229.jpeg,Intel,1-Core,2.80 GHz,LGA 775,
btd-003230,HH80562PH0678M,HH80562PH0678M Intel Core 2 Extreme QX6700 Quad Core 2.66GHz 1066MHz FSB 8MB L2 Cache Socket LGA 775 Desktop Processor,base,Default,simple,,Used,Default Category/CPUs/CPU By Socket/Intel/LGA 775,240.55,1,1,"Specifications:
 <ul><li><strong>Brand :</strong> Intel</li><li><strong>Part No. :</strong> HH80562PH0678M</li><li><strong>Processor Type :</strong> Desktop</li><li><strong>Series :</strong> Core2 Extreme Desktop Processor</li><li><strong>Core Model Type/ProcNo. :</strong> QX6700</li><li><strong>Processor Code Name :</strong> Kentsfield</li><li><strong>Core Stepping :</strong> B3</li><li><strong>Manufacturing Technology :</strong> 65 nm</li><li><strong>CPU ID String :</strong> 06F7h</li><li><strong># of Cores :</strong> 4</li><li><strong># of Threads :</strong> 4</li><li><strong>Clock Speed :</strong> 2.66 GHz</li><li><strong>L2 Cache Size :</strong> 8 MB</li><li><strong>Front Side Bus / QuickPath Interconnect :</strong> 1066 MHz</li><li><strong>Thermal Power :</strong> 130 Watts</li><li><strong>VID Voltage Range :</strong> 0.8500V-1.500V</li><li><strong>CPU Socket Type :</strong> LGA 775</li><li><strong>Product Condition :</strong> Retail</li><li><strong>Standard Warranty :</strong> 21 days</li></ul>",<ul> <li><strong>Part No. :</strong> HH80562PH0678M</li>   <li><strong>Product Type:</strong> CPU/Microprocessor</li>  <li><strong>Brand :</strong> Intel</li> <li><strong>Processor Cores :</strong> 4-Core</li> ,,"Catalog, Search",Taxable Goods,HH80562PH0678M Intel Core 2 Extreme QX6700 Quad Core 2.66GHz 1066MHz FSB 8MB L2 Cache Socket LGA 775 Desktop Processor,,,btd-003230.jpeg,btd-003230.jpeg,btd-003230.jpeg,Intel,4-Core,2.66 GHz,LGA 775,
