timestamp,status,category,brand,model,url,message
2025-01-27T20:37:27.424212,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-hard-drive-661-05427,
2025-01-27T20:37:27.424212,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-hard-drive-661-05782,
2025-01-27T20:37:27.425211,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-hard-drive-661-05435,
2025-01-27T20:37:27.425211,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-hard-drive-661-05784,
2025-01-27T20:37:27.426210,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-hard-drive-661-04317,
2025-01-27T20:37:27.426210,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-hard-drive-661-04322,
2025-01-27T20:37:27.426210,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-hard-drive-661-02888,
2025-01-27T20:37:27.427209,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-6-0-gbps-hard-drive-661-6122,
2025-01-27T20:37:27.427209,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-hard-drive-661-6497,
2025-01-27T20:37:27.428209,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-3-0-gbps-hard-drive-661-7024,
2025-01-27T20:37:27.428209,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-6-0-gbps-hard-drive-661-7025,
2025-01-27T20:37:27.428209,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-hard-drive-661-7107,
2025-01-27T20:37:27.428209,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-6-0-gbps-hard-drive-661-7164,
2025-01-27T20:37:27.429208,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sas-3-0-gbps-hard-drive-461289-001-b2,
2025-01-27T20:37:27.429208,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sas-3-0-gbps-hard-drive-461289-001-a1,
2025-01-27T20:37:27.429208,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-3-0-gbps-hard-drive-661-00144,
2025-01-27T20:37:27.430209,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-3-0-gbps-hard-drive-mb984zm-b,
2025-01-27T20:37:27.430209,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-3-0-gbps-hard-drive-661-4636,
2025-01-27T20:37:27.430209,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-3-0-gbps-hard-drive-mb096g-a,
2025-01-27T20:37:27.431208,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-3-0-gbps-hard-drive-mb362g-a,
2025-01-27T20:37:27.432207,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-hard-drive-655-1390d,
2025-01-27T20:37:27.432207,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-3-0-gbps-hard-drive-655-1390c,
2025-01-27T20:37:27.432207,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-3-0-gbps-hard-drive-655-1390e,
2025-01-27T20:37:27.433206,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-3-0-gbps-hard-drive-tv278ll-a,
2025-01-27T20:37:27.433206,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-1-5-gbps-hard-drive-661-5386,
2025-01-27T20:37:27.434205,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-3-0-gbps-hard-drive-mc729zm-a,
2025-01-27T20:37:27.434205,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-3-0-gbps-hard-drive-655-1481e,
2025-01-27T20:37:27.434205,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-3-0-gbps-hard-drive-655-1481d,
2025-01-27T20:37:27.435205,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-6-0-gbps-hard-drive-661-5977,
2025-01-27T20:37:27.435205,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-6-0-gbps-hard-drive-661-5941,
2025-01-27T20:37:27.436206,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-6-0-gbps-hard-drive-661-5952,
2025-01-27T20:37:27.436206,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-3-0-gbps-hard-drive-655t0240,
2025-01-27T20:37:27.436206,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-3-0-gbps-hard-drive-655-1390b,
2025-01-27T20:37:27.437205,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-3-0-gbps-hard-drive-655-1565a,
2025-01-27T20:37:27.437205,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-hard-drive-661-5517,
2025-01-27T20:37:27.437205,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-1-5-gbps-hard-drive-655-1475f,
2025-01-27T20:37:27.438203,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-1-5-gbps-hard-drive-655-1475j,
2025-01-27T20:37:27.438203,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-1-5-gbps-hard-drive-655-1475k,
2025-01-27T20:37:27.478180,page_marker,HDD by Brand,Apple Hard Drives,PAGE_PROGRESS:https://m4l.com/apple-hard-disk-drives,https://m4l.com/apple-hard-disk-drives?pg=3&q=apple-hard-disk-drives&sz=40,
2025-01-27T20:37:34.250823,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-3-0-gbps-hard-drive-655-1565d,
2025-01-27T20:37:34.251822,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-3-0-gbps-hard-drive-tv849ll-a,
2025-01-27T20:37:34.252821,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com,
2025-01-27T20:37:34.253820,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-3-0-gbps-hard-drive-607-1667,
2025-01-27T20:37:34.254820,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-3-0-gbps-hard-drive-661-5520,
2025-01-27T20:37:34.254820,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-3-0-gbps-hard-drive-655-1475g,
2025-01-27T20:37:34.255820,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-3-0-gbps-hard-drive-655-1475h,
2025-01-27T20:37:34.255820,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-1-5-gbps-hard-drive-661-5174,
2025-01-27T20:37:34.256819,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-1-5-gbps-hard-drive-661-5170,
2025-01-27T20:37:34.256819,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-1-5-gbps-hard-drive-655-1481g,
2025-01-27T20:37:34.257819,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-3-0-gbps-hard-drive-661-4807,
2025-01-27T20:37:34.258818,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-3-0-gbps-hard-drive-661-4470,
2025-01-27T20:37:34.259818,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-3-0-gbps-hard-drive-655-1567b,
2025-01-27T20:37:34.259818,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sas-hard-drive-655-1724f,
2025-01-27T20:37:34.260817,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-hard-drive-661-00152,
2025-01-27T20:37:34.260817,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-3-0-gbps-hard-drive-mc729zma04,
