sku,mpn,name,product_websites,attribute_set_code,product_type,storage,condition,categories,price,qty,is_in_stock,description,short_description,weight,visibility,tax_class_name,meta_title,meta_description,meta_keyword,image,small_image,thumbnail,brand,memory_type,memory_capacity,memory_bandwidth,memory_pins,memory_bus,memory_error_correction,memory_cycle_time,memory_cas,memory_rank,memory_voltage,errors
btd-024253,MT8JSF25664HY-1G1,MT8JSF25664HY-1G1 Micron 2GB PC3-8500 DDR3-1066MHz non-ECC Unbuffered CL7 204-Pin SoDimm Single Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Bus Type/DDR3-1066MHz,64.99,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Micron</li><li><strong>Manufacturer Part # :</strong> MT8JSF25664HY-1G1</li><li><strong>Memory Type :</strong> SODIMM</li><li><strong>Capacity :</strong> 2GB</li><li><strong>Data Transfer Rate :</strong> 1066Mhz</li><li><strong>Pins :</strong> 204 Pin</li><li><strong>Bus Type :</strong> PC-8500</li><li><strong>Error Correction :</strong> Non-ECC</li><li><strong>Cycle Time :</strong> 1.87ns</li><li><strong>Cas :</strong> CL7</li><li><strong>Memory Clock :</strong> 133Mhz</li><li><strong>Rank :</strong> Rank 1</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> MT8JSF25664HY-1G1</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Micron</li> ,,"Catalog, Search",Taxable Goods,MT8JSF25664HY-1G1 Micron 2GB PC3-8500 DDR3-1066MHz non-ECC Unbuffered CL7 204-Pin SoDimm Single Rank Memory Module,,,btd-024253.jpeg,btd-024253.jpeg,btd-024253.jpeg,Micron,SODIMM,2GB,1066Mhz,204 Pin,PC-8500,Non-ECC,1.87ns,CL7,Rank 1,1.5,
btd-024254,HMT341U7MFP8C-G7,HMT341U7MFP8C-G7 Hynix 4GB PC3-8500 DDR3-1066MHz non-ECC Unbuffered CL7 240-Pin DIMM Dual Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Bus Type/DDR3-1066MHz,36.02,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Hynix</li><li><strong>Manufacturer Part # :</strong> HMT341U7MFP8C-G7</li><li><strong>Memory Type :</strong> DDR3 SDRAM</li><li><strong>Capacity :</strong> 4GB</li><li><strong>Data Transfer Rate :</strong> 1066Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-8500</li><li><strong>Error Correction :</strong> Non-ECC</li><li><strong>Cycle Time :</strong> 1.87ns</li><li><strong>Cas :</strong> CL7</li><li><strong>Memory Clock :</strong> 133Mhz</li><li><strong>Rank :</strong> Rank 2</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> HMT341U7MFP8C-G7</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Hynix</li> ,,"Catalog, Search",Taxable Goods,HMT341U7MFP8C-G7 Hynix 4GB PC3-8500 DDR3-1066MHz non-ECC Unbuffered CL7 240-Pin DIMM Dual Rank Memory Module,,,btd-024254.jpeg,btd-024254.jpeg,btd-024254.jpeg,Hynix,DDR3 SDRAM,4GB,1066Mhz,240 Pin,PC-8500,Non-ECC,1.87ns,CL7,Rank 2,1.5,
btd-024255,M471B5773DH0-CF8,M471B5773DH0-CF8 Samsung 2GB PC3-8500 DDR3-1066MHz non-ECC Unbuffered CL7 204-Pin SoDimm single Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Bus Type/DDR3-1066MHz,64.99,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Samsung</li><li><strong>Manufacturer Part # :</strong> M471B5773DH0-CF8</li><li><strong>Memory Type :</strong> SODIMM</li><li><strong>Capacity :</strong> 2GB</li><li><strong>Data Transfer Rate :</strong> 1066Mhz</li><li><strong>Pins :</strong> 204 Pin</li><li><strong>Bus Type :</strong> PC-8500</li><li><strong>Error Correction :</strong> Non-ECC</li><li><strong>Cycle Time :</strong> 1.87ns</li><li><strong>Cas :</strong> CL7</li><li><strong>Memory Clock :</strong> 133Mhz</li><li><strong>Rank :</strong> Rank 1</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> M471B5773DH0-CF8</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Samsung</li> ,,"Catalog, Search",Taxable Goods,M471B5773DH0-CF8 Samsung 2GB PC3-8500 DDR3-1066MHz non-ECC Unbuffered CL7 204-Pin SoDimm single Rank Memory Module,,,btd-024255.jpeg,btd-024255.jpeg,btd-024255.jpeg,Samsung,SODIMM,2GB,1066Mhz,204 Pin,PC-8500,Non-ECC,1.87ns,CL7,Rank 1,1.5,
btd-024256,M378B567EH1-CF8,M378B567EH1-CF8 Samsung 2GB PC3-8500 DDR3-1066MHz non-ECC Unbuffered CL7 240-Pin DIMM Dual Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Bus Type/DDR3-1066MHz,40.60,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Samsung</li><li><strong>Manufacturer Part # :</strong> M378B567EH1-CF8</li><li><strong>Memory Type :</strong> DDR3 SDRAM</li><li><strong>Capacity :</strong> 2GB</li><li><strong>Data Transfer Rate :</strong> 1066Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-8500</li><li><strong>Error Correction :</strong> Non-ECC</li><li><strong>Cycle Time :</strong> 1.87ns</li><li><strong>Cas :</strong> CL7</li><li><strong>Memory Clock :</strong> 133Mhz</li><li><strong>Rank :</strong> Rank 2</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> M378B567EH1-CF8</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Samsung</li> ,,"Catalog, Search",Taxable Goods,M378B567EH1-CF8 Samsung 2GB PC3-8500 DDR3-1066MHz non-ECC Unbuffered CL7 240-Pin DIMM Dual Rank Memory Module,,,btd-024256.jpeg,btd-024256.jpeg,btd-024256.jpeg,Samsung,DDR3 SDRAM,2GB,1066Mhz,240 Pin,PC-8500,Non-ECC,1.87ns,CL7,Rank 2,1.5,
btd-024257,M471B5273CHO-CF800,M471B5273CHO-CF800 Samsung 4GB PC3-8500 DDR3-1066MHz non-ECC Unbuffered CL7 204-Pin SoDimm Dual Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Bus Type/DDR3-1066MHz,72.41,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Samsung</li><li><strong>Manufacturer Part # :</strong> M471B5273CHO-CF800</li><li><strong>Memory Type :</strong> SODIMM</li><li><strong>Capacity :</strong> 4GB</li><li><strong>Data Transfer Rate :</strong> 1066Mhz</li><li><strong>Pins :</strong> 204 Pin</li><li><strong>Bus Type :</strong> PC-8500</li><li><strong>Error Correction :</strong> Non-ECC</li><li><strong>Cycle Time :</strong> 1.87ns</li><li><strong>Cas :</strong> CL7</li><li><strong>Memory Clock :</strong> 133Mhz</li><li><strong>Rank :</strong> Rank 2</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> M471B5273CHO-CF800</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Samsung</li> ,,"Catalog, Search",Taxable Goods,M471B5273CHO-CF800 Samsung 4GB PC3-8500 DDR3-1066MHz non-ECC Unbuffered CL7 204-Pin SoDimm Dual Rank Memory Module,,,btd-024257.jpeg,btd-024257.jpeg,btd-024257.jpeg,Samsung,SODIMM,4GB,1066Mhz,204 Pin,PC-8500,Non-ECC,1.87ns,CL7,Rank 2,1.5,
btd-024258,HMT451S6MHP8C-G7,HMT451S6MHP8C-G7 Hynix 4GB PC3-8500 DDR3-1066MHz non-ECC Unbuffered CL7 204-Pin SoDimm Dual Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Bus Type/DDR3-1066MHz,72.41,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Hynix</li><li><strong>Manufacturer Part # :</strong> HMT451S6MHP8C-G7</li><li><strong>Memory Type :</strong> SODIMM</li><li><strong>Capacity :</strong> 4GB</li><li><strong>Data Transfer Rate :</strong> 1066Mhz</li><li><strong>Pins :</strong> 204 Pin</li><li><strong>Bus Type :</strong> PC-8500</li><li><strong>Error Correction :</strong> Non-ECC</li><li><strong>Cycle Time :</strong> 1.87ns</li><li><strong>Cas :</strong> CL7</li><li><strong>Memory Clock :</strong> 133Mhz</li><li><strong>Rank :</strong> Rank 2</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> HMT451S6MHP8C-G7</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Hynix</li> ,,"Catalog, Search",Taxable Goods,HMT451S6MHP8C-G7 Hynix 4GB PC3-8500 DDR3-1066MHz non-ECC Unbuffered CL7 204-Pin SoDimm Dual Rank Memory Module,,,btd-024258.jpeg,btd-024258.jpeg,btd-024258.jpeg,Hynix,SODIMM,4GB,1066Mhz,204 Pin,PC-8500,Non-ECC,1.87ns,CL7,Rank 2,1.5,
btd-024259,MT16JSF25664HY-1G1,MT16JSF25664HY-1G1 Micron 2GB PC3-8500 DDR3-1066MHz non-ECC Unbuffered CL7 204-Pin SoDimm Dual Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Bus Type/DDR3-1066MHz,64.99,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Micron</li><li><strong>Manufacturer Part # :</strong> MT16JSF25664HY-1G1</li><li><strong>Memory Type :</strong> SODIMM</li><li><strong>Capacity :</strong> 2GB</li><li><strong>Data Transfer Rate :</strong> 1066Mhz</li><li><strong>Pins :</strong> 204 Pin</li><li><strong>Bus Type :</strong> PC-8500</li><li><strong>Error Correction :</strong> Non-ECC</li><li><strong>Cycle Time :</strong> 1.87ns</li><li><strong>Cas :</strong> CL7</li><li><strong>Memory Clock :</strong> 133Mhz</li><li><strong>Rank :</strong> Rank 2</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> MT16JSF25664HY-1G1</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Micron</li> ,,"Catalog, Search",Taxable Goods,MT16JSF25664HY-1G1 Micron 2GB PC3-8500 DDR3-1066MHz non-ECC Unbuffered CL7 204-Pin SoDimm Dual Rank Memory Module,,,btd-024259.jpeg,btd-024259.jpeg,btd-024259.jpeg,Micron,SODIMM,2GB,1066Mhz,204 Pin,PC-8500,Non-ECC,1.87ns,CL7,Rank 2,1.5,
btd-024260,CT25666BA1067.16SFD,CT25666BA1067.16SFD Crucial 2GB PC3-8500 DDR3-1066MHz non-ECC Unbuffered CL7 240-Pin DIMM Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Bus Type/DDR3-1066MHz,48.74,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Crucial</li><li><strong>Manufacturer Part # :</strong> CT25666BA1067.16SFD</li><li><strong>Memory Type :</strong> DDR3 SDRAM</li><li><strong>Capacity :</strong> 2GB</li><li><strong>Data Transfer Rate :</strong> 1066Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-8500</li><li><strong>Error Correction :</strong> Non-ECC</li><li><strong>Cycle Time :</strong> 1.87ns</li><li><strong>Cas :</strong> CL7</li><li><strong>Memory Clock :</strong> 133Mhz</li><li><strong>Rank :</strong> Rank 2</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> CT25666BA1067.16SFD</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Crucial</li> ,,"Catalog, Search",Taxable Goods,CT25666BA1067.16SFD Crucial 2GB PC3-8500 DDR3-1066MHz non-ECC Unbuffered CL7 240-Pin DIMM Memory Module,,,btd-024260.jpeg,btd-024260.jpeg,btd-024260.jpeg,Crucial,DDR3 SDRAM,2GB,1066Mhz,240 Pin,PC-8500,Non-ECC,1.87ns,CL7,Rank 2,1.5,
btd-024261,KTL-TP1066/4G,KTL-TP1066/4G Kingston 4GB PC3-8500 DDR3-1066MHz non-ECC Unbuffered CL7 204-Pin SoDimm Dual Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Bus Type/DDR3-1066MHz,72.41,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Kingston</li><li><strong>Manufacturer Part # :</strong> KTL-TP1066/4G</li><li><strong>Memory Type :</strong> SODIMM</li><li><strong>Capacity :</strong> 4GB</li><li><strong>Data Transfer Rate :</strong> 1066Mhz</li><li><strong>Pins :</strong> 204 Pin</li><li><strong>Bus Type :</strong> PC-8500</li><li><strong>Error Correction :</strong> Non-ECC</li><li><strong>Cycle Time :</strong> 1.87ns</li><li><strong>Cas :</strong> CL7</li><li><strong>Memory Clock :</strong> 133Mhz</li><li><strong>Rank :</strong> Rank 2</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> KTL-TP1066/4G</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Kingston</li> ,,"Catalog, Search",Taxable Goods,KTL-TP1066/4G Kingston 4GB PC3-8500 DDR3-1066MHz non-ECC Unbuffered CL7 204-Pin SoDimm Dual Rank Memory Module,,,btd-024261.jpeg,btd-024261.jpeg,btd-024261.jpeg,Kingston,SODIMM,4GB,1066Mhz,204 Pin,PC-8500,Non-ECC,1.87ns,CL7,Rank 2,1.5,
btd-024262,M471B5273EH1-CF8,M471B5273EH1-CF8 Samsung 4GB PC3-8500 DDR3-1066MHz non-ECC Unbuffered CL7 204-Pin SoDimm Dual Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Bus Type/DDR3-1066MHz,72.41,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Samsung</li><li><strong>Manufacturer Part # :</strong> M471B5273EH1-CF8</li><li><strong>Memory Type :</strong> SODIMM</li><li><strong>Capacity :</strong> 4GB</li><li><strong>Data Transfer Rate :</strong> 1066Mhz</li><li><strong>Pins :</strong> 204 Pin</li><li><strong>Bus Type :</strong> PC-8500</li><li><strong>Error Correction :</strong> Non-ECC</li><li><strong>Cycle Time :</strong> 1.87ns</li><li><strong>Cas :</strong> CL7</li><li><strong>Memory Clock :</strong> 133Mhz</li><li><strong>Rank :</strong> Rank 2</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> M471B5273EH1-CF8</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Samsung</li> ,,"Catalog, Search",Taxable Goods,M471B5273EH1-CF8 Samsung 4GB PC3-8500 DDR3-1066MHz non-ECC Unbuffered CL7 204-Pin SoDimm Dual Rank Memory Module,,,btd-024262.jpeg,btd-024262.jpeg,btd-024262.jpeg,Samsung,SODIMM,4GB,1066Mhz,204 Pin,PC-8500,Non-ECC,1.87ns,CL7,Rank 2,1.5,
btd-024263,510402-001,510402-001 HP 4GB PC3-8500 DDR3-1066MHz non-ECC Unbuffered CL7 204-Pin SoDimm Dual Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Bus Type/DDR3-1066MHz,72.41,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> HP</li><li><strong>Manufacturer Part # :</strong> 510402-001</li><li><strong>Memory Type :</strong> SODIMM</li><li><strong>Capacity :</strong> 4GB</li><li><strong>Data Transfer Rate :</strong> 1066Mhz</li><li><strong>Pins :</strong> 204 Pin</li><li><strong>Bus Type :</strong> PC-8500</li><li><strong>Error Correction :</strong> Non-ECC</li><li><strong>Cycle Time :</strong> 1.87ns</li><li><strong>Cas :</strong> CL7</li><li><strong>Memory Clock :</strong> 133Mhz</li><li><strong>Rank :</strong> Rank 2</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> 510402-001</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> HP</li> ,,"Catalog, Search",Taxable Goods,510402-001 HP 4GB PC3-8500 DDR3-1066MHz non-ECC Unbuffered CL7 204-Pin SoDimm Dual Rank Memory Module,,,btd-024263.jpeg,btd-024263.jpeg,btd-024263.jpeg,HP,SODIMM,4GB,1066Mhz,204 Pin,PC-8500,Non-ECC,1.87ns,CL7,Rank 2,1.5,
btd-024264,M471B5773DH0-YF8,M471B5773DH0-YF8 Samsung 2GB PC3-8500 DDR3-1066MHz non-ECC Unbuffered CL7 204-Pin SoDimm 1.35V Low Voltage single Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Bus Type/DDR3-1066MHz,64.99,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Samsung</li><li><strong>Manufacturer Part # :</strong> M471B5773DH0-YF8</li><li><strong>Memory Type :</strong> SODIMM</li><li><strong>Capacity :</strong> 2GB</li><li><strong>Data Transfer Rate :</strong> 1066Mhz</li><li><strong>Pins :</strong> 204 Pin</li><li><strong>Bus Type :</strong> PC-8500</li><li><strong>Error Correction :</strong> Non-ECC</li><li><strong>Cycle Time :</strong> 1.87ns</li><li><strong>Cas :</strong> CL7</li><li><strong>Memory Clock :</strong> 133Mhz</li><li><strong>Rank :</strong> Rank 1</li><li><strong>Voltage :</strong> 1.35</li></ul>",<ul> <li><strong>Part No. :</strong> M471B5773DH0-YF8</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Samsung</li> ,,"Catalog, Search",Taxable Goods,M471B5773DH0-YF8 Samsung 2GB PC3-8500 DDR3-1066MHz non-ECC Unbuffered CL7 204-Pin SoDimm 1.35V Low Voltage single Rank Memory Module,,,btd-024264.jpeg,btd-024264.jpeg,btd-024264.jpeg,Samsung,SODIMM,2GB,1066Mhz,204 Pin,PC-8500,Non-ECC,1.87ns,CL7,Rank 1,1.35,
btd-024265,MT16JTF25664AY-1G1B1,MT16JTF25664AY-1G1B1 Micron 2GB PC3-8500 DDR3-1066MHz non-ECC Unbuffered CL7 240-Pin DIMM Dual Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Bus Type/DDR3-1066MHz,40.60,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Micron</li><li><strong>Manufacturer Part # :</strong> MT16JTF25664AY-1G1B1</li><li><strong>Memory Type :</strong> DDR3 SDRAM</li><li><strong>Capacity :</strong> 2GB</li><li><strong>Data Transfer Rate :</strong> 1066Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-8500</li><li><strong>Error Correction :</strong> Non-ECC</li><li><strong>Cycle Time :</strong> 1.87ns</li><li><strong>Cas :</strong> CL7</li><li><strong>Memory Clock :</strong> 133Mhz</li><li><strong>Rank :</strong> Rank 2</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> MT16JTF25664AY-1G1B1</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Micron</li> ,,"Catalog, Search",Taxable Goods,MT16JTF25664AY-1G1B1 Micron 2GB PC3-8500 DDR3-1066MHz non-ECC Unbuffered CL7 240-Pin DIMM Dual Rank Memory Module,,,btd-024265.jpeg,btd-024265.jpeg,btd-024265.jpeg,Micron,DDR3 SDRAM,2GB,1066Mhz,240 Pin,PC-8500,Non-ECC,1.87ns,CL7,Rank 2,1.5,
btd-015530,57Y6510,57Y6510 IBM Lenovo 2GB PC3-8500 DDR3-1066MHz non-ECC Unbuffered CL7 204-Pin SoDimm Single Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Bus Type/DDR3-1066MHz,64.99,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> IBM</li><li><strong>Manufacturer Part # :</strong> 57Y6510</li><li><strong>Memory Type :</strong> SODIMM</li><li><strong>Capacity :</strong> 2GB</li><li><strong>Data Transfer Rate :</strong> 1066Mhz</li><li><strong>Pins :</strong> 204 Pin</li><li><strong>Bus Type :</strong> PC-8500</li><li><strong>Error Correction :</strong> Non-ECC</li><li><strong>Cycle Time :</strong> 1.87ns</li><li><strong>Cas :</strong> CL7</li><li><strong>Memory Clock :</strong> 133Mhz</li><li><strong>Rank :</strong> Rank 1</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> 57Y6510</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> IBM</li> ,,"Catalog, Search",Taxable Goods,57Y6510 IBM Lenovo 2GB PC3-8500 DDR3-1066MHz non-ECC Unbuffered CL7 204-Pin SoDimm Single Rank Memory Module,,,btd-015530.jpeg,btd-015530.jpeg,btd-015530.jpeg,IBM,SODIMM,2GB,1066Mhz,204 Pin,PC-8500,Non-ECC,1.87ns,CL7,Rank 1,1.5,
btd-024267,43R1959,43R1959 IBM 2GB PC3-8500 DDR3-1066MHz non-ECC Unbuffered CL7 204-Pin SoDimm Dual Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Bus Type/DDR3-1066MHz,64.99,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> IBM</li><li><strong>Manufacturer Part # :</strong> 43R1959</li><li><strong>Memory Type :</strong> SODIMM</li><li><strong>Capacity :</strong> 2GB</li><li><strong>Data Transfer Rate :</strong> 1066Mhz</li><li><strong>Pins :</strong> 204 Pin</li><li><strong>Bus Type :</strong> PC-8500</li><li><strong>Error Correction :</strong> Non-ECC</li><li><strong>Cycle Time :</strong> 1.87ns</li><li><strong>Cas :</strong> CL7</li><li><strong>Memory Clock :</strong> 133Mhz</li><li><strong>Rank :</strong> Rank 2</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> 43R1959</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> IBM</li> ,,"Catalog, Search",Taxable Goods,43R1959 IBM 2GB PC3-8500 DDR3-1066MHz non-ECC Unbuffered CL7 204-Pin SoDimm Dual Rank Memory Module,,,btd-024267.jpeg,btd-024267.jpeg,btd-024267.jpeg,IBM,SODIMM,2GB,1066Mhz,204 Pin,PC-8500,Non-ECC,1.87ns,CL7,Rank 2,1.5,
btd-015668,41R0605,41R0605 IBM 2GB PC3-8500 DDR3-1066MHz non-ECC Unbuffered CL7 204-Pin SoDimm Low-Halogen Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Bus Type/DDR3-1066MHz,64.99,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> IBM</li><li><strong>Manufacturer Part # :</strong> 41R0605</li><li><strong>Memory Type :</strong> SODIMM</li><li><strong>Capacity :</strong> 2GB</li><li><strong>Data Transfer Rate :</strong> 1066Mhz</li><li><strong>Pins :</strong> 204 Pin</li><li><strong>Bus Type :</strong> PC-8500</li><li><strong>Error Correction :</strong> Non-ECC</li><li><strong>Cycle Time :</strong> 1.87ns</li><li><strong>Cas :</strong> CL7</li><li><strong>Memory Clock :</strong> 133Mhz</li><li><strong>Rank :</strong> Rank 2</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> 41R0605</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> IBM</li> ,,"Catalog, Search",Taxable Goods,41R0605 IBM 2GB PC3-8500 DDR3-1066MHz non-ECC Unbuffered CL7 204-Pin SoDimm Low-Halogen Memory Module,,,btd-015668.jpeg,btd-015668.jpeg,btd-015668.jpeg,IBM,SODIMM,2GB,1066Mhz,204 Pin,PC-8500,Non-ECC,1.87ns,CL7,Rank 2,1.5,
btd-024269,HMT41GU6AFR8A-G7,HMT41GU6AFR8A-G7 Hynix 8GB PC3-8500 DDR3-1066MHz non-ECC Unbuffered CL7 240-Pin DIMM 1.35V Low Voltage Dual Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Bus Type/DDR3-1066MHz,50.28,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Hynix</li><li><strong>Manufacturer Part # :</strong> HMT41GU6AFR8A-G7</li><li><strong>Memory Type :</strong> DDR3 SDRAM</li><li><strong>Capacity :</strong> 8GB</li><li><strong>Data Transfer Rate :</strong> 1066Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-8500</li><li><strong>Error Correction :</strong> Non-ECC</li><li><strong>Cycle Time :</strong> 1.87ns</li><li><strong>Cas :</strong> CL7</li><li><strong>Memory Clock :</strong> 133Mhz</li><li><strong>Rank :</strong> Rank 2</li><li><strong>Voltage :</strong> 1.35</li></ul>",<ul> <li><strong>Part No. :</strong> HMT41GU6AFR8A-G7</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Hynix</li> ,,"Catalog, Search",Taxable Goods,HMT41GU6AFR8A-G7 Hynix 8GB PC3-8500 DDR3-1066MHz non-ECC Unbuffered CL7 240-Pin DIMM 1.35V Low Voltage Dual Rank Memory Module,,,btd-024269.jpeg,btd-024269.jpeg,btd-024269.jpeg,Hynix,DDR3 SDRAM,8GB,1066Mhz,240 Pin,PC-8500,Non-ECC,1.87ns,CL7,Rank 2,1.35,
btd-024270,M378B5673DZ0-CG8,M378B5673DZ0-CG8 Samsung 2GB PC3-8500 DDR3-1066MHz non-ECC Unbuffered CL7 240-Pin DIMM Dual Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Bus Type/DDR3-1066MHz,40.60,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Samsung</li><li><strong>Manufacturer Part # :</strong> M378B5673DZ0-CG8</li><li><strong>Memory Type :</strong> DDR3 SDRAM</li><li><strong>Capacity :</strong> 2GB</li><li><strong>Data Transfer Rate :</strong> 1066Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-8500</li><li><strong>Error Correction :</strong> Non-ECC</li><li><strong>Cycle Time :</strong> 1.87ns</li><li><strong>Cas :</strong> CL7</li><li><strong>Memory Clock :</strong> 133Mhz</li><li><strong>Rank :</strong> Rank 2</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> M378B5673DZ0-CG8</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Samsung</li> ,,"Catalog, Search",Taxable Goods,M378B5673DZ0-CG8 Samsung 2GB PC3-8500 DDR3-1066MHz non-ECC Unbuffered CL7 240-Pin DIMM Dual Rank Memory Module,,,btd-024270.jpeg,btd-024270.jpeg,btd-024270.jpeg,Samsung,DDR3 SDRAM,2GB,1066Mhz,240 Pin,PC-8500,Non-ECC,1.87ns,CL7,Rank 2,1.5,
