sku,mpn,name,product_websites,attribute_set_code,product_type,storage,condition,categories,price,qty,is_in_stock,description,short_description,weight,visibility,tax_class_name,meta_title,meta_description,meta_keyword,image,small_image,thumbnail,brand,memory_type,memory_capacity,memory_bandwidth,memory_pins,memory_bus,memory_error_correction,memory_cycle_time,memory_cas,memory_rank,memory_voltage,errors
btd-025931,M386B8G70BO0-YH94,M386B8G70BO0-YH94 Samsung 64GB PC3-10600 DDR3-1333MHz ECC Registered CL9 240-Pin Load Reduced DIMM 1.35V Low Voltage Octal Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Type/DDR3 LRDIMM,46.71,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Samsung</li><li><strong>Manufacturer Part # :</strong> M386B8G70BO0-YH94</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 64GB</li><li><strong>Data Transfer Rate :</strong> 1333Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-10600</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.5ns</li><li><strong>Cas :</strong> CL9</li><li><strong>Memory Clock :</strong> 166Mhz</li><li><strong>Rank :</strong> Rank 8</li><li><strong>Voltage :</strong> 1.35</li></ul>",<ul> <li><strong>Part No. :</strong> M386B8G70BO0-YH94</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Samsung</li> ,,"Catalog, Search",Taxable Goods,M386B8G70BO0-YH94 Samsung 64GB PC3-10600 DDR3-1333MHz ECC Registered CL9 240-Pin Load Reduced DIMM 1.35V Low Voltage Octal Rank Memory Module,,,btd-025931.jpeg,btd-025931.jpeg,btd-025931.jpeg,Samsung,DDR3 LRDIMM,64GB,1333Mhz,240 Pin,PC-10600,Load Reduced ECC,1.5ns,CL9,Rank 8,1.35,
btd-025932,HMT84GL7MMR4A-H9/DELL,HMT84GL7MMR4A-H9/DELL Hynix 32GB PC3-10600 DDR3-1333MHz ECC Registered CL9 240-Pin Load Reduced DIMM 1.35V Low Voltage Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Type/DDR3 LRDIMM,42.40,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Hynix</li><li><strong>Manufacturer Part # :</strong> HMT84GL7MMR4A-H9/DELL</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 32GB</li><li><strong>Data Transfer Rate :</strong> 1333Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-10600</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.5ns</li><li><strong>Cas :</strong> CL9</li><li><strong>Memory Clock :</strong> 166Mhz</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.35</li></ul>",<ul> <li><strong>Part No. :</strong> HMT84GL7MMR4A-H9/DELL</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Hynix</li> ,,"Catalog, Search",Taxable Goods,HMT84GL7MMR4A-H9/DELL Hynix 32GB PC3-10600 DDR3-1333MHz ECC Registered CL9 240-Pin Load Reduced DIMM 1.35V Low Voltage Quad Rank Memory Module,,,btd-025932.jpeg,btd-025932.jpeg,btd-025932.jpeg,Hynix,DDR3 LRDIMM,32GB,1333Mhz,240 Pin,PC-10600,Load Reduced ECC,1.5ns,CL9,Rank 4,1.35,
btd-023524,M386B8G70BO0-CK0,M386B8G70BO0-CK0 Samsung 64GB PC3-12800 DDR3-1600MHz ECC Registered CL11 240-Pin Load Reduced DIMM Octal Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Type/DDR3 LRDIMM,46.71,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Samsung</li><li><strong>Manufacturer Part # :</strong> M386B8G70BO0-CK0</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 64GB</li><li><strong>Data Transfer Rate :</strong> 1600Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-12800</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.25ns</li><li><strong>Cas :</strong> CL11</li><li><strong>Memory Clock :</strong> 200Mhz</li><li><strong>Rank :</strong> Rank 8</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> M386B8G70BO0-CK0</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Samsung</li> ,,"Catalog, Search",Taxable Goods,M386B8G70BO0-CK0 Samsung 64GB PC3-12800 DDR3-1600MHz ECC Registered CL11 240-Pin Load Reduced DIMM Octal Rank Memory Module,,,btd-023524.jpeg,btd-023524.jpeg,btd-023524.jpeg,Samsung,DDR3 LRDIMM,64GB,1600Mhz,240 Pin,PC-12800,Load Reduced ECC,1.25ns,CL11,Rank 8,1.5,
btd-015052,HMT34GP8CFR8A-H9AT,HMT34GP8CFR8A-H9AT Hynix 32GB PC3-10600 DDR3-1333MHz ECC Registered CL9 240-Pin Load Reduced DIMM Octal Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Type/DDR3 LRDIMM,43.15,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Hynix</li><li><strong>Manufacturer Part # :</strong> HMT34GP8CFR8A-H9AT</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 32GB</li><li><strong>Data Transfer Rate :</strong> 1333Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-10600</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.5ns</li><li><strong>Cas :</strong> CL9</li><li><strong>Memory Clock :</strong> 166Mhz</li><li><strong>Rank :</strong> Rank 8</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> HMT34GP8CFR8A-H9AT</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Hynix</li> ,,"Catalog, Search",Taxable Goods,HMT34GP8CFR8A-H9AT Hynix 32GB PC3-10600 DDR3-1333MHz ECC Registered CL9 240-Pin Load Reduced DIMM Octal Rank Memory Module,,,btd-015052.jpeg,btd-015052.jpeg,btd-015052.jpeg,Hynix,DDR3 LRDIMM,32GB,1333Mhz,240 Pin,PC-10600,Load Reduced ECC,1.5ns,CL9,Rank 8,1.5,
btd-016020,KTH-PL318LQ/32,KTH-PL318LQ/32 Kingston 32GB PC3-14900 DDR3-1866MHz ECC Registered CL13 240-Pin Load Reduced DIMM Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Type/DDR3 LRDIMM,43.15,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Kingston</li><li><strong>Manufacturer Part # :</strong> KTH-PL318LQ/32</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 32GB</li><li><strong>Data Transfer Rate :</strong> 1866Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-14900</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.07ns</li><li><strong>Cas :</strong> CL13</li><li><strong>Memory Clock :</strong> 233Mhz</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> KTH-PL318LQ/32</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Kingston</li> ,,"Catalog, Search",Taxable Goods,KTH-PL318LQ/32 Kingston 32GB PC3-14900 DDR3-1866MHz ECC Registered CL13 240-Pin Load Reduced DIMM Quad Rank Memory Module,,,btd-016020.jpeg,btd-016020.jpeg,btd-016020.jpeg,Kingston,DDR3 LRDIMM,32GB,1866Mhz,240 Pin,PC-14900,Load Reduced ECC,1.07ns,CL13,Rank 4,1.5,
btd-025936,SNPG2K02C/64G,SNPG2K02C/64G Dell 64GB PC3-12800 DDR3-1600MHz ECC Registered CL11 240-Pin Load Reduced DIMM 1.35V Low Voltage Octal Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Type/DDR3 LRDIMM,46.71,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Dell</li><li><strong>Manufacturer Part # :</strong> SNPG2K02C/64G</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 64GB</li><li><strong>Data Transfer Rate :</strong> 1600Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-12800</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.25ns</li><li><strong>Cas :</strong> CL11</li><li><strong>Memory Clock :</strong> 200Mhz</li><li><strong>Rank :</strong> Rank 8</li><li><strong>Voltage :</strong> 1.35</li></ul>",<ul> <li><strong>Part No. :</strong> SNPG2K02C/64G</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Dell</li> ,,"Catalog, Search",Taxable Goods,SNPG2K02C/64G Dell 64GB PC3-12800 DDR3-1600MHz ECC Registered CL11 240-Pin Load Reduced DIMM 1.35V Low Voltage Octal Rank Memory Module,,,btd-025936.jpeg,btd-025936.jpeg,btd-025936.jpeg,Dell,DDR3 LRDIMM,64GB,1600Mhz,240 Pin,PC-12800,Load Reduced ECC,1.25ns,CL11,Rank 8,1.35,
btd-014814,M0R92AR,M0R92AR HP 32GB PC3-14900 DDR3-1866MHz ECC Registered CL13 240-Pin Load Reduced DIMM Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Type/DDR3 LRDIMM,74.34,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> HP</li><li><strong>Manufacturer Part # :</strong> M0R92AR</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 32GB</li><li><strong>Data Transfer Rate :</strong> 1866Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-14900</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.07ns</li><li><strong>Cas :</strong> CL13</li><li><strong>Memory Clock :</strong> 233Mhz</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> M0R92AR</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> HP</li> ,,"Catalog, Search",Taxable Goods,M0R92AR HP 32GB PC3-14900 DDR3-1866MHz ECC Registered CL13 240-Pin Load Reduced DIMM Quad Rank Memory Module,,,btd-014814.jpeg,btd-014814.jpeg,btd-014814.jpeg,HP,DDR3 LRDIMM,32GB,1866Mhz,240 Pin,PC-14900,Load Reduced ECC,1.07ns,CL13,Rank 4,1.5,
btd-025938,HMT84GL7BMR4A-PBMC-AD,HMT84GL7BMR4A-PBMC-AD Hynix 32GB PC3-12800 DDR3-1600MHz ECC Registered CL11 240-Pin Load Reduced DIMM 1.35V Low Voltage Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Type/DDR3 LRDIMM,43.15,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Hynix</li><li><strong>Manufacturer Part # :</strong> HMT84GL7BMR4A-PBMC-AD</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 32GB</li><li><strong>Data Transfer Rate :</strong> 1600Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-12800</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.25ns</li><li><strong>Cas :</strong> CL11</li><li><strong>Memory Clock :</strong> 200Mhz</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.35</li></ul>",<ul> <li><strong>Part No. :</strong> HMT84GL7BMR4A-PBMC-AD</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Hynix</li> ,,"Catalog, Search",Taxable Goods,HMT84GL7BMR4A-PBMC-AD Hynix 32GB PC3-12800 DDR3-1600MHz ECC Registered CL11 240-Pin Load Reduced DIMM 1.35V Low Voltage Quad Rank Memory Module,,,btd-025938.jpeg,btd-025938.jpeg,btd-025938.jpeg,Hynix,DDR3 LRDIMM,32GB,1600Mhz,240 Pin,PC-12800,Load Reduced ECC,1.25ns,CL11,Rank 4,1.35,
btd-025939,647903-B21#0D1,647903-B21#0D1 HP 32GB PC3-10600 DDR3-1333MHz ECC Registered CL9 240-Pin Load Reduced DIMM 1.35V Low Voltage Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Type/DDR3 LRDIMM,73.05,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> HP</li><li><strong>Manufacturer Part # :</strong> 647903-B21#0D1</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 32GB</li><li><strong>Data Transfer Rate :</strong> 1333Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-10600</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.5ns</li><li><strong>Cas :</strong> CL9</li><li><strong>Memory Clock :</strong> 166Mhz</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.35</li></ul>",<ul> <li><strong>Part No. :</strong> 647903-B21#0D1</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> HP</li> ,,"Catalog, Search",Taxable Goods,647903-B21#0D1 HP 32GB PC3-10600 DDR3-1333MHz ECC Registered CL9 240-Pin Load Reduced DIMM 1.35V Low Voltage Quad Rank Memory Module,,,btd-025939.jpeg,btd-025939.jpeg,btd-025939.jpeg,HP,DDR3 LRDIMM,32GB,1333Mhz,240 Pin,PC-10600,Load Reduced ECC,1.5ns,CL9,Rank 4,1.35,
btd-025940,SNP1600D3LL1132G,SNP1600D3LL1132G Dell 32GB PC3-12800 DDR3-1600MHz ECC Registered CL11 240-Pin Load Reduced DIMM 1.35V Low Voltage Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Type/DDR3 LRDIMM,43.15,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Dell</li><li><strong>Manufacturer Part # :</strong> SNP1600D3LL1132G</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 32GB</li><li><strong>Data Transfer Rate :</strong> 1600Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-12800</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.25ns</li><li><strong>Cas :</strong> CL11</li><li><strong>Memory Clock :</strong> 200Mhz</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.35</li></ul>",<ul> <li><strong>Part No. :</strong> SNP1600D3LL1132G</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Dell</li> ,,"Catalog, Search",Taxable Goods,SNP1600D3LL1132G Dell 32GB PC3-12800 DDR3-1600MHz ECC Registered CL11 240-Pin Load Reduced DIMM 1.35V Low Voltage Quad Rank Memory Module,,,btd-025940.jpeg,btd-025940.jpeg,btd-025940.jpeg,Dell,DDR3 LRDIMM,32GB,1600Mhz,240 Pin,PC-12800,Load Reduced ECC,1.25ns,CL11,Rank 4,1.35,
btd-023142,MT72JSZS4G72LZ-1G9N1C3,MT72JSZS4G72LZ-1G9N1C3 Micron 32GB PC3-14900 DDR3-1866MHz ECC Registered CL13 240-Pin Load Reduced DIMM Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Type/DDR3 LRDIMM,43.15,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Micron</li><li><strong>Manufacturer Part # :</strong> MT72JSZS4G72LZ-1G9N1C3</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 32GB</li><li><strong>Data Transfer Rate :</strong> 1866Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-14900</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.07ns</li><li><strong>Cas :</strong> CL13</li><li><strong>Memory Clock :</strong> 233Mhz</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> MT72JSZS4G72LZ-1G9N1C3</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Micron</li> ,,"Catalog, Search",Taxable Goods,MT72JSZS4G72LZ-1G9N1C3 Micron 32GB PC3-14900 DDR3-1866MHz ECC Registered CL13 240-Pin Load Reduced DIMM Quad Rank Memory Module,,,btd-023142.jpeg,btd-023142.jpeg,btd-023142.jpeg,Micron,DDR3 LRDIMM,32GB,1866Mhz,240 Pin,PC-14900,Load Reduced ECC,1.07ns,CL13,Rank 4,1.5,
btd-023143,46W0761-01,46W0761-01 IBM 32GB PC3-14900 DDR3-1866MHz ECC Registered CL13 240-Pin Load Reduced DIMM Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Type/DDR3 LRDIMM,51.81,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> IBM</li><li><strong>Manufacturer Part # :</strong> 46W0761-01</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 32GB</li><li><strong>Data Transfer Rate :</strong> 1866Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-14900</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.07ns</li><li><strong>Cas :</strong> CL13</li><li><strong>Memory Clock :</strong> 233Mhz</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> 46W0761-01</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> IBM</li> ,,"Catalog, Search",Taxable Goods,46W0761-01 IBM 32GB PC3-14900 DDR3-1866MHz ECC Registered CL13 240-Pin Load Reduced DIMM Quad Rank Memory Module,,,btd-023143.jpeg,btd-023143.jpeg,btd-023143.jpeg,IBM,DDR3 LRDIMM,32GB,1866Mhz,240 Pin,PC-14900,Load Reduced ECC,1.07ns,CL13,Rank 4,1.5,
btd-023954,MT36KSZF1G72LZ-1G4,MT36KSZF1G72LZ-1G4 Micron 8GB PC3-10600 DDR3-1333MHz ECC Registered CL9 240-Pin Load Reduced DIMM 1.35V Low Voltage Dual Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Type/DDR3 LRDIMM,50.28,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Micron</li><li><strong>Manufacturer Part # :</strong> MT36KSZF1G72LZ-1G4</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 8GB</li><li><strong>Data Transfer Rate :</strong> 1333Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-10600</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.5ns</li><li><strong>Cas :</strong> CL9</li><li><strong>Memory Clock :</strong> 166Mhz</li><li><strong>Rank :</strong> Rank 2</li><li><strong>Voltage :</strong> 1.35</li></ul>",<ul> <li><strong>Part No. :</strong> MT36KSZF1G72LZ-1G4</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Micron</li> ,,"Catalog, Search",Taxable Goods,MT36KSZF1G72LZ-1G4 Micron 8GB PC3-10600 DDR3-1333MHz ECC Registered CL9 240-Pin Load Reduced DIMM 1.35V Low Voltage Dual Rank Memory Module,,,btd-023954.jpeg,btd-023954.jpeg,btd-023954.jpeg,Micron,DDR3 LRDIMM,8GB,1333Mhz,240 Pin,PC-10600,Load Reduced ECC,1.5ns,CL9,Rank 2,1.35,
btd-023145,46W0760,46W0760 IBM 32GB PC3-14900 DDR3-1866MHz ECC Registered CL13 240-Pin Load Reduced DIMM Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Type/DDR3 LRDIMM,51.81,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> IBM</li><li><strong>Manufacturer Part # :</strong> 46W0760</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 32GB</li><li><strong>Data Transfer Rate :</strong> 1866Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-14900</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.07ns</li><li><strong>Cas :</strong> CL13</li><li><strong>Memory Clock :</strong> 233Mhz</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> 46W0760</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> IBM</li> ,,"Catalog, Search",Taxable Goods,46W0760 IBM 32GB PC3-14900 DDR3-1866MHz ECC Registered CL13 240-Pin Load Reduced DIMM Quad Rank Memory Module,,,btd-023145.jpeg,btd-023145.jpeg,btd-023145.jpeg,IBM,DDR3 LRDIMM,32GB,1866Mhz,240 Pin,PC-14900,Load Reduced ECC,1.07ns,CL13,Rank 4,1.5,
btd-025945,CT32G3ELSDQ4186D.Y36DY,CT32G3ELSDQ4186D.Y36DY Crucial 32GB PC3-14900 DDR3-1866MHz Registered ECC CL13 240-Pin Load Reduced DIMM Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Type/DDR3 LRDIMM,43.15,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Crucial</li><li><strong>Manufacturer Part # :</strong> CT32G3ELSDQ4186D.Y36DY</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 32GB</li><li><strong>Data Transfer Rate :</strong> 1866Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-14900</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.07ns</li><li><strong>Cas :</strong> CL13</li><li><strong>Memory Clock :</strong> 233Mhz</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> CT32G3ELSDQ4186D.Y36DY</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Crucial</li> ,,"Catalog, Search",Taxable Goods,CT32G3ELSDQ4186D.Y36DY Crucial 32GB PC3-14900 DDR3-1866MHz Registered ECC CL13 240-Pin Load Reduced DIMM Quad Rank Memory Module,,,btd-025945.jpeg,btd-025945.jpeg,btd-025945.jpeg,Crucial,DDR3 LRDIMM,32GB,1866Mhz,240 Pin,PC-14900,Load Reduced ECC,1.07ns,CL13,Rank 4,1.5,
btd-013845,15-14598-02,15-14598-02 Cisco 32GB PC3-12800 DDR3-1600MHz ECC Registered CL11 240-Pin Load Reduced DIMM 1.35V Low Voltage Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Type/DDR3 LRDIMM,51.81,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Cisco</li><li><strong>Manufacturer Part # :</strong> 15-14598-02</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 32GB</li><li><strong>Data Transfer Rate :</strong> 1600Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-12800</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.25ns</li><li><strong>Cas :</strong> CL11</li><li><strong>Memory Clock :</strong> 200Mhz</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.35</li></ul>",<ul> <li><strong>Part No. :</strong> 15-14598-02</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Cisco</li> ,,"Catalog, Search",Taxable Goods,15-14598-02 Cisco 32GB PC3-12800 DDR3-1600MHz ECC Registered CL11 240-Pin Load Reduced DIMM 1.35V Low Voltage Quad Rank Memory Module,,,btd-013845.jpeg,btd-013845.jpeg,btd-013845.jpeg,Cisco,DDR3 LRDIMM,32GB,1600Mhz,240 Pin,PC-12800,Load Reduced ECC,1.25ns,CL11,Rank 4,1.35,
btd-023962,MT36KDZS1G72LDZ-1G4M1A5,MT36KDZS1G72LDZ-1G4M1A5 Micron 8GB PC3-10600 DDR3-1333MHz ECC Registered CL9 240-Pin Load Reduced DIMM Dual Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Type/DDR3 LRDIMM,50.28,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Micron</li><li><strong>Manufacturer Part # :</strong> MT36KDZS1G72LDZ-1G4M1A5</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 8GB</li><li><strong>Data Transfer Rate :</strong> 1333Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-10600</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.5ns</li><li><strong>Cas :</strong> CL9</li><li><strong>Memory Clock :</strong> 166Mhz</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> MT36KDZS1G72LDZ-1G4M1A5</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Micron</li> ,,"Catalog, Search",Taxable Goods,MT36KDZS1G72LDZ-1G4M1A5 Micron 8GB PC3-10600 DDR3-1333MHz ECC Registered CL9 240-Pin Load Reduced DIMM Dual Rank Memory Module,,,btd-023962.jpeg,btd-023962.jpeg,btd-023962.jpeg,Micron,DDR3 LRDIMM,8GB,1333Mhz,240 Pin,PC-10600,Load Reduced ECC,1.5ns,CL9,Rank 4,1.5,
btd-025948,17XV4,17XV4 Dell 32GB PC3-14900 DDR3-1866MHz ECC Registered CL13 240-Pin Load Reduced DIMM Quad Rank Memory Module17XV4,base,Default,simple,,Used,Default Category/Memory/Memory By Type/DDR3 LRDIMM,43.15,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Dell</li><li><strong>Manufacturer Part # :</strong> 17XV4</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 32GB</li><li><strong>Data Transfer Rate :</strong> 1866Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-14900</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.07ns</li><li><strong>Cas :</strong> CL13</li><li><strong>Memory Clock :</strong> 233Mhz</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> 17XV4</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Dell</li> ,,"Catalog, Search",Taxable Goods,17XV4 Dell 32GB PC3-14900 DDR3-1866MHz ECC Registered CL13 240-Pin Load Reduced DIMM Quad Rank Memory Module17XV4,,,btd-025948.jpeg,btd-025948.jpeg,btd-025948.jpeg,Dell,DDR3 LRDIMM,32GB,1866Mhz,240 Pin,PC-14900,Load Reduced ECC,1.07ns,CL13,Rank 4,1.5,
