sku,mpn,name,product_websites,attribute_set_code,product_type,storage,condition,categories,price,qty,is_in_stock,description,short_description,weight,visibility,tax_class_name,meta_title,meta_description,meta_keyword,image,small_image,thumbnail,brand,cpu_form_factor,cpu_socket,errors
btd-043239,04X1428,04X1428 Lenovo System Board (Motherboard) With Intel Core i3-3110M Processors Support for ThinkPad X230 X230i (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Lenovo Motherboards,734.36,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Lenovo</li><li><strong>Manufacturer Part # :</strong> 04X1428</li><li><strong>Product Type :</strong> Laptop Motherboard</li><li><strong>Supported CPU Technologies :</strong> 64-bitAES New InstructionsDemand Based SwitchingEnhanced Intel Speedstep TechnologyExecute Disable BitHyper-Threading TechnologyIdle StatesIntel Trusted Execution TechnologyIntel Virtualization Technology</li><li><strong>Additional Information :</strong> For ThinkPad X230</li></ul>",<ul> <li><strong>Part No. :</strong> 04X1428</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Lenovo</li> ,,"Catalog, Search",Taxable Goods,04X1428 Lenovo System Board (Motherboard) With Intel Core i3,,,btd-043239.jpeg,btd-043239.jpeg,btd-043239.jpeg,Lenovo,,,
btd-043240,71Y7058,71Y7058 Lenovo System Board (Motherboard) for ThinkStation D20 (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Lenovo Motherboards,216.22,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Lenovo</li><li><strong>Manufacturer Part # :</strong> 71Y7058</li></ul>",<ul> <li><strong>Part No. :</strong> 71Y7058</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Lenovo</li> ,,"Catalog, Search",Taxable Goods,71Y7058 Lenovo System Board (Motherboard) for ThinkStation D,,,btd-043240.jpeg,btd-043240.jpeg,btd-043240.jpeg,Lenovo,,,
btd-043241,04W1425-US-06,04W1425-US-06 Lenovo System Board (Motherboard) With Intel Core i5-2540M Processors Support for ThinkPad X220 X220i (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Lenovo Motherboards,538.33,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Lenovo</li><li><strong>Manufacturer Part # :</strong> 04W1425-US-06</li><li><strong>Product Type :</strong> Laptop Motherboard</li><li><strong>Additional Information :</strong> For ThinkPad X220 X220i</li></ul>",<ul> <li><strong>Part No. :</strong> 04W1425-US-06</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Lenovo</li> ,,"Catalog, Search",Taxable Goods,04W1425-US-06 Lenovo System Board (Motherboard) With Intel C,,,btd-043241.jpeg,btd-043241.jpeg,btd-043241.jpeg,Lenovo,,,
btd-043242,63Y2102-US-06,63Y2102-US-06 Lenovo System Board (Motherboard) for (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Lenovo Motherboards,162.06,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Lenovo</li><li><strong>Manufacturer Part # :</strong> 63Y2102-US-06</li></ul>",<ul> <li><strong>Part No. :</strong> 63Y2102-US-06</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Lenovo</li> ,,"Catalog, Search",Taxable Goods,63Y2102-US-06 Lenovo System Board (Motherboard) for (Refurbi,,,btd-043242.jpeg,btd-043242.jpeg,btd-043242.jpeg,Lenovo,,,
btd-043243,04Y1129,04Y1129 Lenovo System Board (Motherboard) With AMD E2-1800 Processors Support for ThinkPad Edge E135 (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Lenovo Motherboards,489.89,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Lenovo</li><li><strong>Manufacturer Part # :</strong> 04Y1129</li><li><strong>Product Type :</strong> Laptop Motherboard</li></ul>",<ul> <li><strong>Part No. :</strong> 04Y1129</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Lenovo</li> ,,"Catalog, Search",Taxable Goods,04Y1129 Lenovo System Board (Motherboard) With AMD E2-1800 P,,,btd-043243.jpeg,btd-043243.jpeg,btd-043243.jpeg,Lenovo,,,
btd-043244,75Y5587,75Y5587 Lenovo System Board (Motherboard) for ThinkPad T410 (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Lenovo Motherboards,151.49,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Lenovo</li><li><strong>Manufacturer Part # :</strong> 75Y5587</li><li><strong>Additional Information :</strong> For ThinkPad T410</li></ul>",<ul> <li><strong>Part No. :</strong> 75Y5587</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Lenovo</li> ,,"Catalog, Search",Taxable Goods,75Y5587 Lenovo System Board (Motherboard) for ThinkPad T410 ,,,btd-043244.jpeg,btd-043244.jpeg,btd-043244.jpeg,Lenovo,,,
btd-043245,00HM399,00HM399 Lenovo System Board (Motherboard) Intel Core i5-3380M Processors Support for ThinkPad X230 (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Lenovo Motherboards,494.64,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Lenovo</li><li><strong>Manufacturer Part # :</strong> 00HM399</li><li><strong>Product Type :</strong> Laptop Motherboard</li><li><strong>Supported CPU(s) :</strong> Intel Core i5 Processor</li><li><strong>Supported CPU Technologies :</strong> 64-bitAES New InstructionsDemand Based SwitchingExecute Disable BitHyper-Threading TechnologyIdle StatesIntel Virtualization TechnologyThermal Monitoring Technologies</li><li><strong>Additional Information :</strong> For ThinkPad X230</li></ul>",<ul> <li><strong>Part No. :</strong> 00HM399</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Lenovo</li> ,,"Catalog, Search",Taxable Goods,00HM399 Lenovo System Board (Motherboard) Intel Core i5-3380,,,btd-043245.jpeg,btd-043245.jpeg,btd-043245.jpeg,Lenovo,,,
btd-043246,0B39991,0B39991 Lenovo System Board (Motherboard) for Optimus Laptop (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Lenovo Motherboards,151.49,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Lenovo</li><li><strong>Manufacturer Part # :</strong> 0B39991</li><li><strong>Product Type :</strong> Laptop Motherboard</li></ul>",<ul> <li><strong>Part No. :</strong> 0B39991</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Lenovo</li> ,,"Catalog, Search",Taxable Goods,0B39991 Lenovo System Board (Motherboard) for Optimus Laptop,,,btd-043246.jpeg,btd-043246.jpeg,btd-043246.jpeg,Lenovo,,,
btd-043247,43C3505-B1-06,43C3505-B1-06 Lenovo System Board (Motherboard) for ThinkCentre A55/M55E (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Lenovo Motherboards,152.69,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Lenovo</li><li><strong>Manufacturer Part # :</strong> 43C3505-B1-06</li><li><strong>Product Type :</strong> System Board</li><li><strong>CPU Socket Type :</strong> LGA 775</li><li><strong>Additional Information :</strong> For ThinkCentre A55/M55E</li></ul>",<ul> <li><strong>Part No. :</strong> 43C3505-B1-06</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Lenovo</li> ,,"Catalog, Search",Taxable Goods,43C3505-B1-06 Lenovo System Board (Motherboard) for ThinkCen,,,btd-043247.jpeg,btd-043247.jpeg,btd-043247.jpeg,Lenovo,,LGA 775,
btd-043248,04X1421,04X1421 Lenovo System Board (Motherboard) With Intel Core i3-2370M Processors Support for ThinkPad X230 X230i (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Lenovo Motherboards,930.20,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Lenovo</li><li><strong>Manufacturer Part # :</strong> 04X1421</li><li><strong>Product Type :</strong> Laptop Motherboard</li><li><strong>Supported CPU(s) :</strong> Intel Core i3 Mobile Processor</li><li><strong>Supported CPU Technologies :</strong> Demand Based SwitchingExecute Disable BitHyper-Threading TechnologyIdle StatesIntel Turbo Boost TechnologyIntel Virtualization TechnologyThermal Monitoring Technologies</li><li><strong>Additional Information :</strong> For ThinkPad X230</li></ul>",<ul> <li><strong>Part No. :</strong> 04X1421</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Lenovo</li> ,,"Catalog, Search",Taxable Goods,04X1421 Lenovo System Board (Motherboard) With Intel Core i3,,,btd-043248.jpeg,btd-043248.jpeg,btd-043248.jpeg,Lenovo,,,
btd-043249,04W0507-06,04W0507-06 Lenovo System Board (Motherboard) for ThinkPad T410 T410i (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Lenovo Motherboards,178.16,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Lenovo</li><li><strong>Manufacturer Part # :</strong> 04W0507-06</li><li><strong>Product Type :</strong> Laptop Motherboard</li></ul>",<ul> <li><strong>Part No. :</strong> 04W0507-06</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Lenovo</li> ,,"Catalog, Search",Taxable Goods,04W0507-06 Lenovo System Board (Motherboard) for ThinkPad T4,,,btd-043249.jpeg,btd-043249.jpeg,btd-043249.jpeg,Lenovo,,,
btd-043250,03T6602-06,03T6602-06 Lenovo System Board (Motherboard) for ThinkCentre M72z (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Lenovo Motherboards,157.38,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Lenovo</li><li><strong>Manufacturer Part # :</strong> 03T6602-06</li><li><strong>Product Type :</strong> System Board</li><li><strong>Additional Information :</strong> For ThinkCentre M72z</li></ul>",<ul> <li><strong>Part No. :</strong> 03T6602-06</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Lenovo</li> ,,"Catalog, Search",Taxable Goods,03T6602-06 Lenovo System Board (Motherboard) for ThinkCentre,,,btd-043250.jpeg,btd-043250.jpeg,btd-043250.jpeg,Lenovo,,,
btd-043251,04W2020-06,04W2020-06 Lenovo System Board (Motherboard) for ThinkPad T520 T520i (15.6-inch) (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Lenovo Motherboards,173.83,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Lenovo</li><li><strong>Manufacturer Part # :</strong> 04W2020-06</li><li><strong>Product Type :</strong> Laptop Motherboard</li><li><strong>Additional Information :</strong> For ThinkPad T520 T520i</li></ul>",<ul> <li><strong>Part No. :</strong> 04W2020-06</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Lenovo</li> ,,"Catalog, Search",Taxable Goods,04W2020-06 Lenovo System Board (Motherboard) for ThinkPad T5,,,btd-043251.jpeg,btd-043251.jpeg,btd-043251.jpeg,Lenovo,,,
btd-043252,00HM418,00HM418 Lenovo System Board (Motherboard) Intel Core i3-3120M Processors Support for ThinkPad X230 (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Lenovo Motherboards,500.58,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Lenovo</li><li><strong>Manufacturer Part # :</strong> 00HM418</li><li><strong>Product Type :</strong> Laptop Motherboard</li><li><strong>Supported CPU(s) :</strong> Intel Core i3 Mobile Processor</li><li><strong>Supported CPU Technologies :</strong> 64-bitAES New InstructionsDemand Based SwitchingEnhanced Intel Speedstep TechnologyHyper-Threading TechnologyIdle StatesIntel Turbo Boost TechnologyIntel Virtualization TechnologyThermal Monitoring Technologies</li><li><strong>Additional Information :</strong> For ThinkPad X230</li></ul>",<ul> <li><strong>Part No. :</strong> 00HM418</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Lenovo</li> ,,"Catalog, Search",Taxable Goods,00HM418 Lenovo System Board (Motherboard) Intel Core i3-3120,,,btd-043252.jpeg,btd-043252.jpeg,btd-043252.jpeg,Lenovo,,,
btd-043253,04W2046,04W2046 Lenovo System Board (Motherboard) for ThinkPad T420 T420i (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Lenovo Motherboards,646.23,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Lenovo</li><li><strong>Manufacturer Part # :</strong> 04W2046</li><li><strong>Additional Information :</strong> For ThinkPad T420 T420i</li></ul>",<ul> <li><strong>Part No. :</strong> 04W2046</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Lenovo</li> ,,"Catalog, Search",Taxable Goods,04W2046 Lenovo System Board (Motherboard) for ThinkPad T420 ,,,btd-043253.jpeg,btd-043253.jpeg,btd-043253.jpeg,Lenovo,,,
btd-043254,63Y2062-06,"63Y2062-06 Lenovo System Board (Motherboard) With Intel Core i5-520M Processors Support for ThinkPad X200, X200s (Refurbished)",base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Lenovo Motherboards,311.78,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Lenovo</li><li><strong>Manufacturer Part # :</strong> 63Y2062-06</li><li><strong>Product Type :</strong> Laptop Motherboard</li><li><strong>Supported CPU(s) :</strong> Intel Core i5 Mobile Processor</li><li><strong>Supported CPU Technologies :</strong> 64-bitAES New InstructionsExecute Disable BitHyper-Threading TechnologyIdle StatesIntel Trusted Execution TechnologyIntel Virtualization TechnologyThermal Monitoring Technologies</li></ul>",<ul> <li><strong>Part No. :</strong> 63Y2062-06</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Lenovo</li> ,,"Catalog, Search",Taxable Goods,63Y2062-06 Lenovo System Board (Motherboard) With Intel Core,,,btd-043254.jpeg,btd-043254.jpeg,btd-043254.jpeg,Lenovo,,,
btd-043255,75Y4084,75Y4084 Lenovo System Board (Motherboard) for ThinkPad EDGE 13 (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Lenovo Motherboards,590.98,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Lenovo</li><li><strong>Manufacturer Part # :</strong> 75Y4084</li><li><strong>Product Type :</strong> Laptop Motherboard</li></ul>",<ul> <li><strong>Part No. :</strong> 75Y4084</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Lenovo</li> ,,"Catalog, Search",Taxable Goods,75Y4084 Lenovo System Board (Motherboard) for ThinkPad EDGE ,,,btd-043255.jpeg,btd-043255.jpeg,btd-043255.jpeg,Lenovo,,,
btd-043256,04X1456,04X1456 Lenovo System Board (Motherboard) Planer With Intel Core i5-3230M Processors Support for ThinkPad X230 X230i (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Lenovo Motherboards,763.73,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Lenovo</li><li><strong>Manufacturer Part # :</strong> 04X1456</li><li><strong>Product Type :</strong> Laptop Motherboard</li><li><strong>Supported CPU(s) :</strong> Intel Core i5 Processor</li><li><strong>Supported CPU Technologies :</strong> 64-bitAES New InstructionsEnhanced Intel Speedstep TechnologyExecute Disable BitHyper-Threading TechnologyIdle StatesIntel Virtualization TechnologyThermal Monitoring Technologies</li><li><strong>Additional Information :</strong> For ThinkPad X230</li></ul>",<ul> <li><strong>Part No. :</strong> 04X1456</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Lenovo</li> ,,"Catalog, Search",Taxable Goods,04X1456 Lenovo System Board (Motherboard) Planer With Intel ,,,btd-043256.jpeg,btd-043256.jpeg,btd-043256.jpeg,Lenovo,,,
btd-043257,03T8005-US-06,03T8005-US-06 Lenovo System Board (Motherboard) for ThinkCentre M81 (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Lenovo Motherboards,166.35,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Lenovo</li><li><strong>Manufacturer Part # :</strong> 03T8005-US-06</li><li><strong>Product Type :</strong> System Board</li><li><strong>Additional Information :</strong> For ThinkCentre M81</li></ul>",<ul> <li><strong>Part No. :</strong> 03T8005-US-06</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Lenovo</li> ,,"Catalog, Search",Taxable Goods,03T8005-US-06 Lenovo System Board (Motherboard) for ThinkCen,,,btd-043257.jpeg,btd-043257.jpeg,btd-043257.jpeg,Lenovo,,,
btd-043258,45N4501,45N4501 Lenovo System Board (Motherboard) for ThinkPad T500 W500 (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Lenovo Motherboards,599.72,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Lenovo</li><li><strong>Manufacturer Part # :</strong> 45N4501</li><li><strong>Product Type :</strong> Laptop Motherboard</li><li><strong>Additional Information :</strong> For ThinkPad T500 W500</li></ul>",<ul> <li><strong>Part No. :</strong> 45N4501</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Lenovo</li> ,,"Catalog, Search",Taxable Goods,45N4501 Lenovo System Board (Motherboard) for ThinkPad T500 ,,,btd-043258.jpeg,btd-043258.jpeg,btd-043258.jpeg,Lenovo,,,
btd-043259,75Y5645,75Y5645 Lenovo System Board (Motherboard) for ThinkPad T510 T510i (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Lenovo Motherboards,336.93,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Lenovo</li><li><strong>Manufacturer Part # :</strong> 75Y5645</li><li><strong>Product Type :</strong> Laptop Motherboard</li><li><strong>Additional Information :</strong> For ThinkPad T510</li></ul>",<ul> <li><strong>Part No. :</strong> 75Y5645</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Lenovo</li> ,,"Catalog, Search",Taxable Goods,75Y5645 Lenovo System Board (Motherboard) for ThinkPad T510 ,,,btd-043259.jpeg,btd-043259.jpeg,btd-043259.jpeg,Lenovo,,,
btd-043260,75Y5835,75Y5835 Lenovo System Board (Motherboard) for ThinkPad T510 T510i (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Lenovo Motherboards,477.85,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Lenovo</li><li><strong>Manufacturer Part # :</strong> 75Y5835</li><li><strong>Product Type :</strong> Laptop Motherboard</li><li><strong>Additional Information :</strong> For ThinkPad T510</li></ul>",<ul> <li><strong>Part No. :</strong> 75Y5835</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Lenovo</li> ,,"Catalog, Search",Taxable Goods,75Y5835 Lenovo System Board (Motherboard) for ThinkPad T510 ,,,btd-043260.jpeg,btd-043260.jpeg,btd-043260.jpeg,Lenovo,,,
btd-043261,71Y6942-06,71Y6942-06 Lenovo System Board (Motherboard) for ThinkCentre M70E (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Lenovo Motherboards,116.09,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Lenovo</li><li><strong>Manufacturer Part # :</strong> 71Y6942-06</li><li><strong>Product Type :</strong> System Board</li><li><strong>Chipset :</strong> Intel G41 Express</li><li><strong>Number of Memory Slot(s) :</strong> 2</li><li><strong>Additional Information :</strong> For ThinkCentre M70e</li></ul>",<ul> <li><strong>Part No. :</strong> 71Y6942-06</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Lenovo</li> ,,"Catalog, Search",Taxable Goods,71Y6942-06 Lenovo System Board (Motherboard) for ThinkCentre,,,btd-043261.jpeg,btd-043261.jpeg,btd-043261.jpeg,Lenovo,,,
btd-043262,00HM380,00HM380 Lenovo System Board (Motherboard) With Intel Core i5-3210M Processors Support for ThinkPad X230 (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Lenovo Motherboards,500.58,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Lenovo</li><li><strong>Manufacturer Part # :</strong> 00HM380</li><li><strong>Product Type :</strong> Laptop Motherboard</li><li><strong>Supported CPU(s) :</strong> Intel Core i5 Processor</li><li><strong>Supported CPU Technologies :</strong> AES New InstructionsEnhanced Intel Speedstep TechnologyExecute Disable BitHyper-Threading TechnologyIdle StatesIntel Turbo Boost TechnologyIntel Virtualization TechnologyThermal Monitoring Technologies</li><li><strong>Additional Information :</strong> For ThinkPad X230</li></ul>",<ul> <li><strong>Part No. :</strong> 00HM380</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Lenovo</li> ,,"Catalog, Search",Taxable Goods,00HM380 Lenovo System Board (Motherboard) With Intel Core i5,,,btd-043262.jpeg,btd-043262.jpeg,btd-043262.jpeg,Lenovo,,,
btd-043263,11011152-06,11011152-06 Lenovo System Board (Motherboard) for G450 Notebook (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Lenovo Motherboards,113.93,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Lenovo</li><li><strong>Manufacturer Part # :</strong> 11011152-06</li><li><strong>Product Type :</strong> Laptop Motherboard</li></ul>",<ul> <li><strong>Part No. :</strong> 11011152-06</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Lenovo</li> ,,"Catalog, Search",Taxable Goods,11011152-06 Lenovo System Board (Motherboard) for G450 Noteb,,,btd-043263.jpeg,btd-043263.jpeg,btd-043263.jpeg,Lenovo,,,
btd-043264,63Y1965-US-06,63Y1965-US-06 Lenovo System Board (Motherboard) for ThinkPad T420 (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Lenovo Motherboards,153.86,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Lenovo</li><li><strong>Manufacturer Part # :</strong> 63Y1965-US-06</li><li><strong>Product Type :</strong> Laptop Motherboard</li></ul>",<ul> <li><strong>Part No. :</strong> 63Y1965-US-06</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Lenovo</li> ,,"Catalog, Search",Taxable Goods,63Y1965-US-06 Lenovo System Board (Motherboard) for ThinkPad,,,btd-043264.jpeg,btd-043264.jpeg,btd-043264.jpeg,Lenovo,,,
btd-043265,63Y1704,63Y1704 Lenovo System Board (Motherboard) for ThinkPad T420 T420i (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Lenovo Motherboards,646.23,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Lenovo</li><li><strong>Manufacturer Part # :</strong> 63Y1704</li><li><strong>Additional Information :</strong> For ThinkPad T420 T420i</li></ul>",<ul> <li><strong>Part No. :</strong> 63Y1704</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Lenovo</li> ,,"Catalog, Search",Taxable Goods,63Y1704 Lenovo System Board (Motherboard) for ThinkPad T420 ,,,btd-043265.jpeg,btd-043265.jpeg,btd-043265.jpeg,Lenovo,,,
btd-043266,00HM393,00HM393 Lenovo System Board (Motherboard) Intel Core i5-3320M Processors Support for ThinkPad X230 (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Lenovo Motherboards,500.58,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Lenovo</li><li><strong>Manufacturer Part # :</strong> 00HM393</li><li><strong>Product Type :</strong> Laptop Motherboard</li><li><strong>Supported CPU(s) :</strong> Intel Core i5 Processor</li><li><strong>Supported CPU Technologies :</strong> 64-bitAES New InstructionsEnhanced Intel Speedstep TechnologyExecute Disable BitHyper-Threading TechnologyIdle StatesIntel Turbo Boost TechnologyIntel Virtualization TechnologyThermal Monitoring Technologies</li><li><strong>Additional Information :</strong> For ThinkPad X230</li></ul>",<ul> <li><strong>Part No. :</strong> 00HM393</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Lenovo</li> ,,"Catalog, Search",Taxable Goods,00HM393 Lenovo System Board (Motherboard) Intel Core i5-3320,,,btd-043266.jpeg,btd-043266.jpeg,btd-043266.jpeg,Lenovo,,,
btd-043267,04W2029-US-06,04W2029-US-06 Lenovo Motherboard for ThinkPad W520,base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Lenovo Motherboards,405.26,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Lenovo</li><li><strong>Manufacturer Part # :</strong> 04W2029-US-06</li></ul>",<ul> <li><strong>Part No. :</strong> 04W2029-US-06</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Lenovo</li> ,,"Catalog, Search",Taxable Goods,04W2029-US-06 Lenovo Motherboard for ThinkPad W520,,,btd-043267.jpeg,btd-043267.jpeg,btd-043267.jpeg,Lenovo,,,
btd-043268,04X1417,04X1417 Lenovo System Board (Motherboard) With Intel Core i3-2350M Processors Support for ThinkPad X230 X230i (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Lenovo Motherboards,625.97,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Lenovo</li><li><strong>Manufacturer Part # :</strong> 04X1417</li><li><strong>Product Type :</strong> Laptop Motherboard</li><li><strong>Supported CPU(s) :</strong> Intel Core i5 Mobile Processor</li><li><strong>Supported CPU Technologies :</strong> 64-bitAES New InstructionsDemand Based SwitchingEnhanced Intel Speedstep TechnologyExecute Disable BitIntel Turbo Boost TechnologyIntel Virtualization Technology</li><li><strong>Additional Information :</strong> For ThinkPad X230</li></ul>",<ul> <li><strong>Part No. :</strong> 04X1417</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Lenovo</li> ,,"Catalog, Search",Taxable Goods,04X1417 Lenovo System Board (Motherboard) With Intel Core i3,,,btd-043268.jpeg,btd-043268.jpeg,btd-043268.jpeg,Lenovo,,,
btd-043269,04W1348,04W1348 Lenovo System Board (Motherboard) for ThinkPad T420 T420i (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Lenovo Motherboards,388.22,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Lenovo</li><li><strong>Manufacturer Part # :</strong> 04W1348</li><li><strong>Additional Information :</strong> For ThinkPad T420 T420i</li></ul>",<ul> <li><strong>Part No. :</strong> 04W1348</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Lenovo</li> ,,"Catalog, Search",Taxable Goods,04W1348 Lenovo System Board (Motherboard) for ThinkPad T420 ,,,btd-043269.jpeg,btd-043269.jpeg,btd-043269.jpeg,Lenovo,,,
btd-043270,71Y8826-06,71Y8826-06 Lenovo System Board (Motherboard) for ThinkStation D20 (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Lenovo Motherboards,126.80,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Lenovo</li><li><strong>Manufacturer Part # :</strong> 71Y8826-06</li><li><strong>CPU Socket Type :</strong> LGA 1366</li></ul>",<ul> <li><strong>Part No. :</strong> 71Y8826-06</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Lenovo</li> ,,"Catalog, Search",Taxable Goods,71Y8826-06 Lenovo System Board (Motherboard) for ThinkStatio,,,btd-043270.jpeg,btd-043270.jpeg,btd-043270.jpeg,Lenovo,,LGA 1366,
