sku,mpn,name,product_websites,attribute_set_code,product_type,storage,condition,categories,price,qty,is_in_stock,description,short_description,weight,visibility,tax_class_name,meta_title,meta_description,meta_keyword,image,small_image,thumbnail,brand,cpu_form_factor,cpu_socket,errors
btd-048102,501-3084,501-3084 Sun Ultra 1 170MHz Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Server Motherboards,151.49,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Sun</li><li><strong>Manufacturer Part # :</strong> 501-3084</li><li><strong>Product Type :</strong> Server Motherboard</li></ul>",<ul> <li><strong>Part No. :</strong> 501-3084</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Sun</li> ,,"Catalog, Search",Taxable Goods,501-3084 Sun Ultra 1 170MHz Motherboard (Refurbished),,,btd-048102.jpeg,btd-048102.jpeg,btd-048102.jpeg,Sun,,,
btd-041204,3J221,3J221 Dell System Board (Motherboard) for PowerEdge 350 Server (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Server Motherboards,121.20,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Dell</li><li><strong>Manufacturer Part # :</strong> 3J221</li><li><strong>Product Type :</strong> Server Motherboard</li><li><strong>Additional Information :</strong> For PowerEdge 350</li></ul>",<ul> <li><strong>Part No. :</strong> 3J221</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Dell</li> ,,"Catalog, Search",Taxable Goods,3J221 Dell System Board (Motherboard) for PowerEdge 350 Server (Refurbished),,,btd-041204.jpeg,btd-041204.jpeg,btd-041204.jpeg,Dell,,,
btd-048104,X5DPE-G2,X5DPE-G2 SuperMicro Socket mPGA604 Intel E7501 Chipset Extended ATX Server Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Server Motherboards,199.81,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> SuperMicro</li><li><strong>Manufacturer Part # :</strong> X5DPE-G2</li><li><strong>Product Type :</strong> Server Motherboard</li><li><strong>Form Factor :</strong> E-ATX</li><li><strong>Supported CPU(s) :</strong> Intel Xeon Processor</li><li><strong>Chipset :</strong> Intel E7501</li><li><strong>Supported Memory Standard(s) :</strong> PC-1600 (DDR-200)PC-2100 (DDR-266)</li><li><strong>Maximum Installed Memory :</strong> 16 GB</li><li><strong>Expansion Slots :</strong> PCI-X</li><li><strong>Expansion Slots Details :</strong> 6 x 64-bit PCI-X expansion slots</li><li><strong>Connectors/Ports :</strong> ParallelPS/2 KeyboardPS/2 MouseUSB</li></ul>",<ul> <li><strong>Part No. :</strong> X5DPE-G2</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> SuperMicro</li> ,,"Catalog, Search",Taxable Goods,X5DPE-G2 SuperMicro Socket mPGA604 Intel E7501 Chipset Extended ATX Server Motherboard (Refurbished),,,btd-048104.jpeg,btd-048104.jpeg,btd-048104.jpeg,SuperMicro,E-ATX,,
btd-041306,HD425,HD425 Dell System Board (Motherboard) for PowerEdge 850 Server (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Server Motherboards,121.20,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Dell</li><li><strong>Manufacturer Part # :</strong> HD425</li><li><strong>Product Type :</strong> Server Motherboard</li></ul>",<ul> <li><strong>Part No. :</strong> HD425</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Dell</li> ,,"Catalog, Search",Taxable Goods,HD425 Dell System Board (Motherboard) for PowerEdge 850 Server (Refurbished),,,btd-041306.jpeg,btd-041306.jpeg,btd-041306.jpeg,Dell,,,
btd-048106,501-2778,501-2778 Sun Sparc 5 110MHz Mother board (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Server Motherboards,152.69,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Sun</li><li><strong>Manufacturer Part # :</strong> 501-2778</li><li><strong>Product Type :</strong> Server Motherboard</li><li><strong>Clock Speed (Maximum) :</strong> 110 MHz</li><li><strong>Number of Memory Slot(s) :</strong> 8</li><li><strong>Additional Information :</strong> Compatible:
Sun SPARCstation 5</li></ul>",<ul> <li><strong>Part No. :</strong> 501-2778</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Sun</li> ,,"Catalog, Search",Taxable Goods,501-2778 Sun Sparc 5 110MHz Mother board (Refurbished),,,btd-048106.jpeg,btd-048106.jpeg,btd-048106.jpeg,Sun,,,
btd-041407,WM790,WM790 Dell System Board (Motherboard) for PowerEdge 860 Server (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Server Motherboards,118.64,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Dell</li><li><strong>Manufacturer Part # :</strong> WM790</li><li><strong>Product Type :</strong> Server Motherboard</li></ul>",<ul> <li><strong>Part No. :</strong> WM790</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Dell</li> ,,"Catalog, Search",Taxable Goods,WM790 Dell System Board (Motherboard) for PowerEdge 860 Server (Refurbished),,,btd-041407.jpeg,btd-041407.jpeg,btd-041407.jpeg,Dell,,,
btd-048108,S875WP1,S875WP1 Intel 875P Chipset Socket 478 ATX Server Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Server Motherboards,214.69,5,1,"Specifications:
 <ul></ul>",<ul> <li><strong>Part No. :</strong> S875WP1</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> </li> ,,"Catalog, Search",Taxable Goods,S875WP1 Intel 875P Chipset Socket 478 ATX Server Motherboard (Refurbished),,,btd-048108.jpeg,btd-048108.jpeg,btd-048108.jpeg,,,,
btd-041307,PJ423,PJ423 Dell System Board (Motherboard) for PowerEdge 1950 Server (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Server Motherboards,485.78,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Dell</li><li><strong>Manufacturer Part # :</strong> PJ423</li><li><strong>Product Type :</strong> Server Motherboard</li><li><strong>Additional Information :</strong> For PowerEdge 1950</li></ul>",<ul> <li><strong>Part No. :</strong> PJ423</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Dell</li> ,,"Catalog, Search",Taxable Goods,PJ423 Dell System Board (Motherboard) for PowerEdge 1950 Server (Refurbished),,,btd-041307.jpeg,btd-041307.jpeg,btd-041307.jpeg,Dell,,,
btd-048110,X5DPA-TGM,X5DPA-TGM SuperMicro Dual Socket mPGA604 Intel E7501 Chipset Intel Xeon Processors Support DDR 4x DIMM ATX Server Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Server Motherboards,151.51,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> SuperMicro</li><li><strong>Manufacturer Part # :</strong> X5DPA-TGM</li><li><strong>Product Type :</strong> Server Motherboard</li><li><strong>Form Factor :</strong> ATX</li><li><strong>CPU Socket Type :</strong> PGA604</li><li><strong>Supported CPU(s) :</strong> Intel Xeon Processor</li><li><strong>Chipset :</strong> Intel E7501</li><li><strong>Number of Memory Slot(s) :</strong> 4</li><li><strong>Number of Memory Channel(s) :</strong> 2</li><li><strong>Supported Memory Standard(s) :</strong> PC-1600 (DDR-200)PC-2100 (DDR-266)</li><li><strong>Maximum Installed Memory :</strong> 8 GB</li><li><strong>Expansion Slots :</strong> PCI</li><li><strong>Storage Controller :</strong> SATA</li><li><strong>Network :</strong> Gigabit Ethernet</li><li><strong>Connectors/Ports :</strong> ParallelPS/2 KeyboardPS/2 MouseSerialUSB</li></ul>",<ul> <li><strong>Part No. :</strong> X5DPA-TGM</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> SuperMicro</li> ,,"Catalog, Search",Taxable Goods,X5DPA-TGM SuperMicro Dual Socket mPGA604 Intel E7501 Chipset Intel Xeon Processors Support DDR 4x DIMM ATX Server Motherboard (Refurbished),,,btd-048110.jpeg,btd-048110.jpeg,btd-048110.jpeg,SuperMicro,ATX,PGA604,
btd-048111,P4DCE,P4DCE SuperMicro Dual Socket mPGA603 Intel 860 Chipset Dual Intel Xeon Processors Support DDR Extended ATX Server Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Server Motherboards,837.85,5,1,"Specifications:
 <ul></ul>",<ul> <li><strong>Part No. :</strong> P4DCE</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> </li> ,,"Catalog, Search",Taxable Goods,P4DCE SuperMicro Dual Socket mPGA603 Intel 860 Chipset Dual Intel Xeon Processors Support DDR Extended ATX Server Motherboard (Refurbished),,,btd-048111.jpeg,btd-048111.jpeg,btd-048111.jpeg,,,,
btd-048112,X5DP8-G2,X5DP8-G2 SuperMicro Dual Socket mPGA604 Intel E7501 Chipset Intel Xeon Processors Support DDR 8x DIMM Extended-ATX Server Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Server Motherboards,223.84,5,1,"Specifications:
 <ul></ul>",<ul> <li><strong>Part No. :</strong> X5DP8-G2</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> </li> ,,"Catalog, Search",Taxable Goods,X5DP8-G2 SuperMicro Dual Socket mPGA604 Intel E7501 Chipset Intel Xeon Processors Support DDR 8x DIMM Extended-ATX Server Motherboard (Refurbished),,,btd-048112.jpeg,btd-048112.jpeg,btd-048112.jpeg,,,,
btd-041123,X7322,X7322 Dell System Board (Motherboard) for PowerEdge 2850 Server (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Server Motherboards,151.49,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Dell</li><li><strong>Manufacturer Part # :</strong> X7322</li><li><strong>Product Type :</strong> Server System Board</li><li><strong>CPU Socket Type :</strong> PGA604</li><li><strong>Supported CPU(s) :</strong> Intel Xeon (DP) ProcessorIntel Xeon Processor</li><li><strong>Clock Speed (Maximum) :</strong> 3.8 GHz</li><li><strong>FSB Speed (Maximum) :</strong> 800 MHz</li><li><strong>Chipset :</strong> Intel E7520</li><li><strong>Number of Memory Slot(s) :</strong> 6</li><li><strong>Supported Memory Standard(s) :</strong> PC2-3200 (DDR2-400)</li><li><strong>Maximum Installed Memory :</strong> 12 GB</li><li><strong>Expansion Slots :</strong> PCIPCI Express x4PCI Express x8PCI-X</li><li><strong>Storage Controller :</strong> Ultra-320 SCSI</li><li><strong>On-Board Video Controller :</strong> ATI Radeon 7000</li><li><strong>Shared Video Memory :</strong> 16 MB</li><li><strong>Network :</strong> Gigabit Ethernet</li><li><strong>Connectors/Ports :</strong> PS/2RJ-45 (Ethernet)SerialUSBVideo-Out</li><li><strong>Additional Information :</strong> Compatibility:Dell PowerEdge Servers: 2800 & 2850</li></ul>",<ul> <li><strong>Part No. :</strong> X7322</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Dell</li> ,,"Catalog, Search",Taxable Goods,X7322 Dell System Board (Motherboard) for PowerEdge 2850 Server (Refurbished),,,btd-041123.jpeg,btd-041123.jpeg,btd-041123.jpeg,Dell,,PGA604,
btd-041411,0D4921,0D4921 Dell System Board (Motherboard) for PowerEdge 2650 Server (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Server Motherboards,106.21,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Dell</li><li><strong>Manufacturer Part # :</strong> 0D4921</li><li><strong>Product Type :</strong> Server Motherboard</li></ul>",<ul> <li><strong>Part No. :</strong> 0D4921</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Dell</li> ,,"Catalog, Search",Taxable Goods,0D4921 Dell System Board (Motherboard) for PowerEdge 2650 Server (Refurbished),,,btd-041411.jpeg,btd-041411.jpeg,btd-041411.jpeg,Dell,,,
btd-041313,0D8266,0D8266 Dell System Board (Motherboard) for PowerEdge 1850 Server (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Server Motherboards,131.25,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Dell</li><li><strong>Manufacturer Part # :</strong> 0D8266</li><li><strong>Product Type :</strong> Server Motherboard</li><li><strong>Additional Information :</strong> For PowerEdge 1850</li></ul>",<ul> <li><strong>Part No. :</strong> 0D8266</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Dell</li> ,,"Catalog, Search",Taxable Goods,0D8266 Dell System Board (Motherboard) for PowerEdge 1850 Server (Refurbished),,,btd-041313.jpeg,btd-041313.jpeg,btd-041313.jpeg,Dell,,,
btd-048116,C8306,C8306 Dell System Board (Motherboard) for PowerEdge 2850 Server (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Server Motherboards,104.11,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Dell</li><li><strong>Manufacturer Part # :</strong> C8306</li><li><strong>Product Type :</strong> Server System Board</li><li><strong>CPU Socket Type :</strong> PGA604</li><li><strong>Supported CPU(s) :</strong> Intel Xeon (DP) ProcessorIntel Xeon Processor</li><li><strong>Clock Speed (Maximum) :</strong> 3.8 GHz</li><li><strong>FSB Speed (Maximum) :</strong> 800 MHz</li><li><strong>Chipset :</strong> Intel E7520</li><li><strong>Number of Memory Slot(s) :</strong> 6</li><li><strong>Supported Memory Standard(s) :</strong> PC2-3200 (DDR2-400)</li><li><strong>Maximum Installed Memory :</strong> 12 GB</li><li><strong>Expansion Slots :</strong> PCIPCI Express x4PCI Express x8PCI-X</li><li><strong>Storage Controller :</strong> Ultra-320 SCSI</li><li><strong>On-Board Video Controller :</strong> ATI Radeon 7000</li><li><strong>Shared Video Memory :</strong> 16 MB</li><li><strong>Network :</strong> Gigabit Ethernet</li><li><strong>Connectors/Ports :</strong> PS/2RJ-45 (Ethernet)SerialUSBVideo-Out</li><li><strong>Additional Information :</strong> Compatibility:Dell PowerEdge Servers: 2800 & 2850</li></ul>",<ul> <li><strong>Part No. :</strong> C8306</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Dell</li> ,,"Catalog, Search",Taxable Goods,C8306 Dell System Board (Motherboard) for PowerEdge 2850 Server (Refurbished),,,btd-048116.jpeg,btd-048116.jpeg,btd-048116.jpeg,Dell,,PGA604,
btd-048117,375-3090,375-3090 Sun V100 Motherboard 500MHz (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Server Motherboards,191.73,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Sun</li><li><strong>Manufacturer Part # :</strong> 375-3090</li></ul>",<ul> <li><strong>Part No. :</strong> 375-3090</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Sun</li> ,,"Catalog, Search",Taxable Goods,375-3090 Sun V100 Motherboard 500MHz (Refurbished),,,btd-048117.jpeg,btd-048117.jpeg,btd-048117.jpeg,Sun,,,
btd-048118,SE7320VP2D2,SE7320VP2D2 Intel SE7320VP2 Server Motherboard Intel Chipset Socket PGA-604 2 x Processor Support (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Server Motherboards,133.95,5,1,"Specifications:
 <ul></ul>",<ul> <li><strong>Part No. :</strong> SE7320VP2D2</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> </li> ,,"Catalog, Search",Taxable Goods,SE7320VP2D2 Intel SE7320VP2 Server Motherboard Intel Chipset Socket PGA-604 2 x Processor Support (Refurbished),,,btd-048118.jpeg,btd-048118.jpeg,btd-048118.jpeg,,,,
btd-048119,K7465,K7465 Dell System Board (Motherboard) for PowerEdge 2800/ 2850 Server (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Server Motherboards,212.50,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Dell</li><li><strong>Manufacturer Part # :</strong> K7465</li><li><strong>Product Type :</strong> Server Motherboard</li><li><strong>Additional Information :</strong> For PowerEdge 2800, 2850</li></ul>",<ul> <li><strong>Part No. :</strong> K7465</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Dell</li> ,,"Catalog, Search",Taxable Goods,K7465 Dell System Board (Motherboard) for PowerEdge 2800/ 2850 Server (Refurbished),,,btd-048119.jpeg,btd-048119.jpeg,btd-048119.jpeg,Dell,,,
btd-041314,0Y1861,0Y1861 Dell System Board (Motherboard) for PowerEdge 1600SC Server (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Server Motherboards,160.99,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Dell</li><li><strong>Manufacturer Part # :</strong> 0Y1861</li><li><strong>Product Type :</strong> Server Motherboard</li><li><strong>Supported CPU(s) :</strong> Intel Xeon Processor</li><li><strong>Clock Speed (Maximum) :</strong> 2.8 GHz</li><li><strong>Additional Information :</strong> For PowerEdge 1600SC</li></ul>",<ul> <li><strong>Part No. :</strong> 0Y1861</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Dell</li> ,,"Catalog, Search",Taxable Goods,0Y1861 Dell System Board (Motherboard) for PowerEdge 1600SC Server (Refurbished),,,btd-041314.jpeg,btd-041314.jpeg,btd-041314.jpeg,Dell,,,
btd-048121,501-2365,501-2365 Sun MotherBoard Sparc 10 (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Server Motherboards,191.73,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Sun</li><li><strong>Manufacturer Part # :</strong> 501-2365</li></ul>",<ul> <li><strong>Part No. :</strong> 501-2365</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Sun</li> ,,"Catalog, Search",Taxable Goods,501-2365 Sun MotherBoard Sparc 10 (Refurbished),,,btd-048121.jpeg,btd-048121.jpeg,btd-048121.jpeg,Sun,,,
btd-048122,9G788,9G788 Dell System Board (Motherboard) for PowerEdge 2550 Server (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Server Motherboards,151.49,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Dell</li><li><strong>Manufacturer Part # :</strong> 9G788</li><li><strong>Product Type :</strong> Server Motherboard</li><li><strong>Additional Information :</strong> For PowerEdge 2550</li></ul>",<ul> <li><strong>Part No. :</strong> 9G788</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Dell</li> ,,"Catalog, Search",Taxable Goods,9G788 Dell System Board (Motherboard) for PowerEdge 2550 Server (Refurbished),,,btd-048122.jpeg,btd-048122.jpeg,btd-048122.jpeg,Dell,,,
btd-048123,P4SAA,P4SAA SuperMicro for Intel Pentium 4 processor - Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Server Motherboards,261.93,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> SuperMicro</li><li><strong>Manufacturer Part # :</strong> P4SAA</li></ul>",<ul> <li><strong>Part No. :</strong> P4SAA</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> SuperMicro</li> ,,"Catalog, Search",Taxable Goods,P4SAA SuperMicro for Intel Pentium 4 processor - Motherboard (Refurbished),,,btd-048123.jpeg,btd-048123.jpeg,btd-048123.jpeg,SuperMicro,,,
btd-048124,A99386-113,A99386-113 Intel SE7501WV2SCSI Dual Socket 604 478-Pin Memory Support eATX Server Board (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Server Motherboards,904.30,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Intel</li><li><strong>Manufacturer Part # :</strong> A99386-113</li><li><strong>CPU Socket Type :</strong> PGA604</li></ul>",<ul> <li><strong>Part No. :</strong> A99386-113</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Intel</li> ,,"Catalog, Search",Taxable Goods,A99386-113 Intel SE7501WV2SCSI Dual Socket 604 478-Pin Memory Support eATX Server Board (Refurbished),,,btd-048124.jpeg,btd-048124.jpeg,btd-048124.jpeg,Intel,,PGA604,
btd-048125,SR1500ALNA,"SR1500ALNA Intel Server System Barebone Intel 5000P LGA771 Socket Xeon (Quad-core), Xeon (Dual-core) 1333MHz, 1066MHz, 667MHz Bus Speed 32GB Memory Support Gigabit Ethernet 1U Rack (Refurbished)",base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Server Motherboards,307.60,5,1,"Specifications:
 <ul></ul>",<ul> <li><strong>Part No. :</strong> SR1500ALNA</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> </li> ,,"Catalog, Search",Taxable Goods,"SR1500ALNA Intel Server System Barebone Intel 5000P LGA771 Socket Xeon (Quad-core), Xeon (Dual-core) 1333MHz, 1066MHz, 667MHz Bus Speed 32GB Memory Support Gigabit Ethernet 1U Rack (Refurbished)",,,btd-048125.jpeg,btd-048125.jpeg,btd-048125.jpeg,,,,
btd-048126,T7916,T7916 Dell System Board (Motherboard) Socket 604 for PowerEdge 2800/ 2850 Server (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Server Motherboards,121.71,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Dell</li><li><strong>Manufacturer Part # :</strong> T7916</li><li><strong>Product Type :</strong> Server System Board</li><li><strong>CPU Socket Type :</strong> PGA604</li><li><strong>Supported CPU(s) :</strong> Intel Xeon (DP) ProcessorIntel Xeon Processor</li><li><strong>Clock Speed (Maximum) :</strong> 3.8 GHz</li><li><strong>FSB Speed (Maximum) :</strong> 800 MHz</li><li><strong>Chipset :</strong> Intel E7520</li><li><strong>Number of Memory Slot(s) :</strong> 6</li><li><strong>Supported Memory Standard(s) :</strong> PC2-3200 (DDR2-400)</li><li><strong>Maximum Installed Memory :</strong> 12 GB</li><li><strong>Expansion Slots :</strong> PCIPCI Express x4PCI Express x8PCI-X</li><li><strong>Storage Controller :</strong> Ultra-320 SCSI</li><li><strong>On-Board Video Controller :</strong> ATI Radeon 7000</li><li><strong>Shared Video Memory :</strong> 16 MB</li><li><strong>Network :</strong> Gigabit Ethernet</li><li><strong>Connectors/Ports :</strong> PS/2RJ-45 (Ethernet)SerialUSBVideo-Out</li><li><strong>Additional Information :</strong> Compatibility:Dell PowerEdge Servers: 2800 & 2850</li></ul>",<ul> <li><strong>Part No. :</strong> T7916</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Dell</li> ,,"Catalog, Search",Taxable Goods,T7916 Dell System Board (Motherboard) Socket 604 for PowerEdge 2800/ 2850 Server (Refurbished),,,btd-048126.jpeg,btd-048126.jpeg,btd-048126.jpeg,Dell,,PGA604,
btd-048127,01H734,01H734 Dell System Board (Motherboard) Socket-370 for PowerEdge 1400SC Server (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Server Motherboards,785.36,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Dell</li><li><strong>Manufacturer Part # :</strong> 01H734</li><li><strong>CPU Socket Type :</strong> Socket 370</li></ul>",<ul> <li><strong>Part No. :</strong> 01H734</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Dell</li> ,,"Catalog, Search",Taxable Goods,01H734 Dell System Board (Motherboard) Socket-370 for PowerEdge 1400SC Server (Refurbished),,,btd-048127.jpeg,btd-048127.jpeg,btd-048127.jpeg,Dell,,Socket 370,
btd-048128,J3014,J3014 Dell System Board (Motherboard) for PowerEdge 1750 Server (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Server Motherboards,110.50,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Dell</li><li><strong>Manufacturer Part # :</strong> J3014</li><li><strong>Product Type :</strong> Server Motherboard</li><li><strong>Additional Information :</strong> For PowerEdge 1750</li></ul>",<ul> <li><strong>Part No. :</strong> J3014</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Dell</li> ,,"Catalog, Search",Taxable Goods,J3014 Dell System Board (Motherboard) for PowerEdge 1750 Server (Refurbished),,,btd-048128.jpeg,btd-048128.jpeg,btd-048128.jpeg,Dell,,,
btd-048129,RD848,RD848 Dell System Board (Motherboard) for PowerEdge SC430 Server (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Server Motherboards,441.97,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Dell</li><li><strong>Manufacturer Part # :</strong> RD848</li><li><strong>Product Type :</strong> Server System Board</li><li><strong>CPU Socket Type :</strong> LGA 775</li><li><strong>Supported CPU(s) :</strong> Intel Celeron D ProcessorIntel Pentium 4 ProcessorIntel Pentium D Processor</li><li><strong>Clock Speed (Maximum) :</strong> 3.2 GHz</li><li><strong>FSB Speed (Maximum) :</strong> 800 MHz</li><li><strong>Supported CPU Technologies :</strong> Dual CoreExecute Disable BitIdle StatesIntel 64 Architecture</li><li><strong>Chipset :</strong> Intel E7230</li><li><strong>Number of Memory Slot(s) :</strong> 4</li><li><strong>Supported Memory Standard(s) :</strong> PC2-4200 (DDR2-533)</li><li><strong>Maximum Installed Memory :</strong> 4 GB</li><li><strong>Expansion Slots :</strong> PCIPCI Express x1PCI Express x4PCI Express x8</li><li><strong>Storage Controller :</strong> ATA/IDESerial-ATA</li><li><strong>Network :</strong> Gigabit Ethernet</li><li><strong>Connectors/Ports :</strong> RJ-45 (Ethernet)SerialUSB 2.0Video-Out</li><li><strong>Additional Information :</strong> Compatibility:Dell PowerEdge SC430 Server</li></ul>",<ul> <li><strong>Part No. :</strong> RD848</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Dell</li> ,,"Catalog, Search",Taxable Goods,RD848 Dell System Board (Motherboard) for PowerEdge SC430 Server (Refurbished),,,btd-048129.jpeg,btd-048129.jpeg,btd-048129.jpeg,Dell,,LGA 775,
btd-048130,X5DPA-8GG,X5DPA-8GG SuperMicro Socket mPGA604 Intel E7501 Chipset ATX Server Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Server Motherboards,837.85,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> SuperMicro</li><li><strong>Manufacturer Part # :</strong> X5DPA-8GG</li><li><strong>Product Type :</strong> Server Motherboard</li></ul>",<ul> <li><strong>Part No. :</strong> X5DPA-8GG</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> SuperMicro</li> ,,"Catalog, Search",Taxable Goods,X5DPA-8GG SuperMicro Socket mPGA604 Intel E7501 Chipset ATX Server Motherboard (Refurbished),,,btd-048130.jpeg,btd-048130.jpeg,btd-048130.jpeg,SuperMicro,,,
btd-048131,4563T,4563T Dell System Board (Motherboard) for PowerEdge 2450 Server (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Server Motherboards,128.64,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Dell</li><li><strong>Manufacturer Part # :</strong> 4563T</li><li><strong>Product Type :</strong> Server Motherboard</li><li><strong>Additional Information :</strong> For PowerEdge 2450</li></ul>",<ul> <li><strong>Part No. :</strong> 4563T</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Dell</li> ,,"Catalog, Search",Taxable Goods,4563T Dell System Board (Motherboard) for PowerEdge 2450 Server (Refurbished),,,btd-048131.jpeg,btd-048131.jpeg,btd-048131.jpeg,Dell,,,
