sku,mpn,name,product_websites,attribute_set_code,product_type,storage,condition,categories,price,qty,is_in_stock,description,short_description,weight,visibility,tax_class_name,meta_title,meta_description,meta_keyword,image,small_image,thumbnail,brand,cpu_form_factor,cpu_socket,errors
btd-045632,GA-F2A88XM-HD3(rev.3.3),GA-F2A88XM-HD3(rev.3.3) Gigabyte Socket FM2+ AMD A88X Chipset AMD A-Series/ AMD Athlon Series Processors Support DDR3 2x DIMM 8x SATA 6.0Gb/s Micro-ATX Motherboard (Refurbished) GA-F2A88XM-HD3 (rev. 3.3),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Socket/Socket FM2+ Motherboards,380.73,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Gigabyte Tech</li><li><strong>Manufacturer Part # :</strong> GA-F2A88XM-HD3(rev.3.3)</li><li><strong>CPU Socket Type :</strong> Socket FM2+</li></ul>",<ul> <li><strong>Part No. :</strong> GA-F2A88XM-HD3(rev.3.3)</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Gigabyte Tech</li> ,,"Catalog, Search",Taxable Goods,GA-F2A88XM-HD3(rev.3.3) Gigabyte Socket FM2+ AMD A88X Chipset AMD A-Series/ AMD Athlon Series Processors Support DDR3 2x DIMM 8x SATA 6.0Gb/s Micro-ATX Motherboard (Refurbished) GA-F2A88XM-HD3 (rev. 3.3),,,btd-045632.jpeg,btd-045632.jpeg,btd-045632.jpeg,Gigabyte Tech,,Socket FM2+,
btd-045633,GA-F2A68HM-DS2(rev.1.1),GA-F2A68HM-DS2(rev.1.1) Gigabyte Socket FM2+ AMD A68H AMD A-Series/ AMD Athlon Series Processors Support DDR3 2x DIMM 4x SATA 6.0Gb/s Micro-ATX Motherboard (Refurbished) GA-F2A68HM-DS2 (rev. 1.1),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Socket/Socket FM2+ Motherboards,380.73,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Gigabyte Tech</li><li><strong>Manufacturer Part # :</strong> GA-F2A68HM-DS2(rev.1.1)</li><li><strong>CPU Socket Type :</strong> Socket FM2+</li></ul>",<ul> <li><strong>Part No. :</strong> GA-F2A68HM-DS2(rev.1.1)</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Gigabyte Tech</li> ,,"Catalog, Search",Taxable Goods,GA-F2A68HM-DS2(rev.1.1) Gigabyte Socket FM2+ AMD A68H AMD A-Series/ AMD Athlon Series Processors Support DDR3 2x DIMM 4x SATA 6.0Gb/s Micro-ATX Motherboard (Refurbished) GA-F2A68HM-DS2 (rev. 1.1),,,btd-045633.jpeg,btd-045633.jpeg,btd-045633.jpeg,Gigabyte Tech,,Socket FM2+,
btd-045634,MB-A78E35V,MB-A78E35V MSI A78M-E35 Socket FM2+/FM2 AMD A78 Chipset AMD Athlon/ A-Series Processors Support DDR3 2x DIMM 6x SATA 6.0Gb/s Micro-ATX Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Socket/Socket FM2+ Motherboards,114.82,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> MSI</li><li><strong>Manufacturer Part # :</strong> MB-A78E35V</li><li><strong>Product Type :</strong> System Board</li><li><strong>Form Factor :</strong> Micro ATX</li><li><strong>CPU Socket Type :</strong> Socket FM2/FM2+</li><li><strong>Supported CPU(s) :</strong> AMD A-Series ProcessorAMD Athlon Processor</li><li><strong>Chipset :</strong> AMD A78</li><li><strong>Number of Memory Slot(s) :</strong> 2</li><li><strong>Number of Memory Channel(s) :</strong> 2</li><li><strong>Supported Memory Standard(s) :</strong> PC3-10600 (DDR3-1333)PC3-12800 (DDR3-1600)PC3-14900 (DDR3-1866)</li><li><strong>Maximum Installed Memory :</strong> 32 GB</li><li><strong>Expansion Slots :</strong> PCI-E 3.0 x16PCI-E x1</li><li><strong>Storage Controller :</strong> SATA 6.0 Gbps</li><li><strong>Audio Controller :</strong> Realtek ALC887</li><li><strong>Connectors/Ports :</strong> 24-pin ATX Power ConnectorChassis Fan ConnectorCPU Fan ConnectorDVI-DHDMIParallelPS/2 KeyboardPS/2 MouseSerialTPM HeaderUSB 2.0USB 3.0VGA</li></ul>",<ul> <li><strong>Part No. :</strong> MB-A78E35V</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> MSI</li> ,,"Catalog, Search",Taxable Goods,MB-A78E35V MSI A78M-E35 Socket FM2+/FM2 AMD A78 Chipset AMD Athlon/ A-Series Processors Support DDR3 2x DIMM 6x SATA 6.0Gb/s Micro-ATX Motherboard (Refurbished),,,btd-045634.jpeg,btd-045634.jpeg,btd-045634.jpeg,MSI,Micro ATX,Socket FM2/FM2+,
btd-045635,A68MDE,A68MDE Biostar Socket FM2+ AMD A68H Chipset AMD A-Series/ AMD E2-Series Processors Support DDR3 2x DIMM 4x SATA3 6.0Gb/s Micro-ATX Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Socket/Socket FM2+ Motherboards,151.49,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Biostar</li><li><strong>Manufacturer Part # :</strong> A68MDE</li><li><strong>CPU Socket Type :</strong> Socket FM2+</li></ul>",<ul> <li><strong>Part No. :</strong> A68MDE</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Biostar</li> ,,"Catalog, Search",Taxable Goods,A68MDE Biostar Socket FM2+ AMD A68H Chipset AMD A-Series/ AMD E2-Series Processors Support DDR3 2x DIMM 4x SATA3 6.0Gb/s Micro-ATX Motherboard (Refurbished),,,btd-045635.jpeg,btd-045635.jpeg,btd-045635.jpeg,Biostar,,Socket FM2+,
btd-045636,A55BM-K,A55BM-K ASUS Socket FM2+ AMD A55 Chipset AMD Athlon/A- Series Processors Support DDR3 2x DIMM 4x SATA 3.0Gb/s Micro ATX Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Socket/Socket FM2+ Motherboards,118.64,5,1,"Specifications:
 <ul></ul>",<ul> <li><strong>Part No. :</strong> A55BM-K</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> </li> ,,"Catalog, Search",Taxable Goods,A55BM-K ASUS Socket FM2+ AMD A55 Chipset AMD Athlon/A- Series Processors Support DDR3 2x DIMM 4x SATA 3.0Gb/s Micro ATX Motherboard (Refurbished),,,btd-045636.jpeg,btd-045636.jpeg,btd-045636.jpeg,,,,
btd-045637,MB-A68HM-E,MB-A68HM-E ASUS A68HM-E Socket FM2+ AMD A68 FCH Chipset AMD Athlon/A-Series Processors Support DDR3 2x DIMM 4x SATA 6.0Gb/s mATX Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Socket/Socket FM2+ Motherboards,114.82,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> ASUS</li><li><strong>Manufacturer Part # :</strong> MB-A68HM-E</li><li><strong>Product Type :</strong> System Board</li><li><strong>Form Factor :</strong> Micro ATX</li><li><strong>CPU Socket Type :</strong> Socket FM2+</li><li><strong>Supported CPU(s) :</strong> AMD A-Series ProcessorAMD Athlon Processor</li><li><strong>Chipset :</strong> AMD A68H FCH</li><li><strong>Number of Memory Slot(s) :</strong> 2</li><li><strong>Number of Memory Channel(s) :</strong> 2</li><li><strong>Supported Memory Standard(s) :</strong> PC3-10600 (DDR3-1333)PC3-12800 (DDR3-1600)PC3-14900 (DDR3-1866)PC3-19200 (DDR3-2400)PC3-8500 (DDR3-1066)</li><li><strong>Maximum Installed Memory :</strong> 32 GB</li><li><strong>Expansion Slots :</strong> PCIPCI-E 2.0 x1PCI-E 2.0 x16PCI-E 3.0 x16</li><li><strong>Storage Controller :</strong> SATA 6.0 Gbps</li><li><strong>Audio Controller :</strong> Realtek ALC887-VD</li><li><strong>Network :</strong> Gigabit Ethernet</li><li><strong>Connectors/Ports :</strong> Audio-InAudio-OutD-SubDVIPS/2 KeyboardPS/2 MouseTPM HeaderUSB 3.0USB 3.1</li><li><strong>Connectors/Ports Details :</strong> Back I/O Ports1 x PS/2 keyboard (purple)1 x PS/2 mouse (green)1 x DVI1 x D-Sub1 x LAN (RJ45) port(s)2 x USB 3.1 Gen 12 x USB 2.03 x Audio jack(s)Internal I/O Ports2 x USB 2.0 connector(s) support(s) additional 4 USB 2.0 port(s)1 x TPM connector(s)1 x COM port(s) connector(s)4 x SATA 6Gb/s connector(s)1 x CPU Fan connector(s)1 x Chassis Fan connector(s)1 x S/PDIF out header(s)1 x 24-pin EATX Power connector(s)1 x 4-pin ATX 12V Power connector(s)1 x Front panel audio connector(s) (AAFP)1 x Internal speaker connector(s)1 x System panel(s)</li></ul>",<ul> <li><strong>Part No. :</strong> MB-A68HM-E</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> ASUS</li> ,,"Catalog, Search",Taxable Goods,MB-A68HM-E ASUS A68HM-E Socket FM2+ AMD A68 FCH Chipset AMD Athlon/A-Series Processors Support DDR3 2x DIMM 4x SATA 6.0Gb/s mATX Motherboard (Refurbished),,,btd-045637.jpeg,btd-045637.jpeg,btd-045637.jpeg,ASUS,Micro ATX,Socket FM2+,
btd-045638,A58M-E-A1,A58M-E-A1 ASUS A58M-E Socket FM2+ AMD A58 Chipset AMD Athlon/ AMD A-Series Processors Support DDR3 2x DIMM 6x SATA 3.0Gb/s Micro-ATX Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Socket/Socket FM2+ Motherboards,112.62,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> ASUS</li><li><strong>Manufacturer Part # :</strong> A58M-E-A1</li><li><strong>Product Type :</strong> System Board</li><li><strong>Form Factor :</strong> Micro ATX</li><li><strong>CPU Socket Type :</strong> Socket FM2+</li><li><strong>Supported CPU(s) :</strong> AMD A-Series ProcessorAMD Athlon Processor</li><li><strong>Chipset :</strong> AMD A58</li><li><strong>Number of Memory Slot(s) :</strong> 2</li><li><strong>Number of Memory Channel(s) :</strong> 2</li><li><strong>Supported Memory Standard(s) :</strong> PC3-10600 (DDR3-1333)PC3-12800 (DDR3-1600)PC3-14900 (DDR3-1866)PC3-19200 (DDR3-2400)PC3-8500 (DDR3-1066)</li><li><strong>Maximum Installed Memory :</strong> 32 GB</li><li><strong>Expansion Slots :</strong> PCIPCI-E 2.0 x1PCI-E 2.0 x16PCI-E 3.0 x16</li><li><strong>Storage Controller :</strong> SATA 3.0 Gbps</li><li><strong>Network :</strong> Gigabit Ethernet</li><li><strong>Connectors/Ports :</strong> Audio-InAudio-OutChassis Fan ConnectorCPU Fan ConnectorPS/2 KeyboardPS/2 MouseRJ-45USB 2.0</li><li><strong>Connectors/Ports Details :</strong> Back I/O Ports1 x PS/2 keyboard (purple)1 x PS/2 mouse (green)1 x DVI1 x D-Sub1 x LAN (RJ45) port(s)4 x USB 2.03 x Audio jack(s)Internal I/O Ports2 x USB 2.0 connector(s) support(s) additional 4 USB 2.0 port(s)1 x TPM header1 x COM port(s) connector(s)6 x SATA 3Gb/s connector(s)1 x CPU Fan connector(s)1 x Chassis Fan connector(s)1 x S/PDIF out header(s)1 x 24-pin EATX Power connector(s)1 x 4-pin ATX 12V Power connector(s)1 x Front panel audio connector(s) (AAFP)1 x Internal speaker connector(s)1 x System panel(s)</li></ul>",<ul> <li><strong>Part No. :</strong> A58M-E-A1</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> ASUS</li> ,,"Catalog, Search",Taxable Goods,A58M-E-A1 ASUS A58M-E Socket FM2+ AMD A58 Chipset AMD Athlon/ AMD A-Series Processors Support DDR3 2x DIMM 6x SATA 3.0Gb/s Micro-ATX Motherboard (Refurbished),,,btd-045638.jpeg,btd-045638.jpeg,btd-045638.jpeg,ASUS,Micro ATX,Socket FM2+,
btd-045639,GA-F2A88XM-DS2,GA-F2A88XM-DS2 Gigabyte Socket FM2+ AMD A88X AMD A-Series/ Athlon Processors Support DDR3 2x DIMM 4x SATA 6.0Gb/s Micro-ATX Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Socket/Socket FM2+ Motherboards,116.09,5,1,"Specifications:
 <ul></ul>",<ul> <li><strong>Part No. :</strong> GA-F2A88XM-DS2</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> </li> ,,"Catalog, Search",Taxable Goods,GA-F2A88XM-DS2 Gigabyte Socket FM2+ AMD A88X AMD A-Series/ Athlon Processors Support DDR3 2x DIMM 4x SATA 6.0Gb/s Micro-ATX Motherboard (Refurbished),,,btd-045639.jpeg,btd-045639.jpeg,btd-045639.jpeg,,,,
btd-045640,A68HME33V2,A68HME33V2 MSI A68HM-E33 V2 Socket FM2+ AMD A68H Chipset AMD Athlon/ A-Series Processors Support DDR3 2x DIMM 4x SATA 6.0Gb/s Micro-ATX Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Socket/Socket FM2+ Motherboards,151.49,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> MSI</li><li><strong>Manufacturer Part # :</strong> A68HME33V2</li><li><strong>Product Type :</strong> System Board</li><li><strong>Form Factor :</strong> Micro ATX</li><li><strong>CPU Socket Type :</strong> Socket FM2+</li><li><strong>Supported CPU(s) :</strong> AMD A-Series ProcessorAMD Athlon Processor</li><li><strong>Chipset :</strong> AMD A68H FCH</li><li><strong>Number of Memory Slot(s) :</strong> 2</li><li><strong>Number of Memory Channel(s) :</strong> 2</li><li><strong>Supported Memory Standard(s) :</strong> PC3-10600 (DDR3-1333)PC3-12800 (DDR3-1600)PC3-14900 (DDR3-1866)</li><li><strong>Maximum Installed Memory :</strong> 32 GB</li><li><strong>Expansion Slots :</strong> PCI-E 2.0 x16PCI-E 3.0 x16</li><li><strong>Storage Controller :</strong> SATA 6.0 Gbps</li><li><strong>Audio Controller :</strong> Realtek ALC887</li><li><strong>Connectors/Ports :</strong> Chassis Fan ConnectorCPU Fan ConnectorHDMIPS/2 KeyboardPS/2 MouseRJ-45SerialTPM HeaderUSB 2.0USB 3.0VGA</li></ul>",<ul> <li><strong>Part No. :</strong> A68HME33V2</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> MSI</li> ,,"Catalog, Search",Taxable Goods,A68HME33V2 MSI A68HM-E33 V2 Socket FM2+ AMD A68H Chipset AMD Athlon/ A-Series Processors Support DDR3 2x DIMM 4x SATA 6.0Gb/s Micro-ATX Motherboard (Refurbished),,,btd-045640.jpeg,btd-045640.jpeg,btd-045640.jpeg,MSI,Micro ATX,Socket FM2+,
btd-045641,GA-F2A88XM-HD3(rev.2.3),GA-F2A88XM-HD3(rev.2.3) Gigabyte Socket FM2+ AMD A88X Chipset AMD A-Series/ AMD Athlon Series Processors Support DDR3 2x DIMM 8x SATA 6.0Gb/s Micro-ATX Motherboard (Refurbished) GA-F2A88XM-HD3 (rev. 2.3),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Socket/Socket FM2+ Motherboards,380.73,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Gigabyte Tech</li><li><strong>Manufacturer Part # :</strong> GA-F2A88XM-HD3(rev.2.3)</li><li><strong>CPU Socket Type :</strong> Socket FM2+</li></ul>",<ul> <li><strong>Part No. :</strong> GA-F2A88XM-HD3(rev.2.3)</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Gigabyte Tech</li> ,,"Catalog, Search",Taxable Goods,GA-F2A88XM-HD3(rev.2.3) Gigabyte Socket FM2+ AMD A88X Chipset AMD A-Series/ AMD Athlon Series Processors Support DDR3 2x DIMM 8x SATA 6.0Gb/s Micro-ATX Motherboard (Refurbished) GA-F2A88XM-HD3 (rev. 2.3),,,btd-045641.jpeg,btd-045641.jpeg,btd-045641.jpeg,Gigabyte Tech,,Socket FM2+,
btd-045642,A78M-E,A78M-E ASUS Socket FM2+ AMD A78 Chipset AMD Athlon/ AMD A-Series Processor Support DDR3 2x DIMM 6x SATA 6.0G/s Micro-ATX Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Socket/Socket FM2+ Motherboards,117.37,5,1,"Specifications:
 <ul></ul>",<ul> <li><strong>Part No. :</strong> A78M-E</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> </li> ,,"Catalog, Search",Taxable Goods,A78M-E ASUS Socket FM2+ AMD A78 Chipset AMD Athlon/ AMD A-Series Processor Support DDR3 2x DIMM 6x SATA 6.0G/s Micro-ATX Motherboard (Refurbished),,,btd-045642.jpeg,btd-045642.jpeg,btd-045642.jpeg,,,,
btd-045643,GA-F2A68HM-S1,GA-F2A68HM-S1 Gigabyte Socket FM2+ AMD A68H Chipset AMD A-Series/ Athlon Series Processors Support DDR3 2x DIMM 4x SATA 6.0Gb/s Micro-ATX Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Socket/Socket FM2+ Motherboards,380.73,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Gigabyte Tech</li><li><strong>Manufacturer Part # :</strong> GA-F2A68HM-S1</li><li><strong>Product Type :</strong> System Board</li><li><strong>Form Factor :</strong> Micro ATX</li><li><strong>Supported CPU(s) :</strong> AMD Athlon Processor</li><li><strong>Supported Memory Standard(s) :</strong> PC3-10600 (DDR3-1333)PC3-12800 (DDR3-1600)</li><li><strong>Expansion Slots :</strong> PCI Express x1PCI Express x16</li><li><strong>Storage Controller :</strong> Serial-ATA 6.0 Gbps</li><li><strong>Network :</strong> Gigabit Ethernet</li><li><strong>Connectors/Ports :</strong> RJ-45 (Ethernet)USB 1.1USB 2.0USB 3.0</li></ul>",<ul> <li><strong>Part No. :</strong> GA-F2A68HM-S1</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Gigabyte Tech</li> ,,"Catalog, Search",Taxable Goods,GA-F2A68HM-S1 Gigabyte Socket FM2+ AMD A68H Chipset AMD A-Series/ Athlon Series Processors Support DDR3 2x DIMM 4x SATA 6.0Gb/s Micro-ATX Motherboard (Refurbished),,,btd-045643.jpeg,btd-045643.jpeg,btd-045643.jpeg,Gigabyte Tech,Micro ATX,,
btd-045644,GA-F2A88XM-HD3 (rev. 3.0),GA-F2A88XM-HD3 (rev. 3.0) Gigabyte Socket FM2+ AMD A88X Chipset AMD A-Series/ Athlon Series Processors Support DDR3 2x DIMM 8x SATA 6.0Gb/s Micro-ATX Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Socket/Socket FM2+ Motherboards,380.73,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Gigabyte Tech</li><li><strong>Manufacturer Part # :</strong> GA-F2A88XM-HD3 (rev. 3.0)</li><li><strong>CPU Socket Type :</strong> Socket FM2+</li></ul>",<ul> <li><strong>Part No. :</strong> GA-F2A88XM-HD3 (rev. 3.0)</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Gigabyte Tech</li> ,,"Catalog, Search",Taxable Goods,GA-F2A88XM-HD3 (rev. 3.0) Gigabyte Socket FM2+ AMD A88X Chipset AMD A-Series/ Athlon Series Processors Support DDR3 2x DIMM 8x SATA 6.0Gb/s Micro-ATX Motherboard (Refurbished),,,btd-045644.jpeg,btd-045644.jpeg,btd-045644.jpeg,Gigabyte Tech,,Socket FM2+,
btd-045645,GA-F2A88X-D3H,GA-F2A88X-D3H Gigabyte Socket FM2+ AMD A88X Chipset AMD A-Series/ AMD Athlon Series Processors Support DDR3 4x DIMM 8x SATA 6.0Gb/s ATX Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Socket/Socket FM2+ Motherboards,145.44,5,1,"Specifications:
 <ul></ul>",<ul> <li><strong>Part No. :</strong> GA-F2A88X-D3H</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> </li> ,,"Catalog, Search",Taxable Goods,GA-F2A88X-D3H Gigabyte Socket FM2+ AMD A88X Chipset AMD A-Series/ AMD Athlon Series Processors Support DDR3 4x DIMM 8x SATA 6.0Gb/s ATX Motherboard (Refurbished),,,btd-045645.jpeg,btd-045645.jpeg,btd-045645.jpeg,,,,
btd-045646,A68HME,A68HME ASUS A68HM-E Socket FM2+ AMD A68 FCH Chipset AMD Athlon/A-Series Processors Support DDR3 2x DIMM 4x SATA 6.0Gb/s mATX Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Socket/Socket FM2+ Motherboards,112.62,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> ASUS</li><li><strong>Manufacturer Part # :</strong> A68HME</li><li><strong>Product Type :</strong> System Board</li><li><strong>Form Factor :</strong> Micro ATX</li><li><strong>CPU Socket Type :</strong> Socket FM2+</li><li><strong>Supported CPU(s) :</strong> AMD A-Series ProcessorAMD Athlon Processor</li><li><strong>Chipset :</strong> AMD A68H FCH</li><li><strong>Number of Memory Slot(s) :</strong> 2</li><li><strong>Number of Memory Channel(s) :</strong> 2</li><li><strong>Supported Memory Standard(s) :</strong> PC3-10600 (DDR3-1333)PC3-12800 (DDR3-1600)PC3-14900 (DDR3-1866)PC3-19200 (DDR3-2400)PC3-8500 (DDR3-1066)</li><li><strong>Maximum Installed Memory :</strong> 32 GB</li><li><strong>Expansion Slots :</strong> PCIPCI-E 2.0 x1PCI-E 2.0 x16PCI-E 3.0 x16</li><li><strong>Storage Controller :</strong> SATA 6.0 Gbps</li><li><strong>Audio Controller :</strong> Realtek ALC887-VD</li><li><strong>Network :</strong> Gigabit Ethernet</li><li><strong>Connectors/Ports :</strong> Audio-InAudio-OutD-SubDVIPS/2 KeyboardPS/2 MouseTPM HeaderUSB 3.0USB 3.1</li><li><strong>Connectors/Ports Details :</strong> Back I/O Ports1 x PS/2 keyboard (purple)1 x PS/2 mouse (green)1 x DVI1 x D-Sub1 x LAN (RJ45) port(s)2 x USB 3.1 Gen 12 x USB 2.03 x Audio jack(s)Internal I/O Ports2 x USB 2.0 connector(s) support(s) additional 4 USB 2.0 port(s)1 x TPM connector(s)1 x COM port(s) connector(s)4 x SATA 6Gb/s connector(s)1 x CPU Fan connector(s)1 x Chassis Fan connector(s)1 x S/PDIF out header(s)1 x 24-pin EATX Power connector(s)1 x 4-pin ATX 12V Power connector(s)1 x Front panel audio connector(s) (AAFP)1 x Internal speaker connector(s)1 x System panel(s)</li></ul>",<ul> <li><strong>Part No. :</strong> A68HME</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> ASUS</li> ,,"Catalog, Search",Taxable Goods,A68HME ASUS A68HM-E Socket FM2+ AMD A68 FCH Chipset AMD Athlon/A-Series Processors Support DDR3 2x DIMM 4x SATA 6.0Gb/s mATX Motherboard (Refurbished),,,btd-045646.jpeg,btd-045646.jpeg,btd-045646.jpeg,ASUS,Micro ATX,Socket FM2+,
btd-045647,90MB0I20-M0EAY0,90MB0I20-M0EAY0 ASUS Socket FM2+ AMD A55 Chipset AMD Athlon/ A-Series Processors Support DDR3 2x DIMM 4x SATA 3.0Gb/s Micro-ATX Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Socket/Socket FM2+ Motherboards,151.49,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> ASUS</li><li><strong>Manufacturer Part # :</strong> 90MB0I20-M0EAY0</li><li><strong>Product Type :</strong> System Board</li><li><strong>Form Factor :</strong> Micro ATX</li><li><strong>CPU Socket Type :</strong> Socket FM2+</li><li><strong>Supported CPU(s) :</strong> AMD A-Series ProcessorAMD Athlon Processor</li><li><strong>Supported CPU Technologies :</strong> Intel Turbo Boost Technology</li><li><strong>Number of Memory Slot(s) :</strong> 2</li><li><strong>Number of Memory Channel(s) :</strong> 2</li><li><strong>Supported Memory Standard(s) :</strong> PC3-10600 (DDR3-1333)PC3-12800 (DDR3-1600)PC3-14900 (DDR3-1866)</li><li><strong>Maximum Installed Memory :</strong> 32GB
16GB</li><li><strong>Expansion Slots :</strong> PCI-E 2.0 x1PCI-E 2.0 x16PCI-E 3.0 x16</li><li><strong>Expansion Slots Details :</strong> 1 x PCIe 3.0/2.0 x16 *21 x PCIe 2.0 x11 x PCI</li><li><strong>Storage Controller :</strong> SATA 3.0 Gbps</li><li><strong>Audio Controller :</strong> Realtek ALC887-VD</li><li><strong>Network :</strong> Gigabit Ethernet</li><li><strong>Connectors/Ports :</strong> Audio-InAudio-OutChassis Fan ConnectorCOMCPU Fan ConnectorD-SubPS/2 KeyboardPS/2 MouseRJ-45TPM HeaderUSB 2.0</li><li><strong>Connectors/Ports Details :</strong> Internal I/O Connectors2 x USB 2.0 connector(s) support(s) additional 4 USB 2.0 port(s)1 x COM port(s) connector(s)4 x SATA 3Gb/s connector(s)1 x CPU Fan connector(s)1 x Chassis Fan connector(s)1 x S/PDIF out header(s)1 x 24-pin EATX Power connector(s)1 x 4-pin ATX 12V Power connector(s)1 x Front panel audio connector(s) (AAFP)1 x Internal speaker connector(s)1 x System panel(s)Back I/O Ports1 x PS/2 keyboard (purple)1 x PS/2 mouse (green)1 x DVI1 x D-Sub1 x LAN (RJ45) port(s)4 x USB 2.03 x Audio jack(s)</li></ul>",<ul> <li><strong>Part No. :</strong> 90MB0I20-M0EAY0</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> ASUS</li> ,,"Catalog, Search",Taxable Goods,90MB0I20-M0EAY0 ASUS Socket FM2+ AMD A55 Chipset AMD Athlon/ A-Series Processors Support DDR3 2x DIMM 4x SATA 3.0Gb/s Micro-ATX Motherboard (Refurbished),,,btd-045647.jpeg,btd-045647.jpeg,btd-045647.jpeg,ASUS,Micro ATX,Socket FM2+,
