sku,mpn,name,product_websites,attribute_set_code,product_type,storage,condition,categories,price,qty,is_in_stock,description,short_description,weight,visibility,tax_class_name,meta_title,meta_description,meta_keyword,image,small_image,thumbnail,brand,cpu_form_factor,cpu_socket,errors
btd-046071,ROG RAMPAGE VI EXTREME OMEGA,ROG RAMPAGE VI EXTREME OMEGA ASUS Socket 2066 Intel X299 Chipset Core X-Series Processors Support DDR4 8x DIMM 6x SATA 6.0Gb/s Extended-ATX Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Chipset/Intel X299 Chipset Motherboards,361.93,5,1,"Specifications:
 <ul></ul>",<ul> <li><strong>Part No. :</strong> ROG RAMPAGE VI EXTREME OMEGA</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> </li> ,,"Catalog, Search",Taxable Goods,ROG RAMPAGE VI EXTREME OMEGA ASUS Socket 2066 Intel X299 Chipset Core X-Series Processors Support DDR4 8x DIMM 6x SATA 6.0Gb/s Extended-ATX Motherboard (Refurbished),,,btd-046071.jpeg,btd-046071.jpeg,btd-046071.jpeg,,,,
btd-046072,X299X DESIGNARE 10G,X299X DESIGNARE 10G Gigabyte Socket LGA 2066 Intel X299 Express Chipset Core i9 X Series Processors Support DDR4 8x DIMM 8x SATA 6.0Gb/s E-ATX Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Chipset/Intel X299 Chipset Motherboards,615.99,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Gigabyte Tech</li><li><strong>Manufacturer Part # :</strong> X299X DESIGNARE 10G</li></ul>",<ul> <li><strong>Part No. :</strong> X299X DESIGNARE 10G</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Gigabyte Tech</li> ,,"Catalog, Search",Taxable Goods,X299X DESIGNARE 10G Gigabyte Socket LGA 2066 Intel X299 Express Chipset Core i9 X Series Processors Support DDR4 8x DIMM 8x SATA 6.0Gb/s E-ATX Motherboard (Refurbished),,,btd-046072.jpeg,btd-046072.jpeg,btd-046072.jpeg,Gigabyte Tech,,,
btd-046073,X299X DESIGNARE 10G rev. 1.0,X299X DESIGNARE 10G rev. 1.0 Gigabyte Socket LGA 2066 Intel X299 Express Chipset Core i9 X Series Processors Support DDR4 8x DIMM 8x SATA 6.0Gb/s E-ATX Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Chipset/Intel X299 Chipset Motherboards,615.99,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Gigabyte Tech</li><li><strong>Manufacturer Part # :</strong> X299X DESIGNARE 10G rev. 1.0</li></ul>",<ul> <li><strong>Part No. :</strong> X299X DESIGNARE 10G rev. 1.0</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Gigabyte Tech</li> ,,"Catalog, Search",Taxable Goods,X299X DESIGNARE 10G rev. 1.0 Gigabyte Socket LGA 2066 Intel X299 Express Chipset Core i9 X Series Processors Support DDR4 8x DIMM 8x SATA 6.0Gb/s E-ATX Motherboard (Refurbished),,,btd-046073.jpeg,btd-046073.jpeg,btd-046073.jpeg,Gigabyte Tech,,,
btd-046074,X299 AORUS Gaming 3 (rev. 1.0),X299 AORUS Gaming 3 (rev. 1.0) Gigabyte Socket LGA 2066 Intel X299 Express Chipset Core X-Series Processors Support DDR4 8x DIMM 8x SATA 6.0Gb/s ATX Motherboard  (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Chipset/Intel X299 Chipset Motherboards,380.73,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Gigabyte Tech</li><li><strong>Manufacturer Part # :</strong> X299 AORUS Gaming 3 (rev. 1.0)</li><li><strong>CPU Socket Type :</strong> LGA 2066</li></ul>",<ul> <li><strong>Part No. :</strong> X299 AORUS Gaming 3 (rev. 1.0)</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Gigabyte Tech</li> ,,"Catalog, Search",Taxable Goods,X299 AORUS Gaming 3 (rev. 1.0) Gigabyte Socket LGA 2066 Intel X299 Express Chipset Core X-Series Processors Support DDR4 8x DIMM 8x SATA 6.0Gb/s ATX Motherboard  (Refurbished),,,btd-046074.jpeg,btd-046074.jpeg,btd-046074.jpeg,Gigabyte Tech,,LGA 2066,
btd-046076,Pro WS X299 SAGE II,Pro WS X299 SAGE II ASUS Socket LGA 2066 Intel X299 Chipset Core X-Series Processors Support DDR4 8x DIMM 8x SATA 6.0Gb/s CEB Server Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Chipset/Intel X299 Chipset Motherboards,987.50,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> ASUS</li><li><strong>Manufacturer Part # :</strong> Pro WS X299 SAGE II</li></ul>",<ul> <li><strong>Part No. :</strong> Pro WS X299 SAGE II</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> ASUS</li> ,,"Catalog, Search",Taxable Goods,Pro WS X299 SAGE II ASUS Socket LGA 2066 Intel X299 Chipset Core X-Series Processors Support DDR4 8x DIMM 8x SATA 6.0Gb/s CEB Server Motherboard (Refurbished),,,btd-046076.jpeg,btd-046076.jpeg,btd-046076.jpeg,ASUS,,,
btd-046079,X299 WSI/IPMI,X299 WSI/IPMI ASRock Socket LGA 2066 Intel X299 Chipset Core X-Series Processors Support DDR4 4x DIMM 4x SATA3 6.0Gb/s Mini-ITX Server Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Chipset/Intel X299 Chipset Motherboards,629.75,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> ASRock</li><li><strong>Manufacturer Part # :</strong> X299 WSI/IPMI</li><li><strong>Product Type :</strong> System Board</li><li><strong>Form Factor :</strong> Mini-ITX</li><li><strong>CPU Socket Type :</strong> LGA 2066</li><li><strong>Supported CPU(s) :</strong> Intel Core X-Series Processor</li><li><strong>Chipset :</strong> Intel X299</li><li><strong>Number of Memory Slot(s) :</strong> 4</li><li><strong>Number of Memory Channel(s) :</strong> 4</li><li><strong>Supported Memory Standard(s) :</strong> PC4-17000 (DDR4-2133)PC4-19200 (DDR4-2400)PC4-21333 (DDR4-2666)</li><li><strong>Maximum Installed Memory :</strong> 16 GB</li><li><strong>Expansion Slots :</strong> PCI-E 3.0 x16</li><li><strong>Storage Controller :</strong> SATA 3.0 Gbps</li><li><strong>Network :</strong> Gigabit Ethernet</li><li><strong>Connectors/Ports :</strong> 24-pin ATX Power Connector8-pin 12V Power ConnectorD-SubPS/2 KeyboardPS/2 MouseRJ-45VGA</li></ul>",<ul> <li><strong>Part No. :</strong> X299 WSI/IPMI</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> ASRock</li> ,,"Catalog, Search",Taxable Goods,X299 WSI/IPMI ASRock Socket LGA 2066 Intel X299 Chipset Core X-Series Processors Support DDR4 4x DIMM 4x SATA3 6.0Gb/s Mini-ITX Server Motherboard (Refurbished),,,btd-046079.jpeg,btd-046079.jpeg,btd-046079.jpeg,ASRock,Mini-ITX,LGA 2066,
btd-046080,MBD-C9X299-RPGF,MBD-C9X299-RPGF SuperMicro C9X299-RPGF Socket LGA 2066 Intel X299 Chipset Core i5 X-Series/ Core i7 X-Series/ Core i9 Extreme X-Series/ Core i9 X-Series Processors Support DDR4 8x DIMM 6x SATA3 6.0Gb/s ATX Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Chipset/Intel X299 Chipset Motherboards,567.37,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> SuperMicro</li><li><strong>Manufacturer Part # :</strong> MBD-C9X299-RPGF</li><li><strong>Product Type :</strong> System Board</li><li><strong>Form Factor :</strong> ATX</li><li><strong>CPU Socket Type :</strong> LGA 2066</li><li><strong>Supported CPU(s) :</strong> Intel Core i7 X SeriesIntel Core i9 Extreme X-SeriesIntel Core i9 X-Series</li><li><strong>Chipset :</strong> Intel X299</li><li><strong>Number of Memory Slot(s) :</strong> 8</li><li><strong>Supported Memory Standard(s) :</strong> PC4-14900 (DDR4-1866)PC4-17000 (DDR4-2133)PC4-19200 (DDR4-2400)PC4-23466 (DDR4-2933)</li><li><strong>Maximum Installed Memory :</strong> 256 GB</li><li><strong>Expansion Slots :</strong> PCI-E 3.0 x16PCI-E 3.0 x4</li><li><strong>Storage Controller :</strong> SATA 6.0 Gbps</li><li><strong>Network :</strong> Gigabit Ethernet</li><li><strong>Connectors/Ports :</strong> Chassis Fan ConnectorCOMCPU Fan ConnectorTPM HeaderUSB 2.0VGA</li></ul>",<ul> <li><strong>Part No. :</strong> MBD-C9X299-RPGF</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> SuperMicro</li> ,,"Catalog, Search",Taxable Goods,MBD-C9X299-RPGF SuperMicro C9X299-RPGF Socket LGA 2066 Intel X299 Chipset Core i5 X-Series/ Core i7 X-Series/ Core i9 Extreme X-Series/ Core i9 X-Series Processors Support DDR4 8x DIMM 6x SATA3 6.0Gb/s ATX Motherboard (Refurbished),,,btd-046080.jpeg,btd-046080.jpeg,btd-046080.jpeg,SuperMicro,ATX,LGA 2066,
btd-046081,X299 PRO,X299 PRO MSI Socket LGA 2066 Intel X299 Chipset Core i9 Processors Support DDR4 8x DIMM 6x SATA3 6.0Gb/s ATX Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Chipset/Intel X299 Chipset Motherboards,481.49,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> MSI</li><li><strong>Manufacturer Part # :</strong> X299 PRO</li></ul>",<ul> <li><strong>Part No. :</strong> X299 PRO</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> MSI</li> ,,"Catalog, Search",Taxable Goods,X299 PRO MSI Socket LGA 2066 Intel X299 Chipset Core i9 Processors Support DDR4 8x DIMM 6x SATA3 6.0Gb/s ATX Motherboard (Refurbished),,,btd-046081.jpeg,btd-046081.jpeg,btd-046081.jpeg,MSI,,,
btd-047513,Z370M GAMING PRO AC,Z370M GAMING PRO AC MSI Socket LGA 1151 Intel Z370 Chipset 8th Generation Core i7 / i5 / i3 / Pentium / Celeron Processors Support DDR4 4x DIMM 4x SATA 6.0Gb/s Micro-ATX Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Chipset/Intel Z370 Chipset Motherboards,232.85,5,1,"Specifications:
 <ul></ul>",<ul> <li><strong>Part No. :</strong> Z370M GAMING PRO AC</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> </li> ,,"Catalog, Search",Taxable Goods,Z370M GAMING PRO AC MSI Socket LGA 1151 Intel Z370 Chipset 8th Generation Core i7 / i5 / i3 / Pentium / Celeron Processors Support DDR4 4x DIMM 4x SATA 6.0Gb/s Micro-ATX Motherboard (Refurbished),,,btd-047513.jpeg,btd-047513.jpeg,btd-047513.jpeg,,,,
btd-050565,Z370AORUSULTRAGAMINGWIFI-OP(rev.1.0),Z370AORUSULTRAGAMINGWIFI-OP(rev.1.0) Gigabyte Socket LGA 1151 Intel Z370 Express Chipset 8th Generation Core i7 / i5 / i3 Processors Support DDR4 4x DIMM 6x SATA 6.0Gb/s ATX Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Chipset/Intel Z370 Chipset Motherboards,380.73,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Gigabyte Tech</li><li><strong>Manufacturer Part # :</strong> Z370AORUSULTRAGAMINGWIFI-OP(rev.1.0)</li><li><strong>Product Type :</strong> System Board</li><li><strong>Form Factor :</strong> ATX</li><li><strong>CPU Socket Type :</strong> LGA 1151</li><li><strong>Supported CPU(s) :</strong> Intel Core i3 ProcessorIntel Core i5 ProcessorIntel Core i7 Processor</li><li><strong>Chipset :</strong> Intel Z370</li><li><strong>Number of Memory Slot(s) :</strong> 4</li><li><strong>Number of Memory Channel(s) :</strong> 2</li><li><strong>Supported Memory Standard(s) :</strong> PC4-17000 (DDR4-2133)PC4-19200 (DDR4-2400)PC4-21333 (DDR4-2666)PC4-25600 (DDR4-3200)</li><li><strong>Expansion Slots :</strong> PCI-E x16PCI-E x8</li><li><strong>Storage Controller :</strong> SATA 6.0 Gbps</li><li><strong>Audio Controller :</strong> Realtek ALC1220</li><li><strong>Network :</strong> Gigabit Ethernet</li><li><strong>Connectors/Ports :</strong> 24-pin ATX Power Connector8-pin 12V Power ConnectorAudio-InAudio-OutPS/2PS/2 KeyboardPS/2 MouseRJ-45USB 1.1USB 2.0USB 3.1</li><li><strong>Connectors/Ports Details :</strong> Internal I/O Connectors1 x 24-pin ATX main power connector1 x 8-pin ATX 12V power connector1 x CPU fan header1 x water cooling CPU fan header3 x system fan headers1 x system fan/water cooling pump header2 x digital LED strip headers2 x digital LED strip power select jumpers2 x RGB (RGBW) LED strip headers6 x SATA 6Gb/s connectors2 x M.2 Socket 3 connectorsv1 x front panel header1 x front panel audio header1 x S/PDIF Out header1 x USB Type-Câ„¢ port, with USB 3.1 Gen 1 support1 x USB 3.1 Gen 1 header2 x USB 2.0/1.1 headers1 x Thunderboltâ„¢ add-in card connector1 x Trusted Platform Module (TPM) header (2x6 pin, for the GC-TPM2.0_S module only)1 x Clear CMOS jumperInternal I/O Connectors1 x PS/2 keyboard/mouse port2 x SMA antenna connectors (2T2R)1 x USB Type-Câ„¢ port, with USB 3.1 Gen 2 support1 x USB 3.1 Gen 2 Type-A port (red)1 x HDMI port4 x USB 3.1 Gen 1 ports2 x USB 2.0/1.1 ports1 x RJ-45 port1 x optical S/PDIF Out connector5 x audio jacks (Center/Subwoofer Speaker Out, Rear Speaker Out, Line In, Line Out, Mic In)</li></ul>",<ul> <li><strong>Part No. :</strong> Z370AORUSULTRAGAMINGWIFI-OP(rev.1.0)</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Gigabyte Tech</li> ,,"Catalog, Search",Taxable Goods,Z370AORUSULTRAGAMINGWIFI-OP(rev.1.0) Gigabyte Socket LGA 1151 Intel Z370 Express Chipset 8th Generation Core i7 / i5 / i3 Processors Support DDR4 4x DIMM 6x SATA 6.0Gb/s ATX Motherboard (Refurbished),,,btd-050565.jpeg,btd-050565.jpeg,btd-050565.jpeg,Gigabyte Tech,ATX,LGA 1151,
btd-050566,Z370P D3,Z370P D3 Gigabyte Socket LGA 1151 Intel Z370 Express Chipset 8th Generation Core i7 / i5 / i3 Processors Support DDR4 4x DIMM 6x SATA 6.0Gb/s ATX Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Chipset/Intel Z370 Chipset Motherboards,155.64,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Gigabyte Tech</li><li><strong>Manufacturer Part # :</strong> Z370P D3</li><li><strong>Product Type :</strong> System Board</li><li><strong>Form Factor :</strong> ATX</li><li><strong>CPU Socket Type :</strong> LGA 1151</li><li><strong>Supported CPU(s) :</strong> Intel Core i3 ProcessorIntel Core i5 ProcessorIntel Core i7 Processor</li><li><strong>Chipset :</strong> Intel Z370</li><li><strong>Number of Memory Slot(s) :</strong> 4</li><li><strong>Number of Memory Channel(s) :</strong> 2</li><li><strong>Supported Memory Standard(s) :</strong> PC4-17000 (DDR4-2133)PC4-19200 (DDR4-2400)PC4-21333 (DDR4-2666)PC4-25600 (DDR4-3200)</li><li><strong>Maximum Installed Memory :</strong> 64 GB</li><li><strong>Expansion Slots :</strong> PCI-E x1PCI-E x16PCI-E x4</li><li><strong>Storage Controller :</strong> SATA 6.0 Gbps</li><li><strong>Audio Controller :</strong> Realtek ALC887</li><li><strong>Network :</strong> Gigabit Ethernet</li><li><strong>Connectors/Ports :</strong> 24-pin ATX Power Connector8-pin 12V Power ConnectorAudio-InAudio-OutCPU Fan ConnectorHDMIPS/2 KeyboardPS/2 MouseRJ-45SerialTPM Header</li><li><strong>Connectors/Ports Details :</strong> Internal I/O Connectors1 x 24-pin ATX main power connector1 x 8-pin ATX 12V power connector1 x M.2 Socket 3 connector6 x SATA 6Gb/s connectors1 x CPU fan header3 x system fan headers1 x RGB LED strip header1 x front panel header1 x front panel audio header1 x USB 3.1 Gen 1 header2 x USB 2.0/1.1 headers1 x S/PDIF Out header1 x Trusted Platform Module (TPM) header (2x6 pin, for the GC-TPM2.0_S module only)1 x serial port header1 x Clear CMOS jumperBack Panel Connectors1 x PS/2 mouse port1 x PS/2 Keyboard port1 x HDMI port4x USB 3.1 Gen 1 ports2 x USB 2.0/1.1 ports1 x RJ-45 port3 x audio jacks (Line In, Line Out, Mic In)</li></ul>",<ul> <li><strong>Part No. :</strong> Z370P D3</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Gigabyte Tech</li> ,,"Catalog, Search",Taxable Goods,Z370P D3 Gigabyte Socket LGA 1151 Intel Z370 Express Chipset 8th Generation Core i7 / i5 / i3 Processors Support DDR4 4x DIMM 6x SATA 6.0Gb/s ATX Motherboard (Refurbished),,,btd-050566.jpeg,btd-050566.jpeg,btd-050566.jpeg,Gigabyte Tech,ATX,LGA 1151,
btd-041500,121-KS-E375-KR,121-KS-E375-KR EVGA Socket LGA 1151 Intel Z370 Chipset Core i7 / i5 / i3 Processors Support DDR4 2x DIMM 6x SATA 6.0Gb/s Micro-ATX Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Chipset/Intel Z370 Chipset Motherboards,441.53,5,1,"Specifications:
 <ul></ul>",<ul> <li><strong>Part No. :</strong> 121-KS-E375-KR</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> </li> ,,"Catalog, Search",Taxable Goods,121-KS-E375-KR EVGA Socket LGA 1151 Intel Z370 Chipset Core i7 / i5 / i3 Processors Support DDR4 2x DIMM 6x SATA 6.0Gb/s Micro-ATX Motherboard (Refurbished),,,btd-041500.jpeg,btd-041500.jpeg,btd-041500.jpeg,,,,
btd-050568,Z370 AORUS Gaming 3,Z370 AORUS Gaming 3 Gigabyte Socket LGA 1151 Intel Z370 Express Chipset 8th Generation Core i7 / i5 / i3 / Pentium / Celeron Processors Support DDR4 4x DIMM 6x SATA 6.0Gb/s ATX Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Chipset/Intel Z370 Chipset Motherboards,291.92,5,1,"Specifications:
 <ul></ul>",<ul> <li><strong>Part No. :</strong> Z370 AORUS Gaming 3</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> </li> ,,"Catalog, Search",Taxable Goods,Z370 AORUS Gaming 3 Gigabyte Socket LGA 1151 Intel Z370 Express Chipset 8th Generation Core i7 / i5 / i3 / Pentium / Celeron Processors Support DDR4 4x DIMM 6x SATA 6.0Gb/s ATX Motherboard (Refurbished),,,btd-050568.jpeg,btd-050568.jpeg,btd-050568.jpeg,,,,
btd-050569,ROG MAXIMUS X HERO,ROG MAXIMUS X HERO Asus Socket LGA 1151 Intel Z370 Chipset 8th Generation Core Processors Support DDR4 4x DIMM 6x SATA 6.0Gb/s ATX Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Chipset/Intel Z370 Chipset Motherboards,220.08,5,1,"Specifications:
 <ul></ul>",<ul> <li><strong>Part No. :</strong> ROG MAXIMUS X HERO</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> </li> ,,"Catalog, Search",Taxable Goods,ROG MAXIMUS X HERO Asus Socket LGA 1151 Intel Z370 Chipset 8th Generation Core Processors Support DDR4 4x DIMM 6x SATA 6.0Gb/s ATX Motherboard (Refurbished),,,btd-050569.jpeg,btd-050569.jpeg,btd-050569.jpeg,,,,
btd-050570,Z370 GAMING PRO CARBON,Z370 GAMING PRO CARBON MSI Socket LGA 1151 Intel Z370 Chipset 8th Generation Core i7 / i5 / i3 / Pentium / Celeron Processors Support DDR4 4x DIMM 6x SATA 6.0Gb/s ATX Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Chipset/Intel Z370 Chipset Motherboards,304.17,5,1,"Specifications:
 <ul></ul>",<ul> <li><strong>Part No. :</strong> Z370 GAMING PRO CARBON</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> </li> ,,"Catalog, Search",Taxable Goods,Z370 GAMING PRO CARBON MSI Socket LGA 1151 Intel Z370 Chipset 8th Generation Core i7 / i5 / i3 / Pentium / Celeron Processors Support DDR4 4x DIMM 6x SATA 6.0Gb/s ATX Motherboard (Refurbished),,,btd-050570.jpeg,btd-050570.jpeg,btd-050570.jpeg,,,,
btd-050571,Z370 AORUS ULTRA GAMING WIFI-OP (rev. 1.0),Z370 AORUS ULTRA GAMING WIFI-OP (rev. 1.0) Gigabyte Socket LGA 1151 Intel Z370 Express Chipset 8th Generation Core i7 / i5 / i3 Processors Support DDR4 4x DIMM 6x SATA 6.0Gb/s ATX Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Chipset/Intel Z370 Chipset Motherboards,380.73,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Gigabyte Tech</li><li><strong>Manufacturer Part # :</strong> Z370 AORUS ULTRA GAMING WIFI-OP (rev. 1.0)</li><li><strong>Product Type :</strong> System Board</li><li><strong>Form Factor :</strong> ATX</li><li><strong>CPU Socket Type :</strong> LGA 1151</li><li><strong>Supported CPU(s) :</strong> Intel Core i3 ProcessorIntel Core i5 ProcessorIntel Core i7 Processor</li><li><strong>Chipset :</strong> Intel Z370</li><li><strong>Number of Memory Slot(s) :</strong> 4</li><li><strong>Number of Memory Channel(s) :</strong> 2</li><li><strong>Supported Memory Standard(s) :</strong> PC4-17000 (DDR4-2133)PC4-19200 (DDR4-2400)PC4-21333 (DDR4-2666)PC4-25600 (DDR4-3200)</li><li><strong>Expansion Slots :</strong> PCI-E x16PCI-E x8</li><li><strong>Storage Controller :</strong> SATA 6.0 Gbps</li><li><strong>Audio Controller :</strong> Realtek ALC1220</li><li><strong>Network :</strong> Gigabit Ethernet</li><li><strong>Connectors/Ports :</strong> 24-pin ATX Power Connector8-pin 12V Power ConnectorAudio-InAudio-OutPS/2PS/2 KeyboardPS/2 MouseRJ-45USB 1.1USB 2.0USB 3.1</li><li><strong>Connectors/Ports Details :</strong> Internal I/O Connectors1 x 24-pin ATX main power connector1 x 8-pin ATX 12V power connector1 x CPU fan header1 x water cooling CPU fan header3 x system fan headers1 x system fan/water cooling pump header2 x digital LED strip headers2 x digital LED strip power select jumpers2 x RGB (RGBW) LED strip headers6 x SATA 6Gb/s connectors2 x M.2 Socket 3 connectorsv1 x front panel header1 x front panel audio header1 x S/PDIF Out header1 x USB Type-Câ„¢ port, with USB 3.1 Gen 1 support1 x USB 3.1 Gen 1 header2 x USB 2.0/1.1 headers1 x Thunderboltâ„¢ add-in card connector1 x Trusted Platform Module (TPM) header (2x6 pin, for the GC-TPM2.0_S module only)1 x Clear CMOS jumperInternal I/O Connectors1 x PS/2 keyboard/mouse port2 x SMA antenna connectors (2T2R)1 x USB Type-Câ„¢ port, with USB 3.1 Gen 2 support1 x USB 3.1 Gen 2 Type-A port (red)1 x HDMI port4 x USB 3.1 Gen 1 ports2 x USB 2.0/1.1 ports1 x RJ-45 port1 x optical S/PDIF Out connector5 x audio jacks (Center/Subwoofer Speaker Out, Rear Speaker Out, Line In, Line Out, Mic In)</li></ul>",<ul> <li><strong>Part No. :</strong> Z370 AORUS ULTRA GAMING WIFI-OP (rev. 1.0)</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Gigabyte Tech</li> ,,"Catalog, Search",Taxable Goods,Z370 AORUS ULTRA GAMING WIFI-OP (rev. 1.0) Gigabyte Socket LGA 1151 Intel Z370 Express Chipset 8th Generation Core i7 / i5 / i3 Processors Support DDR4 4x DIMM 6x SATA 6.0Gb/s ATX Motherboard (Refurbished),,,btd-050571.jpeg,btd-050571.jpeg,btd-050571.jpeg,Gigabyte Tech,ATX,LGA 1151,
btd-050572,90-MXB5V0-A0UAYZ,90-MXB5V0-A0UAYZ ASRock Fatal1ty Z370 Gaming K6 Socket LGA 1151 Intel Z370 Chipset 8th Generation Core Processors Support DDR4 4x DIMM 6x SATA3 6.0Gb/s ATX Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Chipset/Intel Z370 Chipset Motherboards,211.61,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> ASRock</li><li><strong>Manufacturer Part # :</strong> 90-MXB5V0-A0UAYZ</li></ul>",<ul> <li><strong>Part No. :</strong> 90-MXB5V0-A0UAYZ</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> ASRock</li> ,,"Catalog, Search",Taxable Goods,90-MXB5V0-A0UAYZ ASRock Fatal1ty Z370 Gaming K6 Socket LGA 1151 Intel Z370 Chipset 8th Generation Core Processors Support DDR4 4x DIMM 6x SATA3 6.0Gb/s ATX Motherboard (Refurbished),,,btd-050572.jpeg,btd-050572.jpeg,btd-050572.jpeg,ASRock,,,
btd-050573,Z370 AORUS ULTRA GAMING 2.0,Z370 AORUS ULTRA GAMING 2.0 Gigabyte Socket LGA1151 Intel Z370 Express Chipset 8th Generation Core i7 / i5 / i3 Processors Support DDR4 4x DIMM 6x SATA 6.0Gb/s ATX Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Chipset/Intel Z370 Chipset Motherboards,380.73,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Gigabyte Tech</li><li><strong>Manufacturer Part # :</strong> Z370 AORUS ULTRA GAMING 2.0</li><li><strong>CPU Socket Type :</strong> LGA 1151</li></ul>",<ul> <li><strong>Part No. :</strong> Z370 AORUS ULTRA GAMING 2.0</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Gigabyte Tech</li> ,,"Catalog, Search",Taxable Goods,Z370 AORUS ULTRA GAMING 2.0 Gigabyte Socket LGA1151 Intel Z370 Express Chipset 8th Generation Core i7 / i5 / i3 Processors Support DDR4 4x DIMM 6x SATA 6.0Gb/s ATX Motherboard (Refurbished),,,btd-050573.jpeg,btd-050573.jpeg,btd-050573.jpeg,Gigabyte Tech,,LGA 1151,
btd-050574,Z370 AORUS Gaming 3 (rev. 1.0),Z370 AORUS Gaming 3 (rev. 1.0) Gigabyte Socket LGA 1151 Intel Z370 Express Chipset 8th Generation Core i7 / i5 / i3 Processors Support DDR4 4x DIMM 6x SATA 6.0Gb/s ATX Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Chipset/Intel Z370 Chipset Motherboards,380.73,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Gigabyte Tech</li><li><strong>Manufacturer Part # :</strong> Z370 AORUS Gaming 3 (rev. 1.0)</li><li><strong>CPU Socket Type :</strong> LGA 1151</li></ul>",<ul> <li><strong>Part No. :</strong> Z370 AORUS Gaming 3 (rev. 1.0)</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Gigabyte Tech</li> ,,"Catalog, Search",Taxable Goods,Z370 AORUS Gaming 3 (rev. 1.0) Gigabyte Socket LGA 1151 Intel Z370 Express Chipset 8th Generation Core i7 / i5 / i3 Processors Support DDR4 4x DIMM 6x SATA 6.0Gb/s ATX Motherboard (Refurbished),,,btd-050574.jpeg,btd-050574.jpeg,btd-050574.jpeg,Gigabyte Tech,,LGA 1151,
